DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.5514953854377018,5.311791264421223,3.658856362998891,4.8110313851092,1.4024444996906809,1.9115769502642599,0.0008609133765680765,4.0156092708444575,0.0012517979363459242,0.09825463352746827,0.09788487415991341,3.5032940521759914,206.32475140264836,0.034509133119573744,0.015741456806709953,1.7865836530609212,0.17616534353514193,0.1318203530724846,4.190000000000002,5.206666666666666,-2.163333333333333,2.4866666666666664,5.6066666666666665,2.5033333333333343,0.003441743564437864,1.521666666666667,0.004349203466951515,0.8033062591797119,0.8060550365297543,-1.5627363062651065,397.5780120168989,0.010407886334610473,0.0013877313633153838,1.8372766024292295,0.617172557443866,0.6322819661187034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.448538700834773,4.234300278744377,3.748116768504528,4.787825796963478,1.5586761255526487,1.5519694569811282,0.0009568187022884258,3.5145346808629596,0.0010351125347899154,0.11424387441094087,0.11434701177601081,4.259169744299722,256.89798524900635,0.040747759801389276,0.021517447312022656,2.046854297147544,0.1645295198126652,0.1396928581536689,3.8633333333333337,4.296666666666667,-2.33,1.9500000000000002,5.453333333333334,1.903333333333333,0.0033476174027469367,0.9833333333333335,0.004149245434521695,0.8031593388030763,0.8057673837167357,-2.0992362940856917,396.58147678801066,-0.0062494020061728385,-0.00246831151821696,0.9465059057960999,0.6427975630789358,0.6469747451131324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.7480399532507602,5.84679890805767,3.5362506932508677,2.0776893664473226,1.3850640053263152,1.5657285036450084,0.0008502440772888902,4.225613265700538,0.0012429056907675544,0.08135228609766591,0.08098991628300342,3.750845481068737,172.99370392441136,0.02486526241476828,0.01367034530633764,1.8468074793075746,0.18650570484203552,0.13537703936990153,4.356666666666667,4.133333333333334,-2.3100000000000005,1.29,5.376666666666666,2.376666666666667,0.0033005543219014723,0.911666666666667,0.004177127974212243,0.8002634167063509,0.8029114567646745,-2.1775281541261937,403.9085987608009,-0.0008319637345679007,-0.0012341557591084794,1.1518239998771864,0.662290017383069,0.6530651734417051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.7526990680058303,5.307670658216461,4.38369628321218,2.8331149341114026,1.7372888112783962,2.5399542940950637,0.0010664630057884653,4.4096823979255815,0.0012841848166230865,0.11676928117036287,0.11666902262963182,4.5251511130171655,260.01572693828314,0.02485099247301077,0.018440315829711968,1.4447858887054477,0.16784560779374255,0.14119510091888138,4.333333333333333,4.263333333333333,-3.0100000000000002,1.2033333333333334,5.29,2.2633333333333336,0.0032473525783370343,0.6266666666666667,0.004107753560867754,0.7945879617323167,0.7971561651045541,-2.6114554322536208,424.5016538128733,-0.003308506944444443,-0.0013951325972530637,1.2367835235215943,0.6162048329951103,0.6267730622329393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.798645722976487,4.910871121543895,6.095142214968381,3.072422758865616,1.7186602641151263,2.2026212179775846,0.0010550275689904846,4.977884712093737,0.0012889624820639838,0.13023858349395448,0.1300858712236491,5.053611038722374,255.1614930673138,0.031070532094111293,0.020659907706921526,1.4168683983385806,0.18584187831394414,0.1429433984601672,4.593333333333334,4.129999999999999,-4.259999999999999,1.8233333333333335,5.2,1.9466666666666668,0.0031921046138662723,-0.06500000000000002,0.00394382547313556,0.8154378189764236,0.8179116913120617,-2.9581996911618216,388.3568575924726,-0.008029417438271605,-0.0014487915433012567,0.8662287788092624,0.5742451718174748,0.6147970282911542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.5755312915250883,5.472438780552648,6.0068543224032585,1.9222352888621952,1.9683005097168782,1.422079584561844,0.0012082732958735734,5.353750431068011,0.0012837846393227216,0.09708019541519074,0.09732626802676302,5.965730665051863,216.82373629228766,0.03210851894638024,0.014507022687637679,2.2327100498811787,0.17341592718558319,0.13919517364135636,4.033333333333333,3.0999999999999996,-4.466666666666668,0.9866666666666667,5.239999999999999,1.5899999999999999,0.0032166592647421663,-0.6833333333333333,0.003796832379689113,0.8369514657661783,0.8393412017552758,-3.1215790517681876,337.2289599748445,-0.007178105709876543,0.0006439073525783344,1.3391221825344806,0.6003589306271515,0.6504986088611204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.7883691922575977,6.419779958273,6.167597941485494,3.863386936444453,1.594404728035391,1.1704405300923062,0.00097875128629461,5.8609130452633345,0.0014559209944659357,0.11203261435434168,0.11144394406258638,4.876361455543643,219.16910442678812,0.027143877422277574,0.019162485569826537,2.0464034647673492,0.19677054536557423,0.15351566277893616,4.403333333333332,3.023333333333333,-4.073333333333333,2.01,5.083333333333333,1.6799999999999995,0.003120486882144913,-0.5249999999999999,0.0038847057478032616,0.8286333651258705,0.8310740630942159,-3.200713233888471,366.0626995526692,0.0018380594135802486,-0.0025219704642651507,0.8594946704409573,0.6277882479536285,0.6575094015784531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.7227350614514185,6.651139389038076,5.910404813333115,2.476333960728535,1.805687056808692,1.6271722881036335,0.0011084503817764683,5.6659156872223795,0.0014962382096988314,0.1345133311359122,0.13432495852311016,5.480090941660285,319.04970336525685,0.033738703603412044,0.015865554231345693,2.6346427413015467,0.20277372502981503,0.1711486594042452,4.166666666666665,3.14,-4.123333333333334,1.3133333333333332,4.9866666666666655,1.7299999999999998,0.0030611464758615015,-0.4916666666666666,0.003886037607442223,0.8022124958690675,0.8046213156951925,-3.6572586985749367,426.8095415887982,0.0003869598765432076,-0.00155610943539765,0.3938444099090391,0.6289784972483243,0.6406599542713712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.6479314794370368,5.898914764793509,6.445459954339062,1.9110206696946006,1.889851906866,1.7770051002844032,0.0011601163445059484,5.854996883495936,0.0015536816490958009,0.09321926769939927,0.09284933270728755,5.4939978604373545,177.31900599804027,0.03211611632964201,0.011794029421550124,1.6675281465991374,0.17454416643964074,0.12403115311244439,4.386666666666666,2.2066666666666666,-4.953333333333332,1.12,4.953333333333334,1.9133333333333333,0.003040684266798257,-1.3733333333333335,0.0036738348493295598,0.8395033151553822,0.8418214297177464,-3.7829962986671335,345.7112863988142,-0.010235088734567901,-0.000536589460481945,0.9467001775446413,0.6140146888986057,0.6573508878958098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.6182472425223025,5.650540610897536,4.686675904570612,4.475965188405301,1.6172525304127479,1.382838160924967,0.0009927767815610456,4.795226313981318,0.0013212377153505447,0.07443755226757691,0.07415072167909194,4.457013025168836,151.67515385727023,0.0332270597118212,0.014998545106443073,2.0410316580131913,0.16712695576530798,0.1275607673626842,4.369999999999999,3.1966666666666668,-3.5300000000000007,2.0233333333333334,5.103333333333334,1.6499999999999997,0.00313276420758286,-0.16666666666666669,0.003908667771887809,0.8089051216679789,0.8113856854015824,-3.0727110898898697,391.40455841998704,0.014007947530864196,0.002414652572168765,2.0418148264808527,0.637771507572036,0.6485282794589067,4.269666666666667,0.20974087481437945,3.6696666666666657,0.8769735415578922,-3.5220000000000007,1.0082611850527372,1.6206666666666667,0.49931014137903357,5.229333333333333,0.20847950427728787,1.9556666666666664,0.32154353813065584,0.003210111357841927,0.00012797853605770807,0.07383333333333339,0.9039481473438727,0.003987723426584074,0.0002030690632268612,0.8132960558982358,0.01616146379208171,0.8158045429091795,0.016065259298260137,-2.824441425068103,0.7073812819404681,387.8143644906169,30.028999939220203,-0.0009191631412303107,0.007965714574977278,-0.0006714769489962021,0.0016463084314984,1.1619595077343343,0.48636815213176265,0.6221622015018202,0.024166132363672998,0.6428439107263295,0.01413898310622049
