DATE,std_SRAD,std_Tmax,std_Tmin,std_RAIN,std_VAPO,std_WIND,std_q,std_Tavg,std_qsat,std_RH2,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,Tmax,Tmin,RAIN,VAPO,WIND,q,Tavg,qsat,RH2,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_Tmax,rolling_std_Tmax,rolling_mean_Tmin,rolling_std_Tmin,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_Tavg,rolling_std_Tavg,rolling_mean_qsat,rolling_std_qsat,rolling_mean_RH2,rolling_std_RH2,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.2377955933975862,4.65165401308731,4.513728738685654,3.3549688660185844,1.6824448548630568,1.9558018610125691,0.0010327961507276796,4.126790799016904,0.0011989735569867329,0.1454923303943139,0.14522966193267245,4.103860016883258,291.80763421485517,0.03722086650379882,0.013379136919647977,1.6697726446205396,0.16564050117057263,0.15694176658230216,3.3599999999999994,3.173333333333333,-3.2066666666666657,1.606666666666667,5.619999999999999,2.896666666666668,0.0034499284480631626,-0.01666666666666664,0.003904510725869225,0.8962530395432052,0.898646298874165,-1.6770092949410682,231.06638845951792,0.0005003791507024285,0.0029419904902286097,1.2545096540355885,0.6527619444753016,0.7239064058211208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.4611599863625908,5.113736290675803,4.214153764876524,3.833638168788938,1.4247564825199983,2.1812682169973407,0.0008746099502861473,4.310167410141776,0.0011617665353272,0.10240166432990247,0.10203163372952893,3.767290636979932,198.24242145898828,0.035444733325977716,0.018526690824225603,2.177654914318011,0.1558115282726001,0.13894444125178682,3.7533333333333334,3.4266666666666667,-2.8766666666666665,1.966666666666667,5.379999999999999,2.600000000000001,0.003302600542807797,0.27499999999999986,0.003992396258940193,0.8403402569524178,0.8428536248242406,-2.1784748837910275,329.49888396062266,0.0033858989197530867,-0.003863444115470026,1.3806695444329744,0.6542639244465495,0.6837896369202467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.30267629027375,5.018894186030894,3.5818203167676073,3.046346973845473,1.4860114013887886,2.3387195632230675,0.0009122122789675069,4.026698256707935,0.0010930577826061244,0.1110672655325049,0.11089225831326151,4.052367935531396,225.2713773837653,0.024191270893718173,0.01817676228800137,1.3957545957839828,0.13612651129337885,0.13303152444382466,3.7400000000000007,3.963333333333334,-2.756666666666667,1.2666666666666668,5.493333333333334,2.9266666666666676,0.003372172053622831,0.6033333333333334,0.004066884401119777,0.8346211916281897,0.8371761529389388,-1.9474593842035663,337.7456547848211,0.003811554783950617,0.0018244041656386258,1.1804487287005676,0.6328551741830697,0.6685647238745861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.2532440662756685,5.361044031105161,6.357763830116704,1.2860882506677942,2.0243347140437913,2.4588661997973267,0.0012426708039824706,5.5915412305851175,0.0013870540166191039,0.1039793787779123,0.10403902174370103,5.858872307535168,225.85070036641804,0.030043881178576096,0.018123591673548194,1.562432209259941,0.1579548173266707,0.12899482599630638,3.8200000000000007,3.4700000000000006,-3.7766666666666664,0.7666666666666665,5.3999999999999995,2.6133333333333337,0.0033148778682457443,-0.15333333333333315,0.003965300024304999,0.8335579785404575,0.8360519346711747,-2.6870958945913745,348.8913113222805,-0.008783989197530866,-0.0015024504893494531,1.7605440737637026,0.60912369353757,0.6517583990862513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.5838589569157664,4.896140868306268,5.917615433077171,2.4677785626921147,2.037027922886844,1.8269879740904877,0.0012504627367733697,5.221611809111959,0.0013223336384902643,0.16040009921585086,0.16033408991498163,5.645332330776897,314.38253895787824,0.02895048854749538,0.019786810837888417,1.8617981902332326,0.13908418421251958,0.14076512160752974,4.063333333333334,2.543333333333334,-3.9099999999999993,1.28,5.25,2.7733333333333343,0.00322279792746114,-0.6833333333333333,0.003794237687364401,0.8520936547173841,0.854439003766146,-3.0439485892862046,328.0009728621269,-0.006152662037037038,-0.002414652572168767,0.9938497083805843,0.6374660170519453,0.6792125010671216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.5211497466469688,6.305481104088965,5.708341345744859,1.881806419985555,1.977694582605961,1.0848433331459728,0.001214040000375927,5.723385181082476,0.0015797214852727504,0.12138197821228794,0.12107355032264872,5.496722635650533,251.6775043343658,0.03284444551361767,0.013773992642818285,1.9960792037932207,0.15476934880769627,0.1562666724831267,4.03,3.5766666666666667,-3.6966666666666668,0.9133333333333334,5.410000000000001,1.7033333333333327,0.0033210165309647184,-0.05999999999999995,0.0040205767747597135,0.8387997951128502,0.8413140589214113,-2.5624438083565595,346.3435637201013,0.007236149691358025,0.002575629410313353,1.4931421131598521,0.6102909682150691,0.6619106274487412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.5220562316858708,6.365499682420583,4.598300535642701,1.1054514862741591,1.773508763252478,1.6470942718101733,0.0010886972126750963,5.131591359905568,0.001425297524343891,0.13911944901883516,0.1387715483525828,4.790380220751698,302.73440047043084,0.028128090764640637,0.02340990741273722,1.9746327107012225,0.16982816903331233,0.16006710760351212,4.03,3.38,-3.9333333333333327,0.49333333333333323,5.413333333333332,1.8466666666666665,0.003323062751871042,-0.2766666666666665,0.0039069178628499315,0.870501403979026,0.8729210666381794,-2.3488811323392946,289.7928138055452,-0.0025152391975308643,5.3658946048190064e-05,0.3549466948557266,0.6142147306288394,0.6860065447621683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.4960830083307852,6.357542357514121,6.181348474687157,1.7428375594474343,2.0480576724997412,1.6589845945811166,0.0012572335280482004,5.944225682586188,0.0015532297042883975,0.112647401837003,0.11245642781958999,5.9260315222023845,229.75476766571995,0.03592267239481722,0.01579028044692235,1.4606157722401105,0.17248122648703107,0.14245912370327526,3.8633333333333324,2.1600000000000006,-4.03,0.6099999999999999,5.183333333333334,2.0866666666666664,0.0031818735093346495,-0.9350000000000003,0.0037925905022626227,0.8458716885603591,0.8482525717150394,-3.280888322512335,333.4110110328032,-0.007642457561728394,-0.0037024672773254366,1.804330707130105,0.6601182041427599,0.6876005844483969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.5035437067677548,5.825884570988577,5.578072834924634,1.2039398923400686,2.0291581403677466,1.43135656256413,0.0012456317427177285,5.428814406670113,0.0014335209780653828,0.1216853436514527,0.1215447081833465,5.564735612408269,233.55720377344278,0.024318065954271738,0.013866666574392476,1.6822640324473754,0.15558106080110723,0.13522951037248865,3.873333333333333,1.99,-4.44,0.5866666666666667,5.209999999999999,2.0133333333333328,0.0031982432765852455,-1.2249999999999992,0.0036750844323732794,0.8746253727706592,0.876915199110453,-3.124582363869756,278.5077556030943,-0.0033665509259259273,0.0004292715683855585,1.1672815935604581,0.6432998586637011,0.7018162328495487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.5531058982034947,5.4815353583697215,4.9776281107767995,2.274973790426263,1.842165766874327,1.2691566572687767,0.0011308434315280844,4.939463708150707,0.0013802077801261172,0.12519609228193984,0.12488327056512079,4.824131315632856,234.2754575108122,0.03250548741114118,0.017772095000385398,1.6292270938019742,0.15241283333728753,0.14260523852152804,3.859999999999999,2.2633333333333336,-4.333333333333333,0.8633333333333334,5.343333333333333,1.6399999999999995,0.003280092112838227,-1.0350000000000006,0.0036899955999290237,0.9000684282174205,0.9023433850634451,-2.558650792955738,226.28315517966388,0.002205671296296297,0.0021463578419277907,1.1190214954353328,0.6359089255200465,0.7195566975017051,3.8393333333333337,0.20342620829731417,2.9946666666666664,0.6923857484750519,-3.696,0.5747480392676213,1.0353333333333334,0.4830233999903854,5.370333333333334,0.13238971650788064,2.31,0.5038469295282669,0.0032966665021794558,8.126958171024105e-05,-0.3506666666666666,0.59878745791231,0.003880849426977317,0.00013703300915411678,0.8586732810021969,0.025094663164845325,0.8610913296523192,0.025020422211911246,-2.5409434466846923,0.5196345162963838,304.9541510730577,46.23615477039284,-0.0011321245077692635,0.00539272552381891,-0.00015117020317715555,0.0025799542501962966,1.2508744313454891,0.4136170485340489,0.6350303440864853,0.018589252140803984,0.6864122353779887,0.02338492654994442
