DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.2391320655451012,5.562725909141118,5.9522815098425745,5.530011120106879,24.03427270311745,3.8176977475900347,0.014753829382027189,5.173368197388151,3.7627392239048905,13.288770451663174,1814.7139749610092,4.480757359872997e-05,0.00039831426398730633,1.7401704893796723,0.19074993341450633,3.1868202006730586,3.6800000000000006,5.056666666666666,-2.0,2.5033333333333334,11.683333333333332,4.403333333333334,0.0071720042766674885,1.528333333333333,1.7374147711553172,0.8463794469942127,47.24654106005405,1.2349357439335886e-05,-1.9428239086415315e-06,0.9201415497159918,0.6369379881838555,1.3919481305490535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.6198091273960034,5.215079814467308,4.627306507812227,5.5772124623842965,23.96131556651598,3.5820818450766287,0.014709043456573345,4.455172958702504,6.288467791211661,12.864647951853884,2016.5277748606263,4.603677543442997e-05,1.7379689636433555e-05,2.1472597879886144,0.17400657172760003,4.6397872637615105,3.863333333333332,4.486666666666666,-1.81,2.5233333333333334,11.913333333333334,3.5800000000000014,0.007313193519203883,1.3383333333333334,2.444793754364282,1.6022126429566834,-77.73852457809062,-2.2056712962962955e-06,3.7024672773254346e-06,0.8878244017002936,0.6627088533218883,1.8731259577519863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.555564723563569,5.673601908901404,4.529743338495424,3.7290240934667036,24.01592479331498,4.06372938957851,0.014742566219039641,4.77237892195419,7.034917157767318,12.888644883691175,2041.649557436732,3.638364566015546e-05,1.5777731365311603e-05,1.564898040023373,0.14766899411064727,6.300698125059856,3.776666666666665,4.53,-2.1933333333333334,1.3299999999999998,11.686666666666667,4.130000000000001,0.007174050497573812,1.1683333333333332,2.5820537459091693,1.1067687549755887,-34.02886676301265,-1.9734953703703725e-06,-3.6488083312772444e-06,1.2430353726507102,0.637853388176632,2.2265148159458645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.6117956004007656,5.475710209539086,5.989942720352462,2.6488427314757574,24.02321769675634,4.444328686231968,0.014747043086486502,5.491493160010015,6.52216459148479,13.218122820258737,2020.4380177522596,3.260433808295255e-05,1.7133468915726656e-05,1.7260079910383455,0.14804267268140384,5.103885750135966,4.026666666666666,4.426666666666667,-2.6700000000000004,1.1866666666666665,11.746666666666664,4.336666666666669,0.007210882473887655,0.8783333333333335,2.494853056610386,1.0182154255409068,-50.228883233854596,-3.3665509259259263e-06,9.658610288675096e-07,1.7670677582961412,0.6158152768916753,1.953976433546155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.7937599372947532,4.871139497078687,5.9525479910880925,5.279608353639131,24.028642869727776,3.0807447972441873,0.014750373417192873,5.0257269160274465,8.858585659933295,13.363253014068242,2131.3497022104725,3.518405248458359e-05,2.29311232027494e-05,1.509727795772951,0.17197735562267685,5.0755089476767585,4.163333333333332,3.9399999999999995,-3.4400000000000004,2.4766666666666666,11.713333333333336,3.7733333333333334,0.007190420264824409,0.24999999999999992,3.114572388747201,0.8900994060453115,-117.18112084338013,-7.294193672839507e-06,-5.365894604819455e-07,0.8656577708688175,0.6098591837412647,1.9681793916079733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.851746612590767,5.389576999160978,5.657386586446584,1.220401290701066,24.002695250957647,2.5653325387720707,0.01473444504919384,5.208620176009289,7.5890475327484825,13.44904549476644,2008.4103412749787,4.0252570015716465e-05,1.4861988278461544e-05,2.1744111071488925,0.15647481088674398,5.477110284136951,4.3,3.6933333333333334,-3.213333333333333,0.5399999999999999,11.840000000000002,2.99,0.007268176659264744,0.2399999999999999,2.697173801820435,1.105610887787742,-143.64988093670956,-1.1608796296296421e-07,2.0390399498314016e-06,1.1722423436697516,0.6260463926796032,2.0564242091471177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.9058168671292852,6.56523410478063,6.641026267457273,3.3457624597065476,24.031726156665602,3.1640146184471285,0.014752266143050584,6.39599394197236,7.6845653056831384,13.137707560419406,2049.674488306506,3.3473951724408066e-05,1.7563043922659127e-05,1.4170113214569966,0.14774859223283637,5.6292852089051495,4.16,3.8333333333333335,-2.656666666666667,1.3033333333333335,11.639999999999997,2.7933333333333343,0.00714540340488527,0.5883333333333333,2.711092972755212,0.8736228096369149,-67.3040815095104,4.043730709876543e-06,-3.2195367628916894e-06,0.3720587063158258,0.6420765729127103,2.078889941559654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.2583514119124553,6.391693603923516,7.0486943439209355,1.3079069881513639,24.10386624208017,3.4190742848784725,0.014796550508338386,6.443633586192145,6.892024060863509,13.749108449871093,2005.9518510148803,3.3748464242348736e-05,1.3897563437397444e-05,1.8747855956971249,0.16734309959109145,4.628962887477624,3.6000000000000014,2.4933333333333327,-3.8733333333333335,0.52,11.48666666666667,2.64,0.007051277243194342,-0.6900000000000006,2.5978392964579218,0.12781237373192766,-121.24620741848486,-1.4839911265432092e-05,-2.4683115182169592e-06,0.9810758775176729,0.6501400291179961,1.8710409935143455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.670501335720411,6.370044840059434,6.719507542163742,0.9334708437289052,24.101614626124263,3.9551930071916748,0.014795168317245788,6.263675842304682,6.139403349508272,13.821468066173132,1972.1342170886276,2.8276450392736407e-05,1.1005069617038863e-05,2.073713986811669,0.1603836617822148,3.700678024653026,4.2666666666666675,2.7666666666666666,-4.183333333333334,0.43666666666666665,11.509999999999996,3.2700000000000005,0.007065600789538615,-0.7083333333333334,2.4339555949380465,0.13311772215656234,-125.8534326243063,-2.1282793209876608e-07,3.756126223373645e-07,0.732765811826592,0.6231081357631176,1.604624081103639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.944151264158999,6.076380690744332,5.735139718106864,2.681687579838873,24.08670664041909,4.230487322815866,0.014786016807639454,5.698220129450788,6.853038452591872,13.640712295635511,1919.138856427796,3.600149691923417e-05,1.204145733799648e-05,1.703682048705848,0.14301454335798494,4.84441847381739,4.340000000000002,3.3966666666666665,-3.229999999999999,1.1400000000000001,11.576666666666664,3.676666666666667,0.007106525207665107,0.08333333333333351,2.400479208086744,0.36675773564988234,-62.476542397490654,9.190297067901232e-06,1.0731789209638953e-06,1.2831686029072307,0.6341112994950898,1.7821415798237419,4.017666666666667,0.2702949920291707,3.8623333333333334,0.8101715258107804,-2.9270000000000005,0.7954941782655112,1.396,0.8305045320633583,11.679666666666666,0.13507611023254898,3.559333333333334,0.6273416380762543,0.007169753433670533,8.291866821085084e-05,0.4676666666666667,0.7836741575330817,2.5214228590844714,0.3450812515940667,0.8070597205475731,0.4688195690461959,-75.24609992447857,56.4468808518039,-4.4253532088122646e-07,7.78133027144764e-06,-3.659910182183764e-07,2.4172163263214685e-06,1.022503819546903,0.3734728720444244,0.6338657120283833,0.015876600528662976,1.880686553454953,0.24214984869357478
