Date,Tavg,RH,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,Precipitation,tendt,tendq,bowen,R2,R1
2017-06-22,25.642499999999995,0.6270166666666666,22.825,16.60074487146293,0.011894242196652019,0.01121484736019477,1148.5396208686795,15.98,33.08,0.0,,,,0.35872609664450544,0.40792406690882366
2017-06-23,26.011666666666674,0.629825,23.204166666666666,17.039144490745205,0.012250228063783827,0.013531681040786938,1139.722981218298,18.93,34.68,1.6,0.0042855806327161934,0.00933517313761429,0.4590788590142231,0.39523487278527397,0.3829755479412639
2017-06-24,25.024583333333336,0.6957708333333333,22.691666666666674,17.74923689266197,0.012804007870617732,0.012807910151310727,924.3972065353478,18.06,31.76,0.2,-0.011458849344135857,0.014522010153270962,-0.7890677132982754,0.4409905733833694,0.47009839628033084
2017-06-25,26.873750000000005,0.6185958333333332,23.358333333333334,16.9704786288512,0.012260091268904061,0.012638439161697523,1255.4779979184502,17.85,35.78,3.2,0.021466599151234594,-0.014263363010250829,-1.5050166735437445,0.3475149413891777,0.37239824102959257
2017-06-26,22.984583333333333,0.7863041666666666,22.587500000000002,18.349124901383213,0.013209047879838955,0.012526566511908269,590.4685238926686,17.71,28.0,0.4,-0.04514854359567907,0.024884904377063,-1.8142944377674017,0.5356378428698054,0.5835206576478488
2017-06-27,24.755,0.6454166666666665,22.54583333333333,16.285171799914966,0.011646071825943663,0.01095067225699884,1075.0154682704106,15.61,31.38,0.0,0.020552406442901225,-0.040986604863319814,-0.5014420323771246,0.38571199985157556,0.43848432802984194
2017-06-28,26.671249999999997,0.6110458333333336,23.50833333333333,17.521341739085273,0.012602703935288591,0.012391902697241265,1165.359475368133,17.54,33.82,0.0,0.022245355902777753,0.025086182329899884,0.886757323622886,0.37998901657458234,0.4053056971925322
2017-06-29,25.825416666666673,0.5955374999999999,23.383333333333336,17.01277964633457,0.012197365176786523,0.013754908513221106,1122.8671777389966,19.19,31.53,1.0,-0.009819106867283846,-0.010629375599906583,0.9237708061958166,0.4795543710671266,0.4275635229243623
2017-06-30,25.37,0.5908625,23.087499999999995,15.03766410452544,0.010776773788172584,0.010887254150689573,1306.7887800603564,15.52,33.19,0.0,-0.005286839313271664,-0.037252789492355824,0.14191794454362966,0.3461687863196285,0.3758929134172493
2017-07-01,21.399166666666673,0.7113541666666668,22.120833333333334,15.551530635196306,0.011032007077954306,0.01118601796162276,743.2540705785368,15.94,25.83,0.4,-0.046096595293209815,0.006693094222510369,-6.8871875638888636,0.5438999470049174,0.5445493907600228
2017-07-02,21.381249999999998,0.6691750000000001,21.508333333333336,13.70910292264586,0.009839481162121794,0.008758007311645463,969.8477251742405,12.19,28.06,0.0,-0.00020799093364207483,-0.03127212882096414,0.006651000155213045,0.37403492567084107,0.4487870327993907
2017-07-03,21.347083333333334,0.5769041666666667,21.266666666666662,12.070391097588486,0.008850382801291601,0.011078492258680557,1170.5236020218426,15.79,26.22,0.0,-0.0003966338734567593,-0.02593755904658301,0.015291873562366366,0.5264054486878469,0.4301658037840302
2017-07-04,19.901666666666664,0.5925916666666665,20.72083333333334,10.167432267777324,0.007773748479518461,0.007778852939116592,1222.5707203756601,10.41,27.39,0.0,-0.01677954764660498,-0.028233052847372833,0.5943228221657356,0.3456994125032773,0.3772665983538729
2017-07-05,22.6875,0.5702708333333334,21.533333333333335,12.312112631473658,0.008981311319535397,0.00910586425269404,1308.5317045517827,12.78,30.52,0.0,0.0323401716820988,0.03166644866250662,1.02127561024517,0.33725821746009843,0.3592741827564552
2017-07-06,24.5475,0.5904458333333334,22.316666666666663,14.59222369525674,0.01043938484423588,0.009761726672088236,1261.3169306796706,13.84,33.1,0.0,0.021592361111111104,0.038235699945387835,0.5647172967135828,0.31216834137877586,0.3594426381170656
2017-07-07,26.206666666666667,0.5634791666666666,23.270833333333332,14.916886761433062,0.010727768016475821,0.010726663158140717,1427.339141524775,15.29,35.03,0.0,0.019260927854938284,0.0075623980932858215,2.546933871682694,0.3077954471209919,0.33993896362919956
2017-07-08,25.5725,0.6445125000000002,23.833333333333332,17.41898256498674,0.012481865050510759,0.01230545308096409,1038.4809185832971,17.43,32.51,0.0,-0.007361911651234554,0.04599845394095056,-0.1600469368097727,0.4061942733890264,0.4311990470293274
2017-07-09,27.284583333333334,0.5682166666666667,24.495833333333337,16.689185061433466,0.012006167863942171,0.013763559044738935,1344.9990957501502,19.2,34.1,0.0,0.019875226658950605,-0.012474415440907197,-1.593279200384334,0.4151530490755535,0.384673566103639
2017-07-10,28.943333333333328,0.5180291666666667,25.10833333333333,16.634167248512,0.011993081047498967,0.014327335466564754,1562.5941944347078,19.84,36.95,0.0,0.019256090856481414,-0.00034318131307232373,,0.36905411948071665,0.3300212638770665
2017-07-11,29.128333333333334,0.48691666666666666,25.904166666666672,15.784017880600794,0.011430075566604095,0.014318371256179067,1689.205000112018,19.83,35.51,0.0,0.0021476273148148825,-0.014763939040404137,-0.1454643851439321,0.39921661419522325,0.3393786818877288
2017-07-12,24.169583333333335,0.7141833333333333,25.04583333333333,18.008220407554838,0.012925920513926903,0.013920096202958303,785.6890281884516,19.38,29.86,0.4,-0.05756511863425924,0.03922619648581046,-1.4675172153150926,0.5339322320762151,0.5110791923416194
2017-07-13,21.731666666666666,0.6815375000000001,22.649999999999995,14.590650499018274,0.010636941573978265,0.009416372405074706,901.66180328893,13.29,26.26,9.2,-0.02830127797067905,-0.06002489617055938,0.47149232695482907,0.4468194448075036,0.5190689076178104
2017-07-14,18.630416666666665,0.6393249999999999,20.4375,10.231154070485724,0.007822229526532434,0.006973457179320024,1055.1397880078878,8.79,25.84,0.0,-0.036001779513888894,-0.07381142545669278,0.4877534784233661,0.33973465938992253,0.4120093156463529
2017-07-15,18.680000000000003,0.6990458333333333,20.42083333333333,12.02329062737983,0.00876231273269461,0.008366185416951602,839.2946137326735,11.5,26.01,0.0,0.0005756028163580786,0.024652213201593425,0.023348930647771365,0.40315972343203244,0.44736601884807453
2017-07-16,18.036666666666665,0.6580833333333334,19.85,10.238241528096818,0.007800001983820016,0.007968653317450499,979.478399624113,10.77,24.86,0.0,-0.007468325617284005,-0.025235095778691097,0.29594996122782197,0.4112922492850285,0.43312980903778037
