Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1
2018-03-07,6.845833333333334,0.9722750000000001,0.11666666666666665,,6.413654941096048,0.006031827490016388,0.006244135041786195,54.54380840028761,1.4,11.79,,,,0.48917404507469636,0.6969991391869402
2018-03-08,5.785833333333334,0.9879291666666666,0.075,,5.606886016565901,0.005634238130688036,0.005709963977302467,22.527136373949574,3.74,8.68,-0.01230532407407408,-0.010426159715012082,1.1802355239538762,0.7111266196114718,0.8103987056120917
2018-03-09,9.969166666666668,0.6327333333333335,0.0,,2.7590837154159886,0.0046177213506798,0.007731632616144005,898.6168528477247,5.13,14.83,0.04856346450617285,-0.02665656424824721,-1.8218200985660076,0.5221508460518913,0.4597306201757586
2018-03-10,12.879583333333334,0.47856666666666675,0.0,,1.9401060175476357,0.004376504852636712,0.00926737417659071,1361.2304766377613,10.12,16.84,0.03378643422067901,-0.0063255257604018,-5.341284740658915,0.6453867758497953,0.3707376966540077
2018-03-11,16.33041666666666,0.44340833333333324,0.0,,4.070434615253266,0.005109384892670306,0.011635620205020097,1529.5202093808366,11.64,20.07,0.040060021219135725,0.019218633924818464,2.084436457650781,0.5831142141506909,0.3505637397720634
2018-03-12,15.583750000000004,0.6269833333333333,0.041666666666666664,,7.691135896894688,0.006542283702361392,0.011200938517548232,989.2784078855378,8.84,20.0,-0.008667901234567791,0.03757553237975857,-0.23067939921556702,0.4857023595651829,0.47465328256559114
2018-03-13,12.212916666666665,0.7494916666666668,0.008333333333333333,,7.486211110845474,0.006493834969471192,0.008842071002322685,592.2734668334477,9.21,15.81,-0.03913131751543217,-0.00127049231890034,,0.6483342102370898,0.5934708443497172
2018-03-14,9.445833333333335,0.9071000000000001,0.0,,7.933962081540046,0.006608012625970566,0.007309322610838615,190.18887919013514,7.27,11.13,-0.03212250675154318,0.002994130639107803,-10.728492047733463,0.7709757230928418,0.8105756525289165
2018-03-15,10.642916666666668,0.7075083333333333,0.0,,4.542621518206697,0.005280918419491281,0.008156786717910036,760.3404761981434,4.44,15.93,0.013896696566358026,-0.034800971980221626,-0.3993192079306265,0.46367128290942333,0.5010581205871779
2018-03-16,11.793333333333335,0.7526,0.15833333333333333,,7.0010810384965785,0.006401028689976655,0.00854705389826079,598.2483556008126,9.64,13.28,0.01335495273919753,0.029373141671181303,0.4546654521569409,0.785886152519333,0.6826325058278071
