Date,Tavg,RH,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,Precipitation,tendt,tendq,bowen,R2,R1
2011-03-02,-1.7091666666666672,0.7086541666666667,0.4333333333333335,-6.323760160163488,0.0023558564734070158,0.0033262487560901,596.8499864510679,-3.84,-0.22,0.0,,,,0.7655643769601223,0.6355186097449107
2011-03-03,-0.3575,0.8072041666666667,0.40416666666666684,-3.353685439667452,0.002949136383029214,0.003668014197083728,379.8018310116292,-1.63,0.85,0.0,0.015691222993827168,0.015557838629983365,1.0085734507868427,0.8348125511289326,0.7396142164289737
2011-03-04,-0.2816666666666667,0.8499083333333334,0.4125000000000001,-2.5808876297110026,0.003131586667916753,0.0037080460673404396,299.93957974963115,-2.59,2.83,0.0,0.0008803337191358022,0.004784473642605577,0.18399802881062194,0.6750470012181137,0.6797062321160117
2011-03-05,-1.73375,1.0,0.5958333333333335,-1.7337500000000003,0.00332023375606509,0.00332023375606509,28.792657904455158,-3.11,0.26,0.0,-0.016856939621913578,0.004946975125614902,-3.407524637556831,0.7807896511842974,0.8645362622772825
2011-03-06,-0.50625,0.9829208333333334,0.6791666666666664,-0.7477210331075379,0.003564330434860911,0.0036293033643094385,40.582233181312795,-1.59,0.97,0.0,0.014249797453703705,0.006401054000359783,2.2261642305943314,0.8300661219562917,0.8832468247597955
2011-03-07,-1.0266666666666668,0.8099291666666666,0.5041666666666668,-4.219173658362621,0.002763540405235102,0.0035380686227326156,422.3320680540874,-4.51,2.85,0.0,-0.006041411072530866,-0.020999467292515544,0.2876935394777417,0.5839881445451264,0.6125967727536069
2011-03-08,-1.9945833333333332,0.8926374999999998,0.3875,-3.6198287018691975,0.0028918415225513126,0.003294921970088243,238.73505013252725,-5.64,1.69,0.0,-0.011236347415123454,0.0033644963311218142,-3.339681874872769,0.5822977287655074,0.6829709122914867
2011-03-09,-1.1191666666666664,0.8062458333333334,0.5249999999999998,-4.474674325717429,0.0027097879718556168,0.003548281225557144,446.9783239643198,-5.78,3.87,0.0,0.010162533757716051,-0.004774069908321661,-2.128693955654437,0.4935783003604723,0.5636084005379045
2011-03-10,1.0295833333333333,0.7230416666666666,1.0374999999999999,-4.111495562455134,0.002787323382153763,0.004226911027393142,659.3135114778516,-4.8,7.58,0.0,0.02494440104166666,0.0020332449859902946,12.268271267624671,0.4111592903653393,0.45687776237143013
2011-03-11,6.34125,0.6343958333333334,2.233333333333334,-0.39756513396342963,0.0037271902894706285,0.006207409001350444,838.1544764883719,0.03,13.92,0.0,0.06166205632716049,0.02464654110234211,2.501854360460376,0.38545553250887515,0.38208812025192557
2011-03-12,9.31375,0.6099666666666665,3.5291666666666663,0.9430656844148175,0.004063489727574696,0.007740923377686557,1039.5112349996512,1.67,17.95,0.0,0.03450714699074075,0.008818927296407129,3.9128508299188636,0.33528209376092283,0.34766156702161455
