Date,Tavg,RH,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,Precipitation,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_Precipitation,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end,rolling_meanTavg,rolling_std_Tavg,rolling_meanRH,rolling_std_RH,rolling_meanSAvg,rolling_std_SAvg,rolling_meandewpoint,rolling_std_dewpoint,rolling_meanq,rolling_std_q,rolling_meanqsat,rolling_std_qsat,rolling_meanlcl,rolling_std_lcl,rolling_meanTmin,rolling_std_Tmin,rolling_meanTmax,rolling_std_Tmax,rolling_meanPrecipitation,rolling_std_Precipitation,rolling_meantendt,rolling_std_tendt,rolling_meantendq,rolling_std_tendq,rolling_meanbowen,rolling_std_bowen,rolling_meanR2,rolling_std_R2,rolling_meanR1,rolling_std_R1
1,0.25150000000000017,0.8634177083333333,1.3191666666666668,-2.0425338305107297,0.003408227515313151,0.003980980508946129,307.8461989630312,-3.1149999999999998,4.555,0.0,-0.00034181455761316676,-0.00133354609323432,-0.4108804685221665,0.5985341069181065,0.6416338022834358,3.4208192170503167,0.07890287970433382,1.9539875539806058,4.780271375679865,0.0012034323482824185,0.000995513966708841,192.47640388447144,3.1726907612729405,4.606470087460318,0.0,0.022778712412914286,0.018672842353480493,2.4569473143835037,0.20223886026176593,0.10337600150120098,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,0.5847916666666669,0.8669625000000001,1.4402777777777782,-1.640898943139312,0.0034829489757110875,0.004074007212511243,299.98661390110425,-2.135,3.9149999999999996,0.0,0.003869115065586423,0.0019594535466540097,0.49141761895813546,0.6894453340634387,0.7059114561635007,3.5599358949830675,0.10033144983697237,2.4041931444719515,4.5338471045945195,0.0012081134496475254,0.0009861972520474873,228.15445253455843,5.381849124603922,4.063697003140531,0.0,0.0073085281311065595,0.007227778066583354,2.1568787965913545,0.2537919990405625,0.20666648150129183,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.6578125,0.8375510416666666,1.4277777777777783,-3.2196364496524055,0.0031025366748746353,0.0036960828413409746,345.3140465529114,-3.8425,1.8924999999999998,0.0,-0.01442513864776235,-0.0099757181952159,1.6076571913658806,0.6588493070031282,0.6981276550922846,3.6362501094145867,0.10220628368958803,2.0891017363486193,4.3821026356977,0.0011051046468009771,0.0009830655259912982,208.00631208448434,3.64621607514786,4.3371678547181,0.0,0.02695270691978153,0.015466870159215374,0.702419945789469,0.038923889600420244,0.09172802892205512,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-2.1923958333333333,0.8917718750000001,1.3305555555555555,-3.8751255134937175,0.0030648847100924405,0.003399404985951001,259.776306468739,-4.8025,1.1575,0.0,-0.01781466531635802,-0.0009873639452180813,3.1838848116891483,0.6468624920539021,0.6990027898372944,5.177989467704819,0.07648135699177439,2.449575974266506,6.07251928114046,0.0014811103998102404,0.0013388064643920401,176.93455323427636,5.486239604683704,5.888131424031453,0.0,0.01882094518412163,0.010124821025879869,2.6066045445076624,0.055707847734872626,0.048483609716515,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-0.10375000000000056,0.9576135416666667,1.491666666666667,-0.7619826213924329,0.0037630615014772875,0.003944518209142465,112.47544538087377,-3.5649999999999995,3.2725000000000004,0.0,0.024246664014274683,0.018308595452831075,1.27069002125754,0.613129155462254,0.754164912142654,4.841676145047138,0.041634824968691884,2.7023427336294708,4.82209069207121,0.0014901069659625265,0.0015812604992938197,76.92277509932879,4.566315071623215,5.844275689367618,0.0,0.022157425805735737,0.011084121396536611,0.5410881075562328,0.07305700847460063,0.05098318303724378,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0.023958333333333318,0.8727010416666667,1.6944444444444446,-1.9721570665391006,0.0038170898769135497,0.004155726397567474,280.72663619902727,-3.3325000000000005,2.4875,0.0,0.001482540027006183,0.00141680972647935,2.5520218289094805,0.6648695796364175,0.7388893113153158,7.224971497284544,0.1665030834151359,3.54951418167697,9.521419499561414,0.002396840926624295,0.002160445559889932,378.9611876639469,7.752472186341594,7.994241156399189,0.0,0.054585430001863715,0.03211524648516464,2.1920622626972754,0.1427711319046565,0.17889764069710257,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-2.5185416666666676,0.8335239583333333,1.6333333333333329,-5.119022141896579,0.0032347505112585396,0.003659983548393599,385.4204112643637,-6.705,1.4649999999999999,0.7999999999999999,-0.029515364583333346,-0.015270939959043802,2.187686741857279,0.5579038188095393,0.6382136610875321,8.802898627593368,0.17559297445499172,4.334493033921165,11.17107563426819,0.0024759863274842774,0.002385510264008025,405.9927898639613,8.193576752554407,9.760623272448674,1.5999999999999996,0.02949931087371771,0.01499938422637302,1.7782691905528665,0.12653040215950953,0.21086574421866963,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-3.475416666666666,0.882465625,1.3319444444444437,-5.286693630894735,0.0030820666301293407,0.003317447185498492,294.4117375779632,-7.819999999999999,0.9099999999999999,0.0,-0.011108166956018501,-0.00400389621404898,0.9980763371459813,0.5256018281075688,0.6545992012452218,7.762899159236933,0.1769711259658948,4.480944091785089,10.169279748721214,0.0020569961472336764,0.0019056586912731483,409.7632370749107,8.394839684790492,8.156927526137931,0.0,0.015113696090503207,0.015071403166893772,0.7637526198816252,0.09195039656932476,0.19399370696044863,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-0.8439583333333334,0.9365302083333332,1.0763888888888884,-1.7786079020409986,0.0036806805246577673,0.003825444907352662,154.55121551872173,-3.8724999999999996,2.895,1.95,0.030548063753858015,0.015697714049797792,1.7243767555298322,0.6210355926493873,0.7225407893080839,6.660118489832679,0.10199179429678311,4.315687898474244,8.119511438900407,0.0016863893312247943,0.0015245214745689417,256.5043343525815,8.405935898716653,6.1789454332164695,3.9,0.03359210759386967,0.020368721241247098,0.345262577458923,0.15958895794932243,0.14792426475071002,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-1.6417708333333332,0.9620541666666667,0.784722222222222,-2.195250171791734,0.0036041216493139976,0.003697833050683456,121.9202365067634,-4.975,1.6,0.44999999999999996,-0.009261642795138888,-0.002007636882647634,1.348145413858826,0.6314745233639574,0.7651201077528811,7.635027865460986,0.0516640663548158,4.047925423162027,8.379303174104031,0.001782865779441672,0.0016921132633236856,176.42659877041174,9.555726032071032,7.264420142034738,0.8999999999999998,0.02618530826705841,0.016522751614240903,0.4501321652245473,0.18218090498136752,0.11709592606855046,2016-01-01 00:00:00,2019-07-18 00:00:00,-1.0573395833333332,1.3460010198627799,0.8904591666666667,0.046503628716437796,1.3530277777777777,0.2643973804602435,-2.7891908271351746,1.5296115459821005,0.00342403685697418,0.00028993697631236214,0.0037751428847387497,0.0002756617116698655,256.2428848333499,94.46843542465615,-4.416500000000001,1.722615179184125,2.415,1.2241380187253756,0.32,0.6342975116877988,-0.0022320409995498967,0.0185422122928679,0.00038034714863535105,0.010228254149625922,1.4953076252049935,1.0259477291900394,0.62077057380677,0.049965030747164685,0.7018203686228204,0.04532185773424963
