Date,Tavg,RH,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,Precipitation,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_Precipitation,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end,rolling_meanTavg,rolling_std_Tavg,rolling_meanRH,rolling_std_RH,rolling_meanSAvg,rolling_std_SAvg,rolling_meandewpoint,rolling_std_dewpoint,rolling_meanq,rolling_std_q,rolling_meanqsat,rolling_std_qsat,rolling_meanlcl,rolling_std_lcl,rolling_meanTmin,rolling_std_Tmin,rolling_meanTmax,rolling_std_Tmax,rolling_meanPrecipitation,rolling_std_Precipitation,rolling_meantendt,rolling_std_tendt,rolling_meantendq,rolling_std_tendq,rolling_meanbowen,rolling_std_bowen,rolling_meanR2,rolling_std_R2,rolling_meanR1,rolling_std_R1
1,-3.251666666666667,0.8572020833333334,,-5.736680291426024,0.0025239573992576697,0.003006973421732396,359.27586678745917,-5.31,0.09499999999999997,0.0,0.0015043065200617057,-0.00241004644246835,-0.6241815483526563,0.7170036368458328,0.6763410121924973,1.0135197197007189,0.09901557331390097,,0.8369801181882126,9.550211251199935e-05,0.00016180637458312937,206.0064809943257,3.7052395334175086,3.4294678887547554,0.0,,,,0.3629972803347784,0.13999135638199758,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-2.48625,0.7243604166666666,,-12.261183595936185,0.0022950554731940675,0.003209690467955095,1198.0421902347825,-5.5,1.6500000000000001,0.0,0.00888556616512346,-0.006002595351758486,2.743556520221007,0.6404160674068933,0.5309452170818826,1.1743865124206574,0.18385070938675738,,11.507444439302324,0.0007107548278186457,0.0003709594657020461,1201.7633188823427,1.7253405460951756,6.010407640085654,0.0,0.025398957764094218,0.01613404112654913,3.1429231625011576,0.3418141842933555,0.04605671252328091,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-4.035833333333334,0.552030608974359,,-19.56703436163655,0.001950083146607707,0.0029109166794071503,1880.066226552525,-7.01,-1.475,0.0,-0.017988797260802478,-0.009046360245467022,1.0165071103026362,0.6605929385877967,0.47139177643445174,5.323335551032726,0.6051635138343874,,26.88456236911213,0.002381386986016155,0.0011359013017217144,2589.762476747109,3.790092347159894,4.6174072811481555,0.0,0.048164304232961856,0.0438097179859825,0.4014227049687753,0.031438730063900654,0.527738346117076,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-5.244791666666668,0.8955583333333335,,-8.799942092731445,0.002457123682829762,0.0026415810854073197,492.45257646732773,-8.24,-2.5,1.1,-0.014034551022376555,0.01329634581158556,0.9772934491568873,0.647161545981559,0.7300685356832785,4.512814403097648,0.14770282147684988,,9.540556351914942,0.001147473904825104,0.0008866117444198083,647.4665337514978,3.9315137033972043,4.355777772109133,1.5556349186104046,0.009409174900218554,0.03235744256504596,1.6706501218339007,0.011036270547391223,0.13434855030902412,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,-2.2283333333333335,0.9977145833333333,,-2.25950853157613,0.003219474704228556,0.0032254112939953715,39.899610717862,-4.675,0.13,0.30000000000000004,0.03501745032793211,0.01999146436271243,1.8158542675729281,0.7012604042268763,0.8426602705506094,2.2120657138119166,0.0016823248835729464,,2.2352484804626123,0.0005209461319798227,0.0005170293318098503,37.659647362648855,1.0677312395916867,0.43840620433565947,0.42426406871192857,0.026708922862888756,0.016429711893222426,0.15631869365415904,0.03418401898360843,0.11209069970300424,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,-3.0916666666666663,0.86996875,,-5.045101741888666,0.0029153278203908665,0.0031784270778331394,298.609704779335,-6.800000000000001,-0.6199999999999999,0.0,-0.010022260802469131,-0.00797577679913741,1.651481791044953,0.6296139446406726,0.7341119469494544,6.74756645947263,0.18379178382165834,,9.508738330877694,0.0018990082036093598,0.0015273595259114735,419.1085642476574,6.151828996322964,5.331585130146568,0.0,0.10401054478940279,0.06345952127217695,0.09926294077248275,0.05259249889600206,0.23545507377767358,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-5.7645032051282055,0.6444506410256411,,-16.184891676237626,0.001715574089725647,0.0026891953886786233,1313.4601441724255,-6.875,-4.3149999999999995,0.0,-0.031028414908297733,-0.03146166697149122,1.6760288666852043,0.8297247433932841,0.5769466235486784,8.594996243716908,0.013811245912021928,,1.3146607216979018,0.0010274813709272095,0.0016373165500551013,712.4191650689557,10.062129496284571,6.7952961672027214,0.0,0.02144643603700244,0.022854429426413324,1.8991720795161307,0.21545604359590995,0.07024115679204398,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-4.763958333333333,0.57523125,,-15.38740687670241,0.0015935433990540188,0.0029679238147930394,1360.355635152475,-6.8149999999999995,-2.7699999999999996,0.0,0.01161512160197057,-0.0032000641899092735,1.2983303774328672,0.761737198383897,0.48771761210298314,9.537397339079055,0.10646376474239952,,2.146792457633845,0.0008155085658265404,0.001937498515073476,763.8026664004826,12.43800828107137,6.7175144212722016,0.0,0.010940142345465665,0.005558655606257078,5.673984238819759,0.33695448545450296,0.01729920886416969,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,-4.124375000000001,0.4727104166666667,,-34.57699700861763,0.000784308101558611,0.0031499077108361495,3621.405705904394,-7.66,-2.13,0.0,0.007424792631172827,-0.021220931246664736,0.02822645384568853,0.7044738763323302,0.3462695273456765,10.004677070313166,0.6634223135004936,,31.880341861838644,0.00108540201203873,0.002119526909908398,4744.403357429979,15.004805896778539,7.184204896855323,0.0,0.005424555213284887,0.04984840973173881,0.3219273918967386,0.41793705212636706,0.48460789298423385,2016-01-01 00:00:00,2017-10-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,-12.020416666666668,0.9417416666666666,,-12.784103737627687,0.0014604451325064439,0.0015399475569517266,268.6815193958365,-17.88,-9.05,0.0,-0.009538560956790109,-0.002395723217733914,3.9814953940349254,0.4876106630680184,0.7441417301656155,,,,,,,,,,0.0,,,,,,2016-01-01 00:00:00,2017-10-12 00:00:00,-4.701179487179488,2.8183768810910035,0.753096875,0.18364429852692382,,,-13.260284991438036,9.270537727434041,0.0020914892949353346,0.0007325309866917433,0.002851997449759001,0.0005050711114276995,1083.2249180164422,1078.1184406682294,-7.6765,3.747187871517045,-2.0985,2.9861337415163147,0.14,0.35023801430836526,-0.0018165347704475333,0.018676296620472464,-0.005042535429033242,0.014778412409039106,1.456459268194444,1.2937848799582776,0.677959501886716,0.09070794033789215,0.6140594252055127,0.15536428271906352
11,0.5503219696969683,0.8800054924242423,,-4.944250692664497,0.004213154391668078,0.00513336127093724,719.7276123819609,-5.989999999999999,3.1300000000000003,0.0,0.016581230709876556,0.006965702223993558,2.380410499427041,0.5122046584096548,0.7258526893612005,15.75774069700335,0.15757687128307796,,8.134264417828243,0.0035172628087943108,0.004807525713783861,777.6671304726597,17.522106037802647,15.216937931134504,0.0,,,,0.13251834286073896,0.08528037218570247,2016-01-01 00:00:00,2017-10-12 00:00:00,-4.320980623543124,3.2578265176248165,0.7553772159090909,0.18521547771321276,,,-13.181042031561883,9.345080893243823,0.002260408994176376,0.000992108321353693,0.0030646362346794854,0.0008834479329785456,1119.2700925758925,1057.0446151268493,-7.7444999999999995,3.705408546975623,-1.795,3.364150875200325,0.14,0.35023801430836526,-0.0003088423514660484,0.019561739648248033,-0.004104960562387051,0.015253744774995373,1.7569184729724134,1.0896878336546278,0.6574796040430982,0.10317586683136523,0.619010592922383,0.15833022464269
12,-0.518541666666668,0.9685229166666668,,-0.9689932202078411,0.004192648471402998,0.004303760010529673,122.01631005196344,-6.529999999999999,4.455,0.0,-0.012408220223063971,-0.0005377357184513272,6.281050873209567,0.47569685417149155,0.6827352029635447,11.834905122284349,0.027892416239554248,,12.215412022946888,0.003249169036179253,0.0032173923880070266,140.17202994246537,16.56044081538894,9.284312036979369,0.0,0.04553939909077729,0.007030340290310191,2.5690576689655056,0.27809122919860224,0.16370845973646653,2016-01-01 00:00:00,2017-10-12 00:00:00,-4.124209790209791,3.4355336076195853,0.7797934659090909,0.1964265409585224,,,-12.051822993989049,10.11880247851367,0.0024501682939972688,0.001165750754371177,0.003174043188936943,0.0009671843692701051,1011.6675045576106,1101.948615419491,-7.847499999999999,3.6499864916036175,-1.5145,3.775141976726762,0.14,0.35023801430836526,-0.0024382209902847917,0.019608587080459747,-0.0035584745990563356,0.015276082151733046,2.1106679082712696,1.7928781603948911,0.6410076827195581,0.1182501573478359,0.6341895915105493,0.15621119459110339
13,1.7245833333333334,0.9672770833333335,,1.2428956063440975,0.004223269784602678,0.004369237127545282,71.3930971587152,-3.295,6.045,2.7,0.026039981192129635,0.0008029960928597445,1.7628753148491727,0.5134336734086578,0.7147212538573171,2.012308048126717,0.045847035925182654,,2.687146992455302,0.0007958457201713496,0.0005923418489763668,100.16113275840702,5.43765114732455,3.50017856687341,3.818376618407357,0.11402852853449193,0.064334570644626,0.7655106408692197,0.08369225916514754,0.03605176619213115,2016-01-01 00:00:00,2017-10-12 00:00:00,-3.5481681235431246,3.903109175292421,0.8213181133449885,0.18657190996533674,,,-9.970829997190984,10.532897114527364,0.0026774869577967657,0.001274006775844719,0.003319875233750757,0.0010309431267515683,830.8001916182299,1091.9649226749316,-7.475999999999999,3.923509483442937,-0.7625,4.469087807744812,0.41000000000000003,0.8761658899242007,0.0019646568550084195,0.02064462380814731,-0.0025735389652236586,0.015200265819528366,2.185304728725923,1.7574531499600599,0.6262917562016442,0.12453194953126527,0.6585225392528359,0.14669648652488437
14,1.8235416666666666,0.98235625,,1.5421257700303226,0.004239589758185302,0.004352636443397938,37.657083758419574,-0.8,5.405,1.2,0.0011487871334876516,0.00042796580724560086,0.0864063776366355,0.6490022047186106,0.7700393513966379,1.9430705091355336,0.022807139971520965,,1.5757536056380625,0.0004942164708530599,0.0006444739598741722,42.70980131756973,1.5132085117392118,4.108290398693842,1.697056274847714,0.0008037644862055193,0.007909755767670085,0.2811232586663588,0.11288490296605423,0.1300199222650465,2016-01-01 00:00:00,2017-10-12 00:00:00,-2.8413347902097916,4.1911143058235645,0.8299979050116552,0.19233939379609866,,,-8.936623210914806,11.150279667007647,0.002855733565332319,0.0013614422923720144,0.0034909807695498187,0.0010477136640233355,785.3206423473391,1116.8109119781202,-6.731999999999999,4.434652184782928,0.028000000000000025,4.813464448814388,0.4200000000000001,0.8854377448471462,0.0034829906705948406,0.019881431997839618,-0.003860376965657654,0.014220599286228123,2.0962160215738974,1.8458508796144197,0.6264758220753494,0.12456757899516217,0.6625196208241718,0.14938248283566222
15,1.2066666666666668,0.9926437499999999,,1.0992379436950777,0.004142366580550571,0.004176336660922067,26.594454287561454,-1.4649999999999999,3.535,0.1,-0.007161176215277775,-0.0025495259222557873,1.0837098516709502,0.7038515088237225,0.8452105659151155,3.2579944943170176,0.006178345500617505,,3.3490969377045228,0.0009678104521515884,0.0009411871781615812,29.983226128997412,3.93858477120907,1.1525840533340723,0.14142135623730953,0.015264684689085975,0.012419262168958117,0.708291651533384,0.14539266685380953,0.13388976474706957,2016-01-01 00:00:00,2017-10-12 00:00:00,-2.4978347902097915,4.383296256231677,0.8294908216783217,0.19185416829291704,,,-8.600748563387686,11.421058331761117,0.002948022752964521,0.0014189068561285892,0.0035860733062424884,0.0010639598437585647,783.990126704309,1117.8051275877906,-6.411,4.707852659829816,0.36850000000000005,4.9402451862230485,0.4000000000000001,0.8906926143924925,-0.0007348719837261479,0.016661380940731066,-0.006114475994154476,0.011556755445946792,2.0230015799837,1.8725339846900075,0.6267349325350339,0.12474299241967882,0.6627746503606223,0.14972597671785343
16,-0.9068750000000001,0.9998979166666666,,-0.9083114148799578,0.0035681357846535245,0.0035685896379429906,20.908006051423282,-3.065,1.4300000000000002,0.0,-0.0245356746720679,-0.015058305386781446,1.8137173079737994,0.7234448344862106,0.8443155378069838,2.3089982683995722,0.00014436763449229644,,2.3069668709951405,0.0005683763880962909,0.0005690182335735814,28.246247160697152,3.8820162287141455,1.7677669529663689,0.0,0.011016703872629603,0.010474534214125085,0.5300158231283346,0.11681667731588884,0.03535295190736759,2016-01-01 00:00:00,2017-10-12 00:00:00,-2.279355623543125,4.404804951198763,0.8424837383449884,0.19916050298088303,,,-8.187069530686816,11.637032947071042,0.0030133035493907865,0.0014321904508266935,0.0036250895622534736,0.001054461552482089,756.219956831518,1134.5279524923528,-6.0375,4.820376454870165,0.5735,4.937201214588416,0.4000000000000001,0.8906926143924925,-0.002186213370686025,0.01812785834317889,-0.006822728852918879,0.011895558416368392,2.0392251316765844,1.869658098007751,0.6361180215195877,0.12845726494576823,0.6737950094463753,0.15930906848828885
17,-1.0670833333333336,0.9783854166666667,,-1.3717676166439585,0.0034266210612547542,0.003499107547540558,57.59188460100175,-2.175,0.675,0.0,-0.001859825906635807,-0.0037110025043774336,1.7882415802636427,0.8145509448342256,0.8639022693179016,1.796051224213831,0.01059776288303349,,1.9437376439550753,0.000475465396548174,0.0004506888647199544,44.21561730527211,2.1708178182427007,0.5444722215136416,0.0,0.047654683345963456,0.02737311979951258,0.3489805408471913,0.09839805374153039,0.0888478130676639,2016-01-01 00:00:00,2017-10-12 00:00:00,-1.8096136363636375,4.239202427841233,0.875877215909091,0.19005410592977565,,,-6.70575712472745,11.44710122922031,0.003184408246543697,0.0013603303041788237,0.003706080778139667,0.0010045109525623221,630.6331308743755,1135.4992599077443,-5.5675,4.9568444543322565,1.0725,4.630892192655752,0.4000000000000001,0.8906926143924925,0.0007306455294801676,0.015058133696514452,-0.0040476624062075,0.008159074169671682,2.0504464030344285,1.8675716460414264,0.6346006416636818,0.12598198337142552,0.7024905740232976,0.16564393535011054
