Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end,rolling_meanTavg,rolling_std_Tavg,rolling_meanRH,rolling_std_RH,rolling_meanPrecipitation,rolling_std_Precipitation,rolling_meanSAvg,rolling_std_SAvg,rolling_meandewpoint,rolling_std_dewpoint,rolling_meanq,rolling_std_q,rolling_meanqsat,rolling_std_qsat,rolling_meanlcl,rolling_std_lcl,rolling_meanTmin,rolling_std_Tmin,rolling_meanTmax,rolling_std_Tmax,rolling_meantendt,rolling_std_tendt,rolling_meantendq,rolling_std_tendq,rolling_meanbowen,rolling_std_bowen,rolling_meanR2,rolling_std_R2,rolling_meanR1,rolling_std_R1
1,-2.8783397435897435,0.8884983333333334,0.003076923076923077,,-4.63030677524665,0.002814380479983728,0.0032139524309463723,271.1090665637186,-7.109999999999999,2.022,-0.0027794137286324743,-0.007640927322155391,3.095694032611797,0.5141117100335377,0.6255148961845698,3.9985059643305085,0.07761892659413036,0.006880209161537814,,4.752484944027346,0.0009607348905718308,0.0009164384578634869,180.48441423673734,5.014209808135276,4.2322535368288134,0.0288091955626077,0.014057474456494535,2.789419097461594,0.10006669338549788,0.09661473982248625,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,-1.7044791666666668,0.8800322916666665,0.0,,-3.615908888403709,0.002954844059355162,0.003467859992979451,278.71216501947555,-5.6075,3.615,0.022895932195216052,0.01057778024253396,4.5887570735864385,0.528826792630227,0.6142291907640731,3.021058562005948,0.04352211128848124,0.0,,2.8189185981551894,0.0006439991627780727,0.000843697803227596,90.40545432113674,3.786241540102797,5.256903397755502,0.02435687835270964,0.014440669142717383,5.079264378567735,0.15277515934437497,0.1410698818035344,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-0.058437500000000114,0.8719364583333333,0.0020833333333333333,,-2.0168781983022024,0.0033958022577218246,0.0038741018650551707,266.89963055283533,-3.5100000000000002,3.1700000000000004,0.019108562403549384,0.011563439754980781,1.3386863862965406,0.6213267598568765,0.6926113056017389,3.76275864090418,0.0909549845654609,0.004166666666666667,,4.825007718189352,0.0011034520870037748,0.0010550533317234675,202.68596428396668,3.2215006854984005,5.154208636315246,0.020976675959910752,0.014796078226662084,0.8700107757610971,0.07836722871458528,0.06022876497262511,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-0.6743750000000005,0.9075406249999999,0.014583333333333332,,-2.0544920013023775,0.0034743464737457246,0.0038399377663946824,211.81598197212543,-3.8150000000000004,2.7300000000000004,-0.007150292968750005,0.002059699339889226,2.3453218993702687,0.626130927738875,0.7099710957225295,5.8171058165567615,0.05656583526845557,0.029166666666666667,,5.791081388803745,0.0013846342372562548,0.0015665646037320083,115.05964432006076,6.430658338511438,6.226079558330962,0.025028194114805537,0.010168017916568257,0.9440607512265097,0.09997422440931628,0.01211607219442674,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1.389895833333334,0.8855114583333332,0.006250000000000001,,-0.4485242290356311,0.0037527924462097875,0.004374495031900392,246.51029656686055,-1.1525,3.9799999999999995,0.023963699604552482,0.007301810556038081,4.650994588525233,0.6953284508597644,0.7386272972048685,5.0254131184406505,0.09203925002957682,0.012500000000000002,,3.604556758121968,0.0010703056087098695,0.001720698125632548,171.05785716281162,5.1166484798808165,5.2955452977007,0.025268501658768035,0.015148794239886777,4.4136515962771865,0.0762846828862114,0.09672979352509517,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1.1748166666666668,0.8865691666666666,0.056333333333333326,,-0.598026571872888,0.00418931510247208,0.00452051303845063,251.8370933449838,-2.226,3.854,-0.026470474054783956,-0.009020679992526384,1.2188928249869837,0.6504707503324011,0.7374871112768371,7.224270943944986,0.15463041131171631,0.0779012908180032,,9.25630364452085,0.0023918641383332486,0.002213264814177542,350.2658394969425,7.364172051222052,7.334148212301139,0.05155421335232547,0.03300887375042156,1.695669572848874,0.10149401112634385,0.15916640632449366,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-1.0599166666666668,0.88981,0.07166666666666668,,-2.745474779404308,0.003891835859351355,0.004079068460757754,266.0707119540426,-3.906,1.7339999999999995,-0.025942564043209874,-0.007800928339523637,1.7535754956725143,0.6770893075322654,0.7405011732123622,9.1671094466925,0.17129668419331698,0.13814243856734734,,11.569423505990835,0.002685974487893997,0.0024514088560895477,405.6569184816232,9.585892238075703,9.769607463967013,0.0309798249188375,0.014340751051430846,2.0002064287939874,0.16611210841881965,0.2066650732362494,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-1.2494166666666666,0.8915166666666667,0.003333333333333333,,-3.045417596714143,0.0036196664372102963,0.0038536538249738426,271.19753649962547,-4.756,2.31,-0.002199866898148145,-0.007137217830927173,0.025638411736513288,0.6216615132287528,0.7118513710130031,7.529012966518253,0.1675151128132423,0.007453559924999299,,10.208441600066285,0.0021995459238983084,0.0019101908353093507,420.7275491511051,9.4834503214811,7.504758490451241,0.02892457483766033,0.015284671483881504,3.783554817033457,0.22349696454335868,0.22972091514686185,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0.7790595238095236,0.8670591666666667,0.05880952380952381,,-2.2825329383363098,0.0036621600573901575,0.004216182962196757,398.8957953046569,-2.03,3.742,0.02354816688712522,0.0011143287929353345,1.4891322780184415,0.6643980422588891,0.7085872713946078,5.535483114316767,0.13589570437931442,0.07918948829667573,,6.484869142639255,0.001348813975623914,0.0013743271639122768,485.42718443452713,6.304054251035598,5.173593528680041,0.03668959159982718,0.0402192210863782,0.8408254766035647,0.11158936041887413,0.1619715187355512,2012-04-22 00:00:00,2019-01-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.794583333333334,0.9439483333333334,0.09333333333333334,,0.9249851997909955,0.004470349728873857,0.004658404981455715,138.19865238909284,-1.7,5.386,0.01178900903880071,0.021193511338298335,1.5385831764773195,0.6044306377674646,0.7341232204224092,7.008822918145148,0.07603723038429193,0.1251942934446739,,8.164621731358778,0.0018136372117991148,0.0016727672142751932,213.1585049817083,8.286552359093617,6.65005864635794,0.03163737133019516,0.021180218139188883,4.112691264572863,0.09121568704887938,0.08673686782531895,2012-04-22 00:00:00,2019-01-01 00:00:00,-0.2486609386446886,1.5222022030968854,0.89124225,0.021579573493390364,0.030946978021978024,0.03524316675464749,,,-2.051257677882722,1.6385378462874856,0.003622549290231397,0.000505897477773033,0.0040098170355110764,0.0004546832663551426,260.12469301674173,64.44735942822145,-3.5813,1.8792430095357249,3.2542999999999997,1.0955443142312613,0.003676275843571939,0.01960544282262366,0.002221081653954313,0.01030526718699367,2.204527616728205,1.4948465847755668,0.6203774892239052,0.05929323576921463,0.7013503932796998,0.04589447966295814
