Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end,rolling_meanTavg,rolling_std_Tavg,rolling_meanRH,rolling_std_RH,rolling_meanPrecipitation,rolling_std_Precipitation,rolling_meanSAvg,rolling_std_SAvg,rolling_meandewpoint,rolling_std_dewpoint,rolling_meanq,rolling_std_q,rolling_meanqsat,rolling_std_qsat,rolling_meanlcl,rolling_std_lcl,rolling_meanTmin,rolling_std_Tmin,rolling_meanTmax,rolling_std_Tmax,rolling_meantendt,rolling_std_tendt,rolling_meantendq,rolling_std_tendq,rolling_meanbowen,rolling_std_bowen,rolling_meanR2,rolling_std_R2,rolling_meanR1,rolling_std_R1
1,1.3066666666666664,0.9342555555555556,0.002777777777777778,,0.267462993135464,0.0039012350382889222,0.0042805316328839655,143.07951060395632,-1.4666666666666668,4.736666666666666,-0.0070402512538580275,-0.0015202567765220023,1.2984129960134634,0.6814204550200228,0.754897178095753,3.5636141776214276,0.06981146066735214,0.004811252243246881,,2.5789564388807222,0.0007327010964098113,0.0011563442671323903,134.264524954848,1.033650488962944,6.676049230894971,0.03580685279185325,0.027140265758488928,0.3733441774688356,0.273288440900365,0.2077744077972501,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.4552777777777777,0.9144000000000001,0.20277777777777772,,0.14515060601247345,0.0039035530553491807,0.004274797353468518,175.96009365471284,-0.03333333333333346,3.453333333333333,0.0017251961162551468,6.0786375503624895e-05,-0.37929703385093455,0.7862006621466006,0.7994801203079466,3.608021357118875,0.041794342096149885,0.3440297683071647,,3.9678214544966255,0.001111234765972122,0.0010687070309627989,88.23919128879754,3.4829920087955033,4.032001157407241,0.005248190878074852,0.011369795563839548,0.7802185528563362,0.11954484972391397,0.12042756435662814,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,-3.2174999999999994,0.8362635416666667,0.0020833333333333333,,-5.699612304630109,0.0026987194109001724,0.0031815600678122957,368.39092714166185,-6.0375,-1.0425,-0.028386731610082306,-0.018678061251135757,1.7186838689707835,0.7113769768506601,0.7130219501310427,5.7653991963712725,0.12256709374713116,0.004166666666666667,,6.877687537932157,0.001318893876732875,0.0013605174062529157,260.48550934283037,4.046046424185796,7.494759836045448,0.01193024791876929,0.007745667618303575,1.1424838115618428,0.1847960415268402,0.08137495919861037,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,-2.2488888888888887,0.9060958333333334,0.0,,-3.635070907878594,0.00310853047571608,0.0034330200407740844,229.0446043969225,-5.363333333333333,1.39,-0.014614184670781892,-0.002170163676961637,3.883694120379572,0.6141075560588639,0.6998734247141508,6.103588501250112,0.02645374336827298,0.0,,6.364385905593495,0.0014909677531241975,0.0016219168700295748,93.19400931395802,5.566698602702802,7.749606441620116,0.022710299794149867,0.011167822316456034,4.129459731691018,0.07767849465299616,0.06609444143943709,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0.41875000000000046,0.9535597222222222,0.013888888888888888,,-0.33761658448956533,0.0038589870983191834,0.004186904692682966,126.87151356652339,-3.5799999999999996,4.7,0.030968076453189306,0.01967955233929357,1.3676770623953036,0.5648489269717175,0.7148890812606262,5.91239219128866,0.06303662189736578,0.024056261216234408,,4.86178914953489,0.0014422753652714327,0.0019555440646833945,107.79159687695558,5.313388749188223,7.924891166445127,0.024457973756024345,0.010722524625677908,0.6282805122896167,0.14678581445766775,0.1374835650556458,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,3.1808333333333336,0.9359458333333333,0.06666666666666667,,2.1799945808386507,0.004580456314266027,0.004979084897680715,129.7454779115818,-0.3233333333333334,6.326666666666667,0.03206446277006172,0.01891940289255607,1.818307238836096,0.6452274750072684,0.7691787292435933,4.961790583913342,0.05557172214430053,0.07637626158259733,,4.44695098627422,0.001568373659291196,0.0019366169963986298,106.06253815736562,3.8820784810888784,8.032959189074306,0.01218933976063736,0.0035843107628131614,0.9824948218543829,0.16529016998648602,0.1688414991022461,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,-1.3280208333333339,0.828646875,0.03333333333333334,,-4.079288499544728,0.0033133018173988576,0.0039001018127644833,393.14885938487095,-4.452500000000001,1.7925000000000002,-0.024351062564300415,-0.014307250931769015,6.113317507216489,0.6684749972668954,0.6731959668690899,7.868698914868151,0.17623603928734935,0.06666666666666668,,9.736465061971552,0.0022426079223347327,0.0024399957803453603,399.26915079405944,7.462092534939513,10.38603669998009,0.04477009870618898,0.021655363458868933,9.590520630846985,0.2279160504463861,0.1959459781543393,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,-1.4646428571428565,0.8596299107142857,0.0,,-3.7082272515314134,0.0032804917781612533,0.003757368165912591,328.0981495989122,-4.652500000000001,2.2125,-0.0015860172439924906,-0.0008603920133198671,1.5213306288131263,0.6302942419261414,0.6656509957858087,6.8610374170948445,0.16982191724066842,0.0,,8.528574541578832,0.0019305657341991216,0.00206971724269266,373.6063122787791,6.6174988981235705,9.329481496846435,0.016293909439270875,0.011187699627787503,0.17607808487289361,0.185341266831368,0.15352658682666168,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,3.5224999999999995,0.9580013888888889,0.10555555555555556,,2.8797661607318084,0.004694618650639563,0.00493468784556081,82.48792159648279,1.12,6.726666666666667,0.03191451581790123,0.019360197043736507,1.4593204196950549,0.6767888425580376,0.7687668823729474,2.8292012761751524,0.05588670215721491,0.16166093918834956,,2.403101954057606,0.000776504217048524,0.0009589217218718795,108.18825418569475,2.5747232861027998,3.7093710158641895,0.04760191997556655,0.03340015999370869,0.2501409058453792,0.05898619371522125,0.07392419666822589,2016-01-01 00:00:00,2019-07-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,3.2940277777777776,0.9592833333333334,0.044444444444444446,,2.6775371028761152,0.004702538055022831,0.004911515829697302,86.385361240422,1.9066666666666665,6.039999999999999,-0.0026522874871399184,0.0002076740058818387,1.4155957651943465,0.748149760256279,0.7920995515515212,4.380532104231596,0.056675886045369966,0.03757708127352412,,4.321013788873316,0.0013939634063224369,0.0014096185404319178,104.54853375986018,4.447317543568633,4.68135664097492,0.027680173378691428,0.020764067302660612,0.31629814354553193,0.009087273921695905,0.04601620661428768,2016-01-01 00:00:00,2019-07-18 00:00:00,0.4919002976190477,2.455738295532989,0.9086081994047619,0.04999969053271519,0.04715277777777777,0.06477549237069193,,,-0.9309904104479896,3.1241827030078064,0.0038042431694062075,0.0007028524171713586,0.004183957233923773,0.0006301685905218825,206.32124190960468,117.06305875753415,-2.28825,2.873041884172571,3.633583333333333,2.523351345708498,0.0018041716327252349,0.022724397537804857,0.002069148800726333,0.013493238382128802,2.0217042573663297,1.7635577303183425,0.6726889894062488,0.06480698347261563,0.7351053880332479,0.0481578447822587
