Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,1.6292857142857142,0.9987285714285715,0.014285714285714287,3.221428571428572,1.6111090678914077,0.004240509713526594,0.004246763363884286,2.8962841001285855,-0.32,3.87,-2.9528493579144616e-05,-2.1545236357700072e-05,1.3705346782418286,0.7410466810564994,0.8519172478724003,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
324,4.761250000000001,0.985325,0.24166666666666667,5.487500000000001,4.540145031987957,0.005254603270431204,0.0053505140573633855,27.83982281791245,0.89,8.38,,,,0.592426558955177,0.7681431047324372,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
325,4.6475,1.0,0.016666666666666666,6.2875000000000005,4.647500000000001,0.0052415184660286745,0.0052415184660286745,-1.0574465625688466e-12,4.15,5.17,-1.320500578703719e-06,-3.431285504494661e-07,3.8484135959365307,0.9312154433652283,0.9642232141567691,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
326,5.214583333333333,0.9523958333333332,0.0,6.595833333333331,4.4733251700601215,0.005182774939772414,0.005469589161664563,92.93002707395404,3.13,7.24,6.583154899691351e-06,-1.5404571893106637e-06,-4.273507206413983,0.7512914184178299,0.8281873206878537,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
327,4.855833333333333,0.9653375,0.0,6.3125,4.317712192694566,0.005170486573701521,0.005396982573797331,67.62540305628013,0.78,8.27,-4.164655671296292e-06,-3.2224319963716753e-07,,0.5921513919223789,0.7632197035874428,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
328,5.981666666666666,0.9964958333333332,0.008333333333333333,6.325000000000002,5.9290343220445045,0.005746506438034275,0.00576924335109453,6.627009692801752,4.33,8.06,1.3069569830246902e-05,1.510522091108844e-05,0.8652352658181115,0.7730404440697503,0.8641613645289838,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
329,8.017083333333334,1.0,0.20833333333333337,7.6333333333333355,8.017083333333334,0.006649016317752543,0.006649016317752543,-2.0135516706568274e-12,5.39,9.99,2.362873746141977e-05,2.366691142392452e-05,0.9983870323498926,0.7307326486789371,0.87534055392965,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
330,8.724583333333333,0.9951249999999999,0.10833333333333335,8.233333333333333,8.650179499621446,0.006916841343638781,0.0069543296566079715,9.405982358747005,7.52,10.73,8.213223379629624e-06,7.023292827263638e-06,1.1694263049586668,0.8053937404134568,0.8698365111704125,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
331,7.973333333333333,1.0,0.0,7.3,7.973333333333335,0.006598638401085609,0.006598638401085609,0.0,7.41,8.42,-8.721108217592599e-06,-8.344374976359193e-06,1.0451481677538157,0.9335595135773098,0.9701191014022376,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
332,0.21,1.0,0.0,0.8500000000000001,0.2099999999999998,0.003818232650873704,0.003818232650873704,3.122694663198386e-12,0.21,0.21,-9.012295524691357e-05,-7.291179641532249e-05,1.2360545162479926,1.0,1.0,,,,,,,,,,,,,,,,2018-11-20 00:00:00,2019-01-01 00:00:00
