Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
2,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
3,,,0.06666666666666667,,,,,,,,,,,,,,,0.13333333333333333,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
4,,,0.0875,,,,,,,,,,,,,,,0.1694899756677422,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
5,,,0.08958333333333333,,,,,,,,,,,,,,,0.13833918996973157,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
6,,,0.008333333333333333,,,,,,,,,,,,,,,0.016666666666666666,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
7,,,0.004166666666666667,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
8,,,0.0020833333333333333,,,,,,,,,,,,,,,0.004166666666666667,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
9,,,0.027083333333333334,,,,,,,,,,,,,,,0.05416666666666667,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
10,,,0.24375000000000002,,,,,,,,,,,,,,,0.4285729442213059,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
11,,,0.09791666666666668,,,,,,,,,,,,,,,0.11352414492733026,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
12,,,0.004166666666666667,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
13,,,0.004166666666666667,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
14,,,0.008333333333333335,,,,,,,,,,,,,,,0.011785113019775794,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
15,,,0.0020833333333333333,,,,,,,,,,,,,,,0.004166666666666667,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
16,,,0.0020833333333333333,,,,,,,,,,,,,,,0.004166666666666667,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
17,,,0.004166666666666667,,,,,,,,,,,,,,,0.008333333333333333,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
18,,,0.02708333333333333,,,,,,,,,,,,,,,0.054166666666666655,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
19,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
20,,,0.12083333333333333,,,,,,,,,,,,,,,0.24166666666666667,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
21,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
22,,,0.025000000000000005,,,,,,,,,,,,,,,0.05000000000000001,,,,,,,,,,,,,2012-03-14 00:00:00,2016-03-18 00:00:00
