Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1
2011-04-04,13.524583333333332,0.6751375000000001,0.0,12.654166666666663,5.915973197242605,0.005859674361949473,0.010146392354700155,947.8935487201517,4.61,21.01,,,,0.3412263403823208,0.4203897163519254
2011-04-05,10.113749999999998,0.9514833333333331,0.125,11.458333333333334,9.351731474171883,0.007266965446318619,0.007651118544566289,96.2276469319641,8.46,12.89,-3.9595669367283955e-05,3.6904009795261523e-05,,0.7444888282554972,0.7918068575782469
2011-04-06,11.516250000000001,0.7297208333333334,0.0,10.495833333333332,5.867536898383754,0.005779046861247563,0.008777827056685781,706.1115885110767,3.67,18.04,1.6281336805555595e-05,-3.901834002069925e-05,,0.384257842264993,0.4790536077823847
2011-04-07,16.655416666666667,0.7470750000000002,0.0,13.062499999999998,11.80617746795012,0.008632103700584258,0.012134949032625339,614.1825038787266,10.54,23.28,5.9659538966049375e-05,7.481695771029334e-05,0.7974066413801987,0.44538522540377296,0.49545742753971117
2011-04-08,15.282083333333334,0.4568291666666666,0.0,13.370833333333332,2.6593750820434954,0.0048820065806864515,0.010822648960869236,1565.884437610677,10.5,17.83,-1.594274691358024e-05,-9.834043744257012e-05,0.16211791739172052,0.6218014603928421,0.3884654323660106
2011-04-09,13.68083333333333,0.4644708333333332,0.041666666666666664,12.112499999999999,1.834648032681711,0.004382450710833988,0.009821775648281511,1471.6442697433413,7.71,17.48,-1.8588585069444487e-05,-1.3100072130834202e-05,1.4189681464189603,0.5266659506493,0.3640730112871919
2011-04-10,9.357916666666666,0.5373625000000001,0.0,11.02083333333333,-0.6565322918079411,0.0036218891289358287,0.007572758269463401,1240.303039560921,1.9,15.81,-5.01838589891975e-05,-1.9944539107807523e-05,2.516170402230676,0.39042409685843943,0.35187775335163834
2011-04-11,9.006666666666668,0.5875624999999999,0.0,10.6625,0.5729305786275324,0.003964474745105781,0.007276467806727698,1046.735469247287,3.27,14.57,-4.077589699074057e-06,8.98377249403173e-06,,0.46605290984261605,0.4069333390615099
2011-04-12,13.935416666666663,0.6626,0.025000000000000005,12.058333333333332,6.967106803375523,0.006278714755516601,0.010406863647949821,873.3853850465426,5.18,23.1,5.721685474537031e-05,6.068732827300749e-05,0.9428138686213877,0.31255315625012015,0.3730200277507484
2011-04-13,8.789583333333333,0.711725,0.125,10.891666666666667,3.2597179068182878,0.0048814365630005145,0.007033937218070968,688.050699290996,3.87,11.41,-5.973693094135798e-05,-3.664143735155856e-05,1.6303107972596236,0.5978082155604082,0.597274232485983
2011-04-14,7.15375,0.8393666666666665,0.0,8.670833333333333,4.4472918914477635,0.005188034749254941,0.0063117034268320785,338.95207681086816,3.08,10.62,-1.899005594135802e-05,8.04005837485632e-06,,0.5958667872726077,0.6641473321037418
2011-04-15,6.887916666666668,0.9864333333333334,0.30000000000000004,8.025,6.681553647261556,0.006069095367705026,0.006161507379971134,25.997816781255093,2.71,9.42,-3.0860050154320756e-06,2.3104438061637147e-05,,0.6289978220737699,0.8305272014117979
2011-04-16,9.454166666666666,0.8938,0.025000000000000005,,7.582113260195151,0.006455806391240428,0.0073938623954898815,235.29315074262783,6.07,13.78,2.979107349537034e-05,1.0140892356241632e-05,2.9377171602688583,0.5965190418718659,0.6714823289043312
2011-04-17,10.697499999999998,0.7894291666666668,0.0,,6.597021982420732,0.006032103090486498,0.008147585638455504,513.7328656223024,5.86,16.67,1.4433603395061715e-05,-1.1110957025864376e-05,,0.48824851969405947,0.5352562239321662
