Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-1.5053541666666663,0.9550726041666666,0.003125,-0.8500000000000001,-2.25173898684711,0.0033304678961796927,0.003571311632193444,137.55441124596652,-6.4475,2.875,-7.5115361368312745e-06,2.2075943004058537e-07,0.5490309501200404,0.5403272786441173,0.7200686889762791,4.134447138448502,0.033119169836992444,0.00625,,3.97367593255136,0.0009466325719062252,0.0010925208559664841,87.65941209833609,5.741895012392105,6.070807195093582,1.5659965048750253e-05,1.4649841352843037e-05,1.1518398256334037,0.25009977642202164,0.2017905944903604,2015-03-24 00:00:00,2019-01-01 00:00:00
2,-1.0873611111111112,0.8867319444444445,0.13333333333333336,,-2.9985362421910486,0.0033618937971282674,0.003815971789032325,288.16987717966987,-6.483333333333334,4.72,1.6419030028292176e-05,8.029585130810951e-06,0.13398153076294617,0.4679477045516835,0.5961886451790462,6.140065320597469,0.09451025447130858,0.23094010767585035,,7.429910985967707,0.0019322852034734206,0.0017251363087653691,221.50298976555948,7.508404180205893,6.559542666985252,2.1330626759817556e-05,2.5916047016978924e-05,1.0824057007858956,0.18291587690274652,0.14374013087498383,2015-03-24 00:00:00,2019-01-01 00:00:00
3,-0.833194444444444,0.9098375,0.002777777777777778,,-2.21770457275851,0.00350335649318557,0.0037222181714470872,206.84460493617897,-3.86,1.36,2.950569058641982e-06,3.7096381686401786e-06,1.8222270647417558,0.6820317280628814,0.7800327845678211,5.425600810517909,0.15565391370182266,0.004811252243246881,,7.603665584365452,0.0017531276128711544,0.0014318017273488837,344.1966698581932,5.620507094560063,5.102979521808803,3.436630591324524e-05,2.1345183049168833e-05,0.3321625815698194,0.046877692065764615,0.16397262153898132,2015-03-24 00:00:00,2019-01-01 00:00:00
4,-0.8430555555555556,0.8859527777777777,0.013888888888888888,,-2.618714061752757,0.00340389155087243,0.003753152791090979,257.99881201242755,-5.62,3.7433333333333336,-1.1447563014403877e-07,-2.6083126981897356e-06,0.9353569834943164,0.5116208452005373,0.6357508166606289,5.072067867616098,0.12810861157609077,0.024056261216234408,,6.969158909434804,0.0016440168625932025,0.0013519395180992132,280.1991340466177,5.213127660052073,6.404469793303216,4.161236721577774e-06,5.934549814009348e-06,0.9292044765348565,0.09797097637274242,0.04541508730104384,2015-03-24 00:00:00,2019-01-01 00:00:00
5,1.5597619047619045,0.9142825396825397,0.013888888888888888,,0.030195991282403394,0.0038624913852219347,0.004461161263056034,209.48233628870187,-0.7300000000000001,4.136666666666667,2.7893818434009402e-05,1.2026064093574579e-05,0.7829966189146373,0.7137499545909712,0.7709779418950231,5.7294769068752895,0.13515237110235265,0.024056261216234408,,3.439545017394955,0.0009907513604426065,0.0019401274943201812,292.68684500138625,4.5230852302383155,6.587278143006665,2.0833020473835326e-05,1.7317344187180452e-05,0.5376403993121327,0.10265624426431581,0.17701721436169046,2015-03-24 00:00:00,2019-01-01 00:00:00
6,2.232500000000001,0.8301263888888889,0.011111111111111112,,-0.7047832873039562,0.0038977702625878504,0.00502409374964452,406.58588385592185,-1.2766666666666666,6.426666666666667,7.809679508377427e-06,9.251334356752446e-07,1.899163824919558,0.6141196668594777,0.6237026904776638,8.989979674538263,0.08844852319732109,0.019245008972987525,,7.387029181482371,0.0017726706050042987,0.0026700592112943984,138.6425035730784,8.76246730854577,9.610917403314492,9.60101799788549e-05,4.1548254145491506e-05,1.0725055936924164,0.2618559549147293,0.10812076353512357,2015-03-24 00:00:00,2019-01-01 00:00:00
7,-2.601250000000001,0.7896375,0.0,,-6.102919118524037,0.003255942376048674,0.00437428708675649,533.61595651248,-10.825000000000001,3.38,-3.537780671296299e-05,-1.1529074363993815e-05,1.913984703535965,0.3479633723769177,0.5196076829632197,16.58224327447553,0.0073480179678302995,0.0,,16.097860325578097,0.0032300223403055684,0.0043569879355088255,73.25258096413855,16.327095577597383,19.233304448274094,5.3924046338366454e-05,2.025736450990831e-05,1.314221771330553,0.021233738140973728,0.062308878874971343,2015-03-24 00:00:00,2019-01-01 00:00:00
8,-4.733541666666667,0.8590374999999999,0.0,,-7.179012247829104,0.0029695459214598707,0.003853121639577048,415.2869332067098,-11.819999999999999,3.29,-2.4753339602623446e-05,-7.510299527131069e-06,1.8691203457154717,0.3205655545500433,0.4800563117277194,16.210128330876106,0.031525177327899875,0.0,,15.242098796569676,0.0028327119227787227,0.003802120701844328,32.62615487252461,16.37659305228044,17.691811665287418,4.319806579053473e-06,1.0418844902114142e-05,,0.020176783223222073,0.0304707930890181,2015-03-24 00:00:00,2019-01-01 00:00:00
9,0.16432407407407337,0.853995,0.003703703703703704,,-2.3339865143039824,0.0038227999273776256,0.004793855430636992,381.5643038234304,-4.8133333333333335,4.11,3.9924585262345595e-06,4.887962102516903e-06,1.1086488260749703,0.5217220185810416,0.6373598900641199,13.007719358073702,0.11078211193599793,0.006415002990995842,,11.552518358520365,0.0023291995319290586,0.0031540717547252142,210.3130962087372,12.865381196580742,11.624538700524852,1.8369609797925818e-05,7.272716919805723e-07,3.9230866163229066,0.08190169509401095,0.06212048614935121,2015-03-24 00:00:00,2019-01-01 00:00:00
10,0.20652777777777734,0.86399375,0.01944444444444444,,-1.9978945998838065,0.004013980730210367,0.004790413123850271,343.9306516707673,-3.8933333333333344,3.3800000000000003,4.899341992455448e-07,5.013417834284212e-06,-0.22445348311442082,0.6118123104227889,0.6855844504389941,13.06360612231483,0.04534135723834563,0.03367876570272817,,12.242191975140578,0.0025819678716390935,0.0031235577561013386,13.686216293195248,15.014360903259696,10.642236607029558,1.0697721371722678e-06,1.8745706676004512e-05,0.45815309776878854,0.2553034288400789,0.1115048676739804,2015-03-24 00:00:00,2019-01-01 00:00:00
11,9.335583333333334,0.8149525,0.0,,5.753301662779823,0.0056974180392196545,0.007583662666412756,449.048835258417,3.93,14.075,1.9199981674382727e-05,6.457782716337924e-06,0.3748988373950481,0.5114460773433409,0.6006978760610524,4.124436003530937,0.13011589731743875,0.0,,1.275556510965258,0.0005219255328863611,0.002251161707571607,357.21362732160554,1.9091883092036785,5.3527983335821645,1.9327286632553707e-05,1.1741181441740745e-05,,0.10814017389493881,0.136910134084607,2015-03-24 00:00:00,2019-01-01 00:00:00
12,7.0365416666666665,0.95346125,0.0,,6.309370413327814,0.005953915031387225,0.006262464245775701,91.3747241098537,3.76,9.385,-2.6689106385030866e-05,6.726232843044262e-06,-3.0699428583471366,0.6813624482639,0.8139703860012244,2.3044020743218594,0.0041029870978350515,0.0,,2.2440733848045054,0.0008904789354705396,0.0009715892824485749,8.060818390623835,2.82842712474619,0.9828784258493014,2.1128403136535925e-05,9.664737118078533e-06,,0.0903136512030934,0.0711608320316319,2015-03-24 00:00:00,2019-01-01 00:00:00
13,3.7641666666666667,0.7038208333333333,0.0,,-1.1591350881721267,0.0034790124935119558,0.004946673732435842,611.899493932519,0.92,5.93,-1.9072284915123456e-05,-4.838850550083574e-05,0.39414907978081803,0.7021697464594594,0.6051211113005125,,,,,,,,,,,,,,,,2015-03-24 00:00:00,2019-01-01 00:00:00
14,2.9882440476190477,0.7145291666666667,0.012499999999999999,,-1.9092917506354368,0.0034478032642144074,0.0048123305712251,610.7028812535029,0.43000000000000005,5.385,-4.650774016203703e-05,-2.930626192480611e-05,1.5869557257546663,0.7104817187609711,0.602955816946676,4.568372793048017,0.10545908385746376,0.017677669529663688,,6.197280736239215,0.0015363318376903484,0.0015720180344775897,203.4283117957137,2.7435743110038047,5.211376977344855,,,,0.11576174660274803,0.06597930898859614,2015-03-24 00:00:00,2019-01-01 00:00:00
15,0.8843872549019609,0.8607028186274512,0.08651960784313727,,-1.373894904702735,0.0036066885925641655,0.004117906938568041,298.1481065628552,-0.7049999999999998,2.7350000000000003,-2.4423244943231916e-05,4.166519477646871e-06,-3.188794089169536,0.7829501005087237,0.7522198126371135,4.65071755647758,0.13261597039619558,0.11057208980319054,,6.7645681118893,0.0017132521070064017,0.001358691883381831,287.05739794832976,4.376990975544729,5.536646096690667,9.559235847205068e-07,4.639457624892698e-06,,0.0574770074659437,0.07270333892226814,2015-03-24 00:00:00,2019-01-01 00:00:00
