Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-1.1777976190476187,0.8595351190476189,0.0,1.4738095238095237,-3.5049163054545076,0.0030874169745563848,0.003774900960713871,337.4426464330559,-5.1000000000000005,2.7457142857142856,1.2484293016975315e-05,4.507407907080227e-06,0.28057982739305104,0.5690443434728023,0.6473543188076665,6.298740889179451,0.1095420019451238,0.0,1.9365569901736628,5.235514158683166,0.0010496590538823594,0.001536905396527577,207.44844015891852,6.863264529362103,5.870175628101931,2.0356588698504915e-05,7.545667769096134e-06,3.3514966990128396,0.10703929980135522,0.08599661814886587,2011-03-25 00:00:00,2018-12-28 00:00:00
2,1.5764880952380953,0.7871750000000001,0.1880952380952381,1.8172619047619043,-2.0718177236720066,0.0034051708299175924,0.004455257887872457,476.34302063718366,-1.6985714285714286,5.50142857142857,3.197394179894179e-05,8.332598366448677e-06,2.118905918675879,0.6028818323221463,0.6013063104791507,4.811314319169338,0.13791907309498425,0.4976532227954825,2.1894309315967933,4.664688292941454,0.0011768372244934217,0.0014020187196337717,289.9539667445396,4.657962460745502,5.469611285918554,3.757468257757487e-05,1.6097166164951368e-05,1.3478114073966314,0.07612726794638763,0.1267460586183309,2011-03-25 00:00:00,2018-12-28 00:00:00
3,1.627440476190476,0.8922363095238096,0.022619047619047622,2.0166666666666666,-0.11320481855519413,0.003910211256953884,0.004431073882480341,234.25331654882717,-1.207142857142857,4.421428571428571,5.914958112874763e-07,1.3243896073359507e-05,0.8130612344502877,0.6712641465089193,0.7334544604163972,4.6443260224754175,0.1005307918128233,0.04682371533165986,2.2420641944092172,4.77816658682871,0.0010925568065687096,0.0013562948734378252,222.98323160851984,4.412515209740413,4.876126975963022,3.585814719854201e-05,1.8148792651912877e-05,2.070846163642944,0.062191514403688516,0.09445386302641434,2011-03-25 00:00:00,2018-12-28 00:00:00
4,2.869940476190476,0.8827559523809524,0.036904761904761905,2.4613095238095246,0.964728653030968,0.004256889521021477,0.004915563619582238,255.2709322564156,-0.19571428571428573,6.384285714285715,1.4423929398148154e-05,9.091095790385018e-06,1.4149340444869847,0.6315318890301631,0.6928204815619674,5.359058225054454,0.09091028432816058,0.08386733666171926,2.7099692861259577,5.237054227036468,0.0012906864657061452,0.001655086789960093,201.37933748676704,5.780394614968939,5.693598326608746,1.8760459030155236e-05,9.352719688047741e-06,1.0689511157150664,0.08122593926258169,0.09166111534744267,2011-03-25 00:00:00,2018-12-28 00:00:00
5,3.120059523809524,0.9270511904761903,0.0,2.755952380952382,1.923190069219172,0.004435275627399922,0.0049107941689650715,160.59606357031075,0.6385714285714287,5.247142857142857,2.9035810736331545e-06,4.677896911483526e-06,1.301254812112199,0.7223386209232684,0.7998459967319421,4.547761344045461,0.0974983366048246,0.0,2.790767742028543,3.3810713642148986,0.0010294883215692875,0.001534060838628553,199.80971787847835,4.548231995590625,4.637900797723449,2.409603553529072e-05,1.4206856189998784e-05,1.2083211177063318,0.03987373244567017,0.09710453844304028,2011-03-25 00:00:00,2018-12-28 00:00:00
6,2.3172619047619056,0.8938190476190478,0.024999999999999998,2.7607142857142857,0.6099752953064354,0.004241897123854734,0.004864224371900457,240.93800144091725,-0.5042857142857143,4.975714285714285,-9.319514026675478e-06,-5.071049101560794e-06,0.9028631925037173,0.6842681294145194,0.7454481212755688,6.868271113024775,0.07511467212922313,0.06254627916220945,3.075834403073786,6.217273723407223,0.001577408771517374,0.002131974761137822,166.31901231845308,7.444209958401355,6.798381810261559,5.8267073925687074e-05,3.4458337609823745e-05,2.7136107278380015,0.12583412302251784,0.11087684600728363,2011-03-25 00:00:00,2018-12-28 00:00:00
7,-0.8253571428571436,0.8809345238095239,0.05238095238095236,2.286309523809524,-2.6616400289582374,0.003636919279338849,0.004108283776161526,280.28271296501464,-3.911428571428572,2.154285714285714,-3.6482024360670206e-05,-1.586459869454702e-05,0.981814762200801,0.6455109552516446,0.7122839712350301,8.656656115719285,0.10445555625863209,0.1385869734367166,3.610338897897531,9.209315980186588,0.0020548662527833336,0.002368912643796937,251.03192569661223,9.129633852773848,9.196074990891235,2.543871067529841e-05,1.8083809227952777e-05,1.9588898848399097,0.08311001515223536,0.09174119955905342,2011-03-25 00:00:00,2018-12-28 00:00:00
8,-1.210416666666667,0.8739660714285714,0.022619047619047622,1.605357142857143,-3.2127810172350593,0.003453267614097614,0.003879825974930994,297.13230281333534,-4.482857142857144,1.89,-4.47007757385361e-06,-4.815977965224446e-06,1.1484527465903753,0.6325714291565676,0.7031655752736351,7.496885209686901,0.1420098993889894,0.05984437489312765,3.647479560306972,8.674125355777436,0.001959378088058619,0.0020936562645907193,324.3520958393403,7.976822078759842,7.07261384967868,4.1393039883463226e-05,1.543025820804936e-05,1.1177313566734515,0.11597315018580683,0.15195220473555354,2011-03-25 00:00:00,2018-12-28 00:00:00
9,0.37684523809523834,0.9402738095238096,0.021428571428571432,1.5988095238095237,-0.5319000803098841,0.003903275558342531,0.004173594729427753,146.42379139969105,-2.087142857142857,2.487142857142857,1.8426200121252204e-05,1.1800755200410051e-05,1.438535129463867,0.7228933503628873,0.8110775835338796,6.226202043772829,0.057688373338875165,0.04134798767359888,3.204282899825856,6.057571667754272,0.0015126144263308034,0.001699071215620489,120.9435410613639,6.4300251795404195,6.461977804268376,3.407391006025605e-05,2.3633272609527334e-05,0.3679997044721137,0.09949564194478434,0.08487823824225245,2011-03-25 00:00:00,2018-12-28 00:00:00
10,1.9287500000000004,0.955235119047619,0.12142857142857144,1.797619047619048,1.2806281742505685,0.00450751099123946,0.004673916100025215,106.60360974334966,-0.257142857142857,4.0685714285714285,1.8015746252204585e-05,1.5845130109858056e-05,1.5886748203512544,0.7382993410153417,0.8223722030543369,6.664227235980011,0.047440674017730965,0.2701961368727399,2.990674023982699,7.136640942247825,0.0017400359803779366,0.0017418654377493322,136.37535038184737,7.008596422217775,6.5932981847009575,3.149146717581072e-05,2.3118243022169084e-05,0.566432230060176,0.10026002072114938,0.07310246420400164,2011-03-25 00:00:00,2018-12-28 00:00:00
