Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-3.1431746031746037,0.9464325396825397,0.0,1.4561507936507934,-4.363413807751745,0.003084414838004279,0.003295531094782866,213.54494190849854,-7.0299999999999985,0.4333333333333332,3.7884795791913824e-06,1.0172223726647064e-06,2.3920483222312243,0.5828716788411002,0.7262955332650202,7.320977500219539,0.051552482137992676,0.0,1.9589903671770226,6.873330163043274,0.0014499080829656562,0.0016060779644657172,136.01435215275677,9.438198980737797,6.275558408088744,1.2193805439964944e-05,4.953644528717702e-06,2.3519957605182715,0.15964476495494706,0.05651715792199029,2013-10-05 00:00:00,2016-08-04 00:00:00
2,-0.9314351851851854,0.9512328703703704,0.005555555555555556,1.2513888888888889,-1.8559110239371643,0.003409030782350706,0.0036222548256134527,144.02530155694203,-3.4466666666666668,2.76,2.567563236392808e-05,8.512545928072016e-06,2.8158373585239214,0.6647357668899079,0.74191731234538,3.131927957376331,0.048611862223033105,0.009622504486493762,1.7523809860787607,3.228488835671799,0.0008086073421773003,0.0009202536230932385,116.6157467630118,1.840661113114887,6.109901799538188,5.4648582649027335e-05,2.1182798244479886e-05,1.1167447071159544,0.21289459255316762,0.14112154284197245,2013-10-05 00:00:00,2016-08-04 00:00:00
3,-0.5979166666666668,0.9057925925925927,0.05555555555555556,1.1898148148148147,-2.915521299574584,0.00354530758538698,0.003791292862892545,313.6785123762064,-4.503333333333333,3.063333333333333,3.871748542524006e-06,3.573646227121539e-06,1.2861915578984622,0.5819282098160067,0.6958803565225975,4.854619596179613,0.1629988416732808,0.05853140973807078,1.827423837170358,8.620745404691066,0.0016988245716054676,0.0013246766190649756,524.8983869110127,4.358099738800539,6.642660109725119,3.813767066450483e-05,2.8867881476811343e-05,0.4603881975831258,0.08171833043301062,0.10522115766242184,2013-10-05 00:00:00,2016-08-04 00:00:00
4,0.09097222222222297,0.9462668650793651,0.011111111111111112,1.1557539682539681,-1.0041182775191337,0.004019811781793581,0.004153606157897972,173.85137809685622,-2.6266666666666665,3.8800000000000003,7.997170781893013e-06,1.2443131137956237e-05,1.411194745179066,0.6366936551759962,0.7265608697193429,7.5434857420958705,0.0911949825450279,0.019245008972987525,2.443407091202956,9.33598872370705,0.002212431760682712,0.002019598843371112,297.4568520240632,6.926848730363131,8.855173629014848,3.327918821659369e-05,1.3559448442934395e-05,0.32974552260759415,0.12424054633286101,0.10031938133529707,2013-10-05 00:00:00,2016-08-04 00:00:00
5,2.7627777777777776,0.9396319444444444,0.027777777777777776,1.5763888888888886,1.4992444812455832,0.004545923319567013,0.004816591157290853,161.04095254003482,0.47666666666666674,5.163333333333333,3.101644643775719e-05,1.379645302883046e-05,1.7992361370195435,0.7316603086438654,0.7981277968726032,5.244730462789752,0.0712091823059072,0.02545875386086578,2.895933251673482,6.17151488274252,0.0018847934904036058,0.0019249985516600716,206.0774137568949,3.9517633194984403,7.114649206625253,4.846512191286479e-05,2.2729362692542394e-05,0.448432864335352,0.14352414600764463,0.07847599572387488,2013-10-05 00:00:00,2016-08-04 00:00:00
6,1.8154166666666667,0.9731194444444444,0.15833333333333333,1.768055555555555,1.298251115106105,0.0043017082959618804,0.0043938942404133175,71.07690937214508,-1.0199999999999998,3.75,-1.099772215792181e-05,-6.404157408070216e-06,1.377575990346574,0.7141019177221631,0.8478596977969194,3.6010907153635796,0.0465584879579001,0.25980762113533157,2.965555542546105,4.078009375120478,0.0012712524309875864,0.0011897605213984158,109.58230784978034,3.503041535580188,3.597874372459383,2.2609720986630583e-05,1.7785851817873385e-05,0.31899713248117917,0.09353604771018569,0.02480754391812123,2013-10-05 00:00:00,2016-08-04 00:00:00
7,-0.09472222222222289,0.9942361111111112,0.0638888888888889,1.8,-0.17305980912456453,0.003962915023450584,0.003977958625413835,44.457415112824606,-2.98,1.2066666666666666,-2.2174413258744863e-05,-8.88432420712044e-06,0.8049637187927438,0.7379560362263079,0.905164797710587,6.229216127637153,0.009983348404737236,0.10352580640880124,3.0574561639448645,6.344975351443514,0.00178614576561512,0.0017656480182426538,70.79685647263732,5.821778078903386,5.986930209492452,3.8434898193566214e-05,2.2308241387433378e-05,1.318587410782516,0.061001602889963306,0.04700022878106545,2013-10-05 00:00:00,2016-08-04 00:00:00
8,0.04444444444444481,1.0,0.005555555555555556,1.8624999999999998,0.044444444444445175,0.003915597981047679,0.003915597981047679,28.378889658414597,-1.7900000000000003,1.8099999999999998,1.6155574845679135e-06,-1.2408155041374355e-06,1.6592549674785928,0.7722897693479895,0.8814407978784146,4.600778944716661,0.0,0.009622504486493762,3.315088087483917,4.600778944716661,0.0013600697681906903,0.0013600697681906903,28.494285596834533,5.219952107059987,3.9957852795164053,2.5453159134990065e-05,1.41088527160584e-05,0.5101938832081163,0.09736435925549702,0.06843245629515088,2013-10-05 00:00:00,2016-08-04 00:00:00
9,2.3627579365079363,0.8367761904761905,0.040873015873015874,1.813888888888889,-2.508672167660406,0.0036727465077996055,0.00448974067484935,588.6343728915958,0.5133333333333333,4.633333333333334,2.6912829080320394e-05,-6.36840043050378e-06,0.38696771023118265,0.752905331565714,0.7200273757937765,1.1942520037258677,0.28271193110018294,0.0637136510277544,3.1793941960228373,7.935480463787593,0.0012721124362332589,0.00035847840662143186,1012.0638902864727,2.4785748593361734,1.0398237030061073,4.492744931292603e-05,3.244856765203165e-05,1.9012727355214205,0.13027715944735227,0.269739526767454,2013-10-05 00:00:00,2016-08-04 00:00:00
10,4.960923913043479,0.9049565217391304,0.09299516908212561,2.2122584541062804,2.5213092592610935,0.004837148151192696,0.005406077401979056,297.0009971797186,2.643333333333333,8.103333333333333,3.016157956556885e-05,3.053461372041601e-05,1.097552263648727,0.6870028805734142,0.7258514461882534,1.3249683458895243,0.16462013327589417,0.08336509581622327,2.5887905822326465,2.9806405847130293,0.0005393124529136877,0.0004962941239040793,514.4208170138949,1.5786492116152129,1.2413433583555091,1.1214905147579108e-05,1.9252048964170336e-05,0.32777674748478003,0.07473375490889307,0.1088542199839551,2013-10-05 00:00:00,2016-08-04 00:00:00
