Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1
2011-02-23,-2.250833333333333,0.7872458333333335,0.0,-0.9999999999999997,-5.557201202915816,0.0024935080595678695,0.003203067887520582,444.7221285439379,-4.71,0.24,,,,0.6935514906980387,0.6560796284712256
2011-02-24,-3.752916666666666,0.9047874999999995,0.0,-1.9333333333333336,-5.1054489502604845,0.0025829955206801186,0.002853976156688901,226.95499462876887,-4.95,-2.6,-1.7437379436728388e-05,2.346668843510746e-06,,0.8386606338163393,0.8303190060514014
2011-02-25,-3.8233333333333324,0.9349333333333334,0.0,-0.9708333333333333,-4.721022383839414,0.0026511014124757392,0.0028358794078956807,172.24328646789434,-4.42,-3.16,-8.174527391975298e-07,1.7859705968842192e-06,-0.4577078371971224,0.9099652367824526,0.8897392438860636
2011-02-26,-2.875,0.8482791666666669,0.0,-0.9958333333333332,-5.173570283585163,0.002568129338096487,0.0030756266297669067,331.32483905625577,-6.93,1.09,1.1009008487654307e-05,-2.1758130067296676e-06,,0.5508106737216608,0.6348206147459522
2011-02-27,-2.889583333333333,0.8511500000000002,0.0,-1.2833333333333334,-5.159108164082242,0.0025766981352164796,0.0030946123651679844,329.4485636189849,-7.75,1.24,-1.6929494598764983e-07,2.247033157263017e-07,-0.7534154333256851,0.5115003473619614,0.6294558295270609
2011-02-28,-2.549166666666667,0.8008958333333335,0.0,-0.7916666666666666,-5.6360604828181335,0.002489973924217412,0.00317570452724869,425.1386834710336,-6.88,1.83,3.951827739197525e-06,-2.2742069268708575e-06,-1.7376728970898663,0.5243571617997754,0.5822981359518692
2011-03-01,-1.3583333333333336,0.8136833333333332,0.0,0.22500000000000006,-4.2215293659080135,0.0027617116110323476,0.0034078932357725408,376.50397971548654,-2.19,-0.02,1.382414158950617e-05,7.125896246586032e-06,1.9399863695923474,0.8530714438572377,0.7379676287278674
2011-03-02,-1.97375,0.9174000000000001,0.0,-0.43333333333333335,-3.1619194726676647,0.00298344732618086,0.003261634343002907,179.52126761141903,-4.03,-0.44,-7.144246720679007e-06,5.814672667714814e-06,-1.2286584523229438,0.7669157951422307,0.8198584388638134
2011-03-03,-0.04749999999999991,0.914125,0.0,0.6875000000000001,-1.3847258681731456,0.0034045248842890217,0.0037661055180257014,177.1531230836247,-1.72,2.42,2.2361443865740737e-05,1.1042101027702e-05,2.0251077045610435,0.7411249224104116,0.7655820195579462
2011-03-04,-0.21374999999999997,0.8519499999999999,0.0,2.841666666666667,-2.586959632497642,0.003116147985726351,0.003747834886249825,312.56685092602953,-3.65,4.22,-1.92996238425926e-06,-7.562233575902038e-06,0.25521062856472937,0.5655739812155562,0.62078711709057
2011-03-05,-1.3345833333333335,0.8587708333333329,0.0,0.4416666666666666,-3.531944048800875,0.0029247025396037713,0.0035043005466766264,308.3605645947539,-6.26,3.12,-1.3011525848765434e-05,-5.020357691055083e-06,2.591752749400396,0.5016772272906016,0.623019681766464
2011-03-06,0.040833333333333104,0.8251791666666666,0.0,1.0125,-2.7893507120374217,0.0030728765789859256,0.0038398149975875837,370.6432350264052,-3.38,4.56,1.5966931905864196e-05,3.885632660860461e-06,4.109223207509371,0.5635216362211678,0.5980903115264841
2011-03-07,-0.4791666666666665,0.6917333333333334,0.0,1.8125000000000002,-5.862278061914118,0.0024472884149699834,0.003683195842194493,685.9135640068413,-4.14,2.99,-6.036574074074068e-06,-1.6405072119811807e-05,0.36796998086853383,0.5945413191011085,0.5391629450771167
2011-03-08,-1.67125,0.6599708333333333,0.0,1.5083333333333344,-7.650668312193006,0.0021299514117714296,0.003415778791870393,774.994343773779,-6.18,4.07,-1.3838652584876542e-05,-8.321667069814577e-06,1.6629663826703531,0.4720681527233056,0.43684969113522804
2011-03-09,-2.2254166666666664,0.7073916666666668,0.0,1.2916666666666667,-7.420953260708887,0.002167773597811989,0.0033532466048486046,691.1146031034314,-8.67,3.89,-6.433207947530861e-06,9.918277317479857e-07,,0.3944637386717983,0.4552095376983987
2011-03-10,0.9554166666666668,0.6703291666666669,0.0,3.483333333333334,-4.994560978272266,0.002612257301691678,0.00418354779480059,758.3721057203765,-5.76,6.16,3.6925646219135796e-05,1.1655890628457526e-05,3.167981529355027,0.4214335701748712,0.4644470911565249
2011-03-11,11.399583333333332,0.5295625,0.125,11.633333333333333,0.19325118294404273,0.00394864437432945,0.01011452963898954,1399.1638164588305,-2.53,23.12,0.00012124420331790122,3.504466287512457e-05,3.459705226725491,0.1794643713234834,0.25215130020876103
2011-03-12,20.86916666666667,0.3176041666666667,0.0,19.974999999999998,3.426299859153369,0.004908346019693137,0.015416065549484999,2169.5209652011667,17.03,24.55,0.00010993046392746915,2.5166676115841817e-05,4.368096264340231,0.629192093480817,0.2539957192065525
2011-03-13,20.314583333333335,0.3244833333333333,0.0,19.512500000000003,3.253551269625578,0.004837626238855866,0.014843532543444065,2121.7628347435057,17.32,23.78,-6.438044945987655e-06,-1.8545157527998748e-06,3.471550422943428,0.6711831284313214,0.2626376690863595
2011-03-14,16.31583333333333,0.46915,0.17500000000000002,12.137500000000003,4.4129963812472,0.005239231640553801,0.011613049648150063,1483.984378782555,9.46,19.53,-4.642067418981486e-05,1.0531474151088206e-05,-4.407804028557414,0.5214248137518472,0.3832006189768834
2011-03-15,14.242499999999998,0.577025,0.0,7.945833333333333,5.419285829012662,0.005577642148935825,0.010295602183156729,1102.9725266422975,7.41,19.66,-2.4068904320987642e-05,8.874286815899229e-06,-2.7122071689034932,0.450120256869509,0.40920897266846523
2011-03-16,12.754166666666665,0.6932416666666668,0.09999999999999999,8.595833333333333,6.944271197202537,0.00622541497079425,0.009280715309323758,728.8408417321335,8.04,18.26,-1.727775848765432e-05,1.698683010820303e-05,-1.0171267021332484,0.5128121885692201,0.4869727731543459
2011-03-17,14.101666666666667,0.6791458333333332,0.041666666666666664,9.179166666666667,8.05236623108936,0.006731775682916868,0.010057089562869038,760.1781687758457,7.97,18.18,1.564285300925928e-05,1.3278518486802961e-05,1.1780571021387776,0.5129474446350971,0.5234915960540139
2011-03-18,9.787916666666666,0.7680916666666667,0.016666666666666666,8.795833333333333,5.652998615034683,0.005645141034003261,0.007610335930600252,518.5024015815103,6.37,15.09,-5.0077445023148156e-05,-2.84952958011204e-05,1.757393408815892,0.5595257781730405,0.5421849424120183
2011-03-19,4.992500000000001,0.8910041666666668,0.08333333333333333,7.804166666666667,3.314097669278697,0.004778480348715925,0.005374161093920007,210.02397688401808,3.2,6.26,-5.566901523919751e-05,-2.2726822314339633e-05,2.4494852148367783,0.8076063680461576,0.8160517329420769
2011-03-20,2.811666666666667,0.952125,0.15000000000000002,6.0874999999999995,2.119788740758311,0.004383389214414754,0.00460368307822727,86.52477841127592,2.42,3.16,-2.5316849922839505e-05,-1.0360647667150866e-05,2.4435586206746795,0.948864029296811,0.9289246212952256
2011-03-21,4.517500000000001,0.9296333333333333,0.08333333333333333,5.374999999999999,3.4507935837859383,0.004833301377255339,0.005228511310234771,133.69469612315922,2.1,7.0,1.9802671682098773e-05,1.1798243482739902e-05,1.6784423639899322,0.7098615545590262,0.7827919500620892
2011-03-22,7.512083333333333,0.7232125000000001,0.0,6.4624999999999995,2.3723158478492237,0.004500823976162561,0.006502447824538096,640.1452290395595,3.1,12.05,3.47635079089506e-05,-8.718700347718902e-06,-3.987235083500246,0.5427708408998155,0.5334254401557763
2011-03-23,8.28625,0.6987375,0.0,6.904166666666665,2.6061116047733948,0.004586144408715859,0.007064905557075732,708.8720668521684,1.84,15.2,8.987143132716061e-06,2.2373950305343905e-06,4.016788725310401,0.40426486159508307,0.44256437233039103
2011-03-24,10.50125,0.6014916666666666,0.0,7.787499999999999,2.3188609017170645,0.004488561797159762,0.00817144026880503,1018.807216341169,2.67,16.96,2.571348379629629e-05,-2.558951515228091e-06,,0.3832988429019359,0.395186091225956
2011-03-25,13.077916666666669,0.4590625,0.0,8.683333333333334,0.2691785385057082,0.003885664965527342,0.010019808548553524,1586.7160217088228,4.2,22.63,2.9911998456790132e-05,-1.5810027383260786e-05,-1.8919637348927125,0.30031246063513595,0.2514619485532621
2011-03-26,13.638750000000002,0.42342083333333336,0.0,9.504166666666668,0.7143126507628951,0.004048472817116076,0.009947399877832394,1604.1878185932665,7.81,20.3,6.510599922839502e-06,4.269381520646443e-06,1.5249515395507938,0.4445855947628977,0.27750666465822155
2011-03-27,11.129166666666665,0.6660333333333333,0.0,9.85,5.0381452221577625,0.005415683890787206,0.00821092521715068,762.6240723650445,9.27,14.44,-2.9133241705246953e-05,3.585297413972277e-05,-0.8125753136047145,0.7109318956977713,0.5361674358430036
2011-03-28,10.525416666666667,0.8049666666666667,0.15000000000000002,9.570833333333335,7.1100464404390715,0.0062946687828455555,0.007931939598517174,428.74325273239083,6.3,15.07,-7.008810763888865e-06,2.3050005380336365e-05,-0.30406981032065106,0.557549485076556,0.5977089870152121
2011-03-29,10.685416666666667,0.7463583333333336,0.11666666666666668,9.970833333333333,5.620696588338448,0.005759649770829705,0.008048430180586782,631.5027912029249,5.78,14.97,1.8574074074074087e-06,-1.40300376229094e-05,-0.13238791351310997,0.5413462323120736,0.5637487212250938
2011-03-30,10.253749999999998,0.6124666666666668,0.0,9.525,2.3746816506076516,0.004509410366789182,0.008016955156704805,980.9945940990634,4.08,16.07,-5.011130401234587e-06,-3.2785574871893915e-05,0.15284558592658623,0.44809142205909214,0.41886869639881424
2011-03-31,11.863750000000001,0.7064041666666666,0.0,10.408333333333335,6.089641004196839,0.00582819608221367,0.00886408655773508,723.2872242748718,6.38,17.77,1.869016203703707e-05,3.458309478432685e-05,0.5404421482113134,0.47205903685318573,0.4826532294634965
2011-04-01,13.69708333333333,0.5783333333333334,0.0,11.370833333333335,4.940322000665461,0.005415069627157148,0.009918848757294907,1093.623990054197,7.95,18.73,2.1282793209876485e-05,-1.0833595773771257e-05,-1.9645179360857568,0.4948854351766001,0.4195048744870413
2011-04-02,15.236249999999998,0.6225416666666667,0.0,12.487499999999999,7.5187255364509396,0.00645847682811083,0.010925081760302961,967.8320490114805,9.76,20.55,1.7867872299382734e-05,2.7361723521258826e-05,0.6530243712717951,0.4994582379384568,0.44548284896762225
2011-04-03,13.965833333333334,0.5457875,0.0,12.970833333333337,4.378315742514805,0.005201254972080343,0.010092810510778512,1196.3092661608998,9.83,19.01,-1.4748008294753055e-05,-3.296867876524948e-05,0.4473339195593771,0.5521451561741637,0.3958817375591159
2011-04-04,14.682916666666664,0.5189,0.0,13.299999999999997,3.8156402994151346,0.0050188965376224545,0.010812045470069554,1353.3282324033325,7.09,21.49,8.324474344135758e-06,-4.782065008604287e-06,-1.740769799063307,0.3933522658527424,0.33819300027859434
2011-04-05,10.486842105263158,0.7861052631578948,0.021052631578947368,13.073684210526315,6.911717417229723,0.006167437071256535,0.007848907261601272,449.45897939256093,9.07,13.91,-4.871137482740412e-05,3.0118680899969957e-05,-1.617314350159761,0.7259222522542536,0.6275410319639316
2011-04-06,13.000833333333334,0.5953749999999999,0.0,11.575000000000001,4.575649648220942,0.005262431845188548,0.009494961316036978,1051.6308061710859,6.94,17.97,2.9184412057342444e-05,-2.3732347982967222e-05,-1.2297313387739042,0.4844478953432981,0.4328532313029212
2011-04-07,16.97125,0.6133208333333332,0.0,13.404166666666669,9.275229846778117,0.007317382220189511,0.01230525075560337,969.5697848486058,11.89,22.98,4.609175829475308e-05,5.38878627244393e-05,0.8553272660013937,0.49602447669786304,0.42259522432884716
2011-04-08,16.014166666666664,0.422825,0.0,14.154166666666667,1.8843786803501705,0.004681904398938046,0.011338861237766456,1748.8502604464804,10.76,19.14,-1.1110585455246954e-05,-6.911128792822394e-05,0.16076368692167822,0.5827867547549326,0.3471075301483487
2011-04-09,15.2475,0.38480833333333325,0.0,13.670833333333334,0.4069334047568514,0.00400461654246922,0.01086239999349118,1837.3181327852556,10.12,18.87,-8.900077160493794e-06,-1.7760815773619252e-05,0.5011074532800112,0.5679182540514975,0.3058684341663497
2011-04-10,11.090833333333334,0.40546250000000006,0.0,13.112500000000002,-2.2910168674231572,0.003208276059906076,0.008315478501132978,1653.917647825717,5.82,16.12,-4.8253896604938264e-05,-2.0882784873214433e-05,2.310702183540268,0.5042596459207119,0.2922616692224374
2011-04-11,10.380833333333333,0.4537208333333335,0.0,13.0875,-1.5419093721428327,0.003396511884680086,0.007926961246100964,1475.1439546669053,5.59,15.32,-8.24224537037038e-06,4.936190386222205e-06,-1.6697584018185299,0.5223732001549394,0.3283454134354034
2011-04-12,13.730416666666665,0.5890333333333334,0.016666666666666666,13.954166666666667,4.876231938588629,0.005461756260850675,0.010428773939797228,1105.5924793673928,5.67,23.7,3.8884630594135776e-05,5.415780682073593e-05,0.7179875419040721,0.3118614887525464,0.3155709064282804
2011-04-13,8.301666666666668,0.6911416666666668,0.15833333333333335,12.533333333333333,2.606869633868595,0.004630507404002198,0.006765043709879679,709.0093329634566,5.43,10.44,-6.302125289351848e-05,-2.1798202444512492e-05,2.891121552519737,0.711053041677348,0.59851880000384
2011-04-14,6.128749999999999,0.8545916666666665,0.20000000000000004,9.695833333333331,3.8433262867011764,0.004981521029986563,0.005827718827646347,286.0866333605074,2.34,8.09,-2.522494695216051e-05,9.204783882649369e-06,-2.7404170780922383,0.6703216228114163,0.7471459321921493
2011-04-15,6.732499999999999,0.8974458333333333,0.325,8.983333333333334,5.142334105267879,0.005440450012378505,0.006075348736771444,199.5442548217153,5.13,9.01,7.008810763888886e-06,1.2034695486693691e-05,0.5823837230977936,0.7665078948221812,0.7685204089681404
2011-04-16,8.995833333333332,0.8583416666666667,0.1333333333333334,9.516666666666667,6.592956048551559,0.006017971892748383,0.007128824104802236,301.77453816154735,6.31,12.19,2.627457561728394e-05,1.5144608934761967e-05,1.7349127818662229,0.672948950927896,0.6937606411735614
2011-04-17,10.422500000000001,0.7076958333333335,0.0,9.9375,5.111947806975544,0.005438976138891237,0.007909388586797805,665.1486631314675,6.23,14.91,1.656188271604941e-05,-1.5183258964038242e-05,-1.0907989355431833,0.560610478447287,0.5272925810752195
2011-04-18,12.30166666666667,0.5680249999999999,0.0,11.024999999999999,3.2206554042662368,0.004788869652423063,0.00906547173722644,1130.8776330481064,6.5,17.59,2.1814863040123472e-05,-1.7048026816242755e-05,-1.2796121964882787,0.4814115711558324,0.4040240390110542
2011-04-19,12.972500000000002,0.5575208333333334,0.0,11.8125,3.443447667645836,0.0048585419869815695,0.009636791116389761,1187.331032977092,5.13,19.12,7.787567515432089e-06,1.8270481107740868e-06,4.262376819476658,0.3977726320185973,0.37645396109302304
2011-04-20,15.071666666666667,0.5640875,0.0,13.125000000000002,5.7060066751857255,0.005706589363788037,0.01098638322326529,1170.7391684474926,8.83,21.33,2.4368798225308623e-05,2.2238717382723344e-05,1.095782540239487,0.4471595430416034,0.3806879008719182
2011-04-21,16.009999999999998,0.5420916666666666,0.0,14.487499999999997,5.627371929724358,0.005687739882912809,0.011931004839815807,1296.7392471100475,7.69,23.94,1.0892920524691327e-05,-4.942981836389901e-07,,0.35317805138607616,0.3315625855934649
2011-04-22,17.339166666666667,0.4529708333333334,0.0,15.862500000000004,4.6792105759436575,0.005326348695636972,0.012792524498574641,1579.320083054012,10.5,24.72,1.5430025077160522e-05,-9.47691921257869e-06,-1.6281688944525656,0.4073550567755949,0.2876976814975095
2011-04-23,15.969999999999999,0.4444875,0.0,16.429166666666664,3.4082882542955777,0.004863798386981743,0.011642256974689682,1565.1363034848418,9.56,22.74,-1.5894376929012366e-05,-1.2129659109626104e-05,1.3103729284855647,0.4309799203716658,0.29156432449681274
2011-04-24,16.175,0.45655833333333323,0.0,16.508333333333336,4.260393427542539,0.005210927304517505,0.011735760214845516,1487.3962253304228,10.23,22.43,2.379803240740762e-06,9.10291347344169e-06,0.2614331387070727,0.4593429985696607,0.3091990096416549
2011-04-25,17.178333333333338,0.4097583333333334,0.0,17.187499999999996,3.5701334303287027,0.004928197370310461,0.012335668423394229,1695.193503022112,12.29,22.07,1.1647492283950663e-05,-7.414150759057529e-06,-1.5709813116116442,0.5382361375326624,0.3023372657741367
