Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1
1,-1.3305208333333338,0.992421875,0.0020833333333333333,1.7208333333333332,-1.4511064602330033,0.0035391305685484155,0.0035821126176104508,59.63442950617391,-3.5300000000000002,1.7625,-1.9190791377314875e-06,-2.0709866173248704e-06,1.9809681293015164,0.7074706664958073,0.8061465012126822
2,0.9197916666666668,0.978034375,0.0,2.3322916666666664,0.5431214709205456,0.00404859681255238,0.0042093982637141526,68.82837816630524,-3.5825,6.387499999999999,2.6123419415509264e-05,1.3359956207997726e-05,1.7368154833123095,0.505434890773994,0.6779303901800916
3,2.5078125,0.9873614583333333,0.0020833333333333333,2.966666666666667,2.3025365339874995,0.004578444034836339,0.0046663543143569495,35.09536614936314,-1.3050000000000002,7.42,1.8435010368441358e-05,1.3894415518111988e-05,1.3752805640801147,0.5483944071232496,0.7102258810951209
4,3.5955208333333335,0.9752104166666667,0.004166666666666667,3.713541666666667,3.2155121072886628,0.005014007898682136,0.005156300133866536,61.19362058674585,-0.2849999999999998,8.4025,1.2626984471450613e-05,1.142198176081877e-05,1.1471145842048767,0.5542876296552584,0.7083322305320218
5,4.044270833333334,0.9655197916666666,0.010416666666666666,4.41875,3.521612179792793,0.0052463329958860735,0.005422296002282627,88.49925224613379,0.7124999999999999,7.6,5.2094473379629635e-06,6.092362666208884e-06,1.3953187086052203,0.6194335693264652,0.7567644056369764
6,3.223229166666667,0.942865625,0.03541666666666667,3.705208333333333,2.3393533032202285,0.004608951017228062,0.0048853548809596695,117.71176106548468,0.20500000000000007,5.835,-9.531305459104937e-06,-1.6714346480964687e-05,1.2839396237422263,0.672744082611582,0.7855875646427741
7,3.3104166666666663,0.8986177083333333,0.0,3.55,1.6529087845680452,0.004360389180940497,0.004832034297131508,207.19677264877794,0.98,5.93,1.0121419270833296e-06,-6.518145778772196e-06,0.9898955743371052,0.7085620347245292,0.7530813254363042
8,2.688229166666667,0.9806635416666667,0.05416666666666667,3.5697916666666667,2.397883685437545,0.00459519198900723,0.004699243723839869,45.68381989755792,0.2775000000000001,5.535,-7.222847945601844e-06,6.157336762162443e-06,1.1956059143513185,0.6995231677539084,0.8098726779708338
9,3.2980208333333336,0.9861447916666667,0.004166666666666667,3.8520833333333337,3.0738476246883453,0.0047950566048501255,0.004911230143835654,33.55825422614836,0.7475,6.422499999999999,7.078947241512342e-06,5.241137262017711e-06,1.306782228168328,0.6892513606896249,0.8067846386428865
10,2.8109375,0.9935895833333334,0.04583333333333334,3.7041666666666666,2.7077617438184975,0.004624024581497042,0.00467237566661542,13.839050888723904,0.4525,5.7875000000000005,-5.654451195987655e-06,-4.485047574898124e-06,1.3987104465222122,0.6973628415178144,0.8131041243964137
11,4.466145833333333,0.9974916666666667,0.0,4.483333333333333,4.428963568100835,0.005242500164019057,0.005258107963525551,4.679936817153302,1.255,8.2425,1.921497636959876e-05,1.6218555783542144e-05,1.4192323205622899,0.6232714071771582,0.7746419499343338
12,3.498125,0.9515520833333333,0.0,4.093750000000001,2.6876673618456435,0.004661222995757186,0.004934497945963606,105.54537010188085,0.6475,6.58,-1.123755666473765e-05,-1.5243085492092141e-05,1.2470324873346479,0.6657406555977485,0.7718106040622632
13,2.1799999999999997,0.9719583333333334,0.004166666666666667,3.1666666666666665,1.7038197690936785,0.004300248092830229,0.004485525454454095,64.67154286048027,-1.075,5.7925,-1.5301844618055557e-05,-9.466002805973643e-06,1.2021041170421904,0.6257052619594345,0.7651544858999438
14,4.337604166666667,0.9534010416666667,0.0,3.953125,3.557392621818268,0.004970539244265217,0.005300327487635231,99.994763066997,0.515,9.64,2.504718725887345e-05,1.757733811645844e-05,0.995245390486421,0.5391135661534094,0.6689771961357088
15,4.0190624999999995,0.9784875,0.0020833333333333333,4.217708333333333,3.6849379168174847,0.005013011255875529,0.0051112042659566415,44.5056583008391,1.0375,7.05,-3.697885320216048e-06,1.1137621419622769e-06,1.6192425280816174,0.6601245510883231,0.7962982473839334
16,2.511145833333334,0.9782541666666666,0.03958333333333334,3.6156250000000005,2.1710148059936163,0.00450156642161374,0.004634636040149045,50.178666297225426,-0.3699999999999999,6.33,-1.750509741512345e-05,-1.3411841645961869e-05,1.9285399545332078,0.6505748403911128,0.7637737086235752
17,3.5496875,0.9598947916666667,0.004166666666666667,3.8520833333333337,2.8863527290396123,0.004766658177695185,0.004992452953142964,86.31642522526987,0.28,7.3825,1.2056218653549376e-05,6.951617097367021e-06,1.124599640494533,0.6315833927342858,0.748294436101304
18,3.4492708333333333,0.9795625,0.03125000000000001,3.904166666666667,3.0737837075171077,0.004840678656116715,0.005062842489217061,49.49667426659207,0.8925,6.8725000000000005,-1.1657166280864163e-06,1.9410713896070916e-06,1.2642641408376065,0.6735398983233376,0.7866212254410534
19,3.4844791666666666,0.980459375,0.008333333333333335,3.7739583333333333,3.148032749458671,0.0049099650836994645,0.00509724106905737,48.84877730136946,1.0575,6.54,4.087263695987649e-07,1.8169283033145237e-06,1.180418032893434,0.6984342315524024,0.8007336097076442
20,5.384062500000001,0.9894020833333333,0.15000000000000002,4.932291666666668,5.195127773121783,0.005619679486640385,0.005732264210118798,23.862376956204017,2.4875,8.57,2.2051875964506178e-05,1.8611151288371027e-05,1.119997072378635,0.6705070032396495,0.8038654684581433
21,5.292708333333334,0.990771875,0.012500000000000002,5.096875,5.147118288765676,0.005688998685526281,0.005760455589966933,19.078520986874675,3.4475000000000002,8.4925,-1.060511911651242e-06,1.8177876795343538e-06,1.3235126792128333,0.7168004898568713,0.8025624072920362
22,3.627395833333333,0.9891760416666667,0.01875,4.409375,3.4469356504092152,0.004908509255170996,0.0049874657906279094,24.372785756521605,1.9375,6.2325,-1.933227358217593e-05,-2.0467115796332408e-05,1.3082663358747075,0.7732822564864961,0.8428457200978874
23,2.1452777777777774,0.9630513888888889,0.0,3.0652777777777778,1.4644541537301239,0.0042780362600545446,0.0045672717626668875,96.88970964646865,-0.9100000000000001,5.983333333333334,-6.128477044753084e-06,-7.366990566659112e-06,2.3435425666106777,0.6310361078526713,0.7510784637663788
24,1.9855555555555544,0.9839027777777778,0.11944444444444445,2.880555555555556,1.7324023025701722,0.004387436276963399,0.00447955214825817,46.95387803342785,-1.2699999999999998,4.8,-1.8541827417695541e-06,2.868844505908311e-06,1.751662848315343,0.651045184552234,0.8061353748929764
25,-1.9895833333333337,0.9824999999999999,0.022222222222222223,1.2375,-2.2461011344144874,0.0033241978743280298,0.003396332420013189,73.28032473690223,-5.153333333333333,0.7333333333333334,-4.61465776105967e-05,-2.788176579910845e-05,1.7075895162697734,0.6673268174110977,0.8056987047564199
26,-2.197916666666667,0.9906083333333333,0.0,0.41111111111111104,-2.3288454137717385,0.0031942723694146635,0.003226073399834707,53.07487895326009,-3.7099999999999995,-0.5566666666666666,-2.4184992283950595e-06,-3.4070933577516133e-06,2.1244952351624575,0.7939658868934978,0.8788281335729408
27,-1.1375000000000002,0.9772041666666667,0.002777777777777778,0.7180555555555554,-1.4886985418704988,0.003388637337848331,0.00348800357711191,67.51194639087295,-3.9866666666666664,1.7333333333333334,1.2310161072530865e-05,5.0969176019097465e-06,1.5179212307654513,0.6619430068968609,0.7948513394161143
28,-1.7330555555555565,0.9990375,0.0,0.6013888888888889,-1.7462859716991008,0.003358097142473739,0.003361247581659742,36.04861363139117,-5.033333333333334,0.9433333333333334,-6.91368312757202e-06,-8.008689046433953e-07,2.1619074174421145,0.6439853114928296,0.8235019414914454
29,-1.9361111111111111,0.9265388888888889,0.0,0.722222222222222,-3.0546490812031597,0.0031393469958580014,0.0033985248497451076,183.20850152037997,-4.943333333333334,1.74,-2.3572305812757087e-06,-5.736380797893641e-06,1.5400638626756349,0.6136455682669762,0.7105600410635488
30,-2.6669444444444452,0.8706555555555555,0.011111111111111112,0.7152777777777781,-4.730883636513258,0.002986398307839236,0.0034199223852202014,319.9098916505134,-6.663333333333333,2.7933333333333334,-8.48409529320988e-06,-4.010840360967091e-06,1.7337087932991249,0.500202907163226,0.5878188077275578
31,-2.807361111111111,0.8812666666666668,0.0,0.5388888888888888,-4.778588279342436,0.003076711974027955,0.003494445376952742,317.1111233526526,-7.506666666666667,1.8599999999999997,-1.6300684799382666e-06,2.3683347806957315e-06,2.316599974199081,0.5117545345855193,0.6440578721570663
32,-3.132222222222223,0.8256916666666667,0.0,-0.061111111111110894,-6.099039260961571,0.002712896482509707,0.0033080186129537223,436.16887141031367,-6.103333333333333,0.7200000000000001,-3.771246463477373e-06,-9.540492803360546e-06,1.1180417262304694,0.6398634298142382,0.6480768035097942
33,-2.3491666666666666,0.8552541666666666,0.0,0.3416666666666665,-4.703126337589481,0.003348443387542257,0.0037343141808176155,365.09957227361434,-4.913333333333334,0.7533333333333333,9.09033243312758e-06,1.6666224542439515e-05,1.8850184778190886,0.6808633695265579,0.6890752398962222
34,-4.085694444444444,0.9835444444444444,0.0,0.012499999999999881,-4.3170080858902615,0.0028956815439341228,0.002946085191995551,98.51730428061454,-5.396666666666666,-1.6299999999999997,-2.0158997235082302e-05,-1.187297190824268e-05,2.0790585025053496,0.7598928323703777,0.8243463621446155
35,-3.7938888888888886,0.9679277777777777,0.0,0.2638888888888889,-4.339030170905494,0.0028760814881920757,0.003047401353459621,136.45364675532358,-6.543333333333334,-0.28666666666666646,3.38751125257201e-06,-5.139808367480933e-07,1.7212877146355634,0.6602246634223226,0.7628000375451593
36,-2.571111111111111,0.9639847222222223,0.03333333333333334,0.5611111111111111,-3.1479417958528173,0.003235514197104055,0.0034409977160645235,135.40675906997322,-5.830000000000001,1.6466666666666667,1.4194978137860084e-05,9.425561177608963e-06,1.93597824886475,0.6022070055846823,0.7250790985962721
37,-0.7179166666666665,0.9333402777777776,0.036111111111111115,1.4736111111111112,-1.8979076178433525,0.003655279148004379,0.004164402775408098,208.94412380121278,-4.236666666666667,4.446666666666667,2.151335680298354e-05,1.1007679954625241e-05,2.4495153993375856,0.5882799672658987,0.6791143383945609
38,-1.0383333333333333,0.9655958333333333,0.002777777777777778,1.2527777777777773,-1.6166920445064548,0.0035775009127440535,0.003814802156793176,119.24159589054246,-4.663333333333333,3.7133333333333334,-3.719651813271609e-06,-2.039612691209442e-06,1.9238414360619736,0.5645912851107066,0.7073360978545874
39,-2.303611111111111,0.8713972222222223,0.002777777777777778,0.9041666666666667,-4.328764825697108,0.0031561101635783594,0.0036585821337469762,310.7624864614862,-7.5566666666666675,3.2399999999999998,-1.4688351980452675e-05,-1.105031397382476e-05,2.0065154330149317,0.46163644205436877,0.5968917041682288
40,-4.659305555555557,0.9228722222222222,0.0,0.9486111111111111,-5.906686523204986,0.002926841996290917,0.0032635100127463685,235.99221866940934,-9.733333333333333,0.6800000000000003,-2.734677694187244e-05,-6.012199455601803e-06,2.0296554330174477,0.4918436025148522,0.6355133007709949
41,-4.86138888888889,0.8933486111111112,0.0,0.6500000000000001,-6.549694341047755,0.002719983028884366,0.0030536801980744466,288.29866507523457,-9.793333333333333,0.22333333333333308,-2.3459442515432056e-06,-5.424553203100229e-06,1.970991024972168,0.49251063601578915,0.628963194117331
42,-2.616527777777778,0.9446958333333334,0.002777777777777778,0.8222222222222221,-3.5348451924212525,0.0031189502408452735,0.003404157606993762,175.7657959209496,-6.88,2.016666666666667,2.606013535236627e-05,1.0462291747406118e-05,2.1626510405118826,0.5628170281370015,0.7003074506408392
43,-0.2263888888888895,0.9538652777777777,0.0,1.4194444444444443,-0.9555974227504475,0.003758302098663053,0.004001146514129441,133.44368432182526,-3.0199999999999996,2.6633333333333336,2.7746635480967068e-05,1.6766003483993413e-05,1.9291246068526826,0.675428631566417,0.7836499010029261
44,-0.8545833333333325,0.9533458333333334,0.0,1.8972222222222221,-1.5894075888475172,0.003582709160779045,0.0037995732048439167,134.75878631234949,-3.8433333333333333,2.026666666666667,-7.292581340020559e-06,-4.6046504320426506e-06,2.073663449061689,0.6512562438733918,0.7751781819299081
45,-1.5515277777777772,0.9646777777777777,0.005555555555555556,1.7416666666666671,-2.08148883190588,0.0034971445341309263,0.0036171937088294534,109.69460876817902,-5.330000000000001,1.8333333333333333,-8.090686085390947e-06,-2.2437986391177743e-06,1.214283429515092,0.6328942146430984,0.7629867823256565
46,-0.6193055555555547,0.9813555555555555,0.0,1.861111111111111,-0.8873658277903269,0.0037324047637843165,0.0038001859976897097,65.44662942508666,-4.27,3.073333333333333,1.0821977880658437e-05,6.169331928551323e-06,1.3116166125570017,0.6262441656234832,0.7638354075146605
47,2.2090277777777785,0.9422333333333334,0.0,2.2152777777777772,1.3037680249252497,0.004208944059387913,0.0044760334625915926,116.5128115358998,-0.29000000000000004,4.920000000000001,3.2833545524691354e-05,1.249649843455494e-05,2.097792044198407,0.6974269473329923,0.7848467367407025
48,1.9036111111111111,0.9721208333333334,0.005555555555555556,2.5694444444444446,1.4723508676355597,0.00433835241677931,0.004463443988517837,68.37488722034236,-1.883333333333333,6.196666666666666,-3.545519868827165e-06,3.3935319720309757e-06,1.7574911301844525,0.572990998148825,0.7209673243178386
49,3.004583333333333,0.989423611111111,0.008333333333333333,2.4875000000000003,2.8437271349172395,0.004633223016779081,0.004690338770310436,20.137005171731456,0.91,5.793333333333334,1.2780962255658438e-05,7.732520749681483e-06,1.414035864924715,0.7103095785893218,0.8147864686003624
