Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-0.8630208333333336,0.8319083333333332,0.0,2.3625,-3.8339853258413545,0.003018107161519985,0.004038304019754158,422.5074500310093,-5.84,6.6625000000000005,2.324782383294753e-05,3.240895414657506e-06,1.353036354643373,0.447085009261225,0.517081676769248,6.713095914432159,0.07787115998795945,0.0,0.8680144434708874,5.416602684030747,0.001038944836543788,0.001639937475389487,112.23227807446953,7.050919561778213,10.413876559667875,1.9989553139949603e-05,4.490804842532752e-06,1.3558707066879987,0.20721865436750733,0.17561555132406623,2011-03-01 00:00:00,2015-03-23 00:00:00
2,2.053750000000001,0.8140322916666666,0.0,2.269791666666667,-1.4231036730213023,0.0034984408686429447,0.004944757267527021,454.6665625973018,-3.2225,9.947500000000002,3.386019844714507e-05,1.2596000947882251e-05,3.055066772606308,0.4761322227984903,0.5213376076751935,4.949330552374399,0.048691149351536324,0.0,0.7216908435134196,3.6008347188884904,0.0008310658199969061,0.0020026467309796694,176.81374572015662,3.7055937445974836,11.68103983670404,3.082079429216796e-05,1.0064378674880575e-05,1.7183022606899836,0.24855359260130394,0.21118893305398184,2011-03-01 00:00:00,2015-03-23 00:00:00
3,2.725833333333333,0.8992677083333334,0.052083333333333336,2.5687499999999996,0.9077040878407897,0.004067444280059132,0.004832793301147185,233.13867300224828,-1.3650000000000002,10.342500000000001,7.802078510802462e-06,1.492122539655917e-05,-0.6907789598364222,0.48010649756932106,0.5638416674707397,2.6089875155855924,0.07281763539949379,0.10416666666666667,0.7754143157764828,1.4446188298779232,0.00043258990335344683,0.0010713935774056306,174.2212209834357,1.3448296050677448,7.386435202450504,3.523525174044235e-05,1.1505376087722142e-05,2.3150028083854712,0.19043828807999488,0.19305105759996996,2011-03-01 00:00:00,2015-03-23 00:00:00
4,4.823437499999999,0.8634375,0.06875,2.815625,2.2666311509192303,0.00451171556123371,0.005676755104150864,319.9151948662636,-0.265,11.265,2.4350659481095668e-05,1.1650320174926455e-05,2.506166808331902,0.49564648491473295,0.5893256857368661,2.8849080954735284,0.09080151608907241,0.1375,0.9079533800134112,1.8293196791878208,0.0005893555601197382,0.0013686321733531817,242.30246541739365,0.7938303765078952,7.490885572925719,1.01896699595572e-05,9.453552249161217e-06,0.7827327401521934,0.22729135655288174,0.20662824785528622,2011-03-01 00:00:00,2015-03-23 00:00:00
5,4.54125,0.8737947916666666,0.0,3.3729166666666663,2.372348088033165,0.004557344105501751,0.005375093475604555,275.1619084618958,1.7125000000000001,6.7250000000000005,-3.2758572048611085e-06,1.196537278828982e-06,1.3985836799181763,0.7074409500196053,0.7484720834431189,4.144374045239143,0.1548555538629812,0.0,1.3632345963974124,3.1035390431065646,0.0009347650999647201,0.0014981956800605909,350.4798225381974,4.493783669322175,3.8331927510453565,3.002677335140052e-05,9.343458597129334e-06,0.682475105775085,0.09199947251031355,0.12037260249808998,2011-03-01 00:00:00,2015-03-23 00:00:00
6,2.4805208333333333,0.9154791666666667,0.0,3.6062500000000006,1.0551995758651158,0.004223644775521135,0.004799145257057741,195.03017759983322,-1.145,5.585,-2.392258511766975e-05,-8.750743523538581e-06,1.7993107988860126,0.6283243292763692,0.7441592327422719,5.741592921786938,0.10370211260973528,0.0,1.669922167736059,4.415126468746744,0.0012104889948917415,0.0019521770166978927,230.45073786789848,7.249452852917017,6.597042266551479,2.4053971150412022e-05,2.454746876455976e-05,1.3806606155902519,0.13480364452116567,0.13715581193347434,2011-03-01 00:00:00,2015-03-23 00:00:00
7,-1.139270833333333,0.9190843750000002,0.0,3.4145833333333333,-2.4451903378956796,0.0035375921289343432,0.003944319873145649,216.3055738275643,-6.6850000000000005,4.07,-4.202142409336419e-05,-1.7990658699478316e-05,0.8561081103331382,0.47751555644988614,0.6498320655795692,8.008672053009915,0.03156457159959883,0.0,2.0041551166218348,8.050775645618018,0.0018836607566631801,0.0020545160086274236,110.74054150762896,7.840193449994287,9.43653184879558,2.9772693933303586e-05,2.194065032005492e-05,1.773134878915556,0.15899339658243491,0.15913913306072291,2011-03-01 00:00:00,2015-03-23 00:00:00
8,-2.4609375,0.9327270833333333,0.0,2.6937499999999996,-3.5047766412494075,0.003100151279265429,0.003319817415758153,181.36404785277693,-7.38,2.1125000000000003,-1.5342959104938275e-05,-1.1471202781239661e-05,1.9001927928697229,0.4962729338289669,0.6729640565776005,4.492940442132626,0.1037700057965174,0.0,1.7886165898692639,5.395859563774437,0.0012572622084458577,0.0011414271531248053,223.94723359823593,5.124171477744801,5.536710064048264,6.026401152080383e-05,2.198151447289563e-05,0.6048042265296039,0.04735930407758422,0.10499145800654605,2011-03-01 00:00:00,2015-03-23 00:00:00
9,-0.3548958333333331,0.956103125,0.043750000000000004,2.520833333333333,-1.0151547723590264,0.003592476189311007,0.0037595941428816585,105.616658380672,-3.8249999999999997,2.3375,2.4448608699845682e-05,1.2910451508273322e-05,1.932506503711996,0.6469333967296128,0.791807177936797,3.120721967583516,0.08779374999999989,0.08750000000000001,1.8986624190417523,3.3672441439447516,0.0008726081892337742,0.0008046439218748357,164.7559865444336,4.201471964284264,3.2426673691062837,2.6395809924968944e-05,1.2604252349652125e-05,0.06957924250233062,0.13224594048612945,0.1131053138535176,2011-03-01 00:00:00,2015-03-23 00:00:00
10,2.2630208333333335,0.98110625,0.21874999999999997,2.4031249999999997,1.9760089087020272,0.004376760865662722,0.00447749092329468,38.8288629512672,-0.42999999999999994,5.005,3.039086130401234e-05,2.0566640192516945e-05,1.782763607538082,0.6856103711778843,0.8108984993073296,1.7930972123248705,0.01632697668964084,0.4374999999999999,1.5915298625036036,1.6355747603300548,0.0005108235171203611,0.0005786309828887127,30.46313742980261,1.8615047676543837,2.3861335531217303,2.557292798745381e-05,1.9717653387199852e-05,0.7299847351103166,0.10497036810645799,0.06149228731511323,2011-03-01 00:00:00,2015-03-23 00:00:00
