Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-3.3795833333333327,0.93210625,0.0,,-4.390067436975521,0.0029758136051708474,0.0032282208849052888,195.04018840549762,-8.39,1.395,9.548234953703724e-06,-2.0965505193528504e-06,2.926024709465417,0.48368263767298486,0.6588572976093907,7.577827671715833,0.028399176099404785,0.0,,7.932245026121544,0.0016785728114100795,0.0017275610929759892,129.33158663286702,7.014499269370551,8.775195154525054,4.0058253882719035e-05,1.517165020748623e-05,2.0673813808644588,0.04044565536057851,0.022210613529911636,2013-07-04 00:00:00,2017-01-07 00:00:00
2,1.7993055555555557,0.7022555555555555,0.002777777777777778,,-6.360707965763755,0.00273911072496128,0.004485154532619944,1009.6483038488132,-0.24666666666666673,4.846666666666667,3.434510754243826e-05,1.685458162577174e-05,1.8735170544373385,0.7277737110700441,0.533759003096752,4.822270031045007,0.4643888967064774,0.004811252243246881,,9.803189419388247,0.0016679718381435098,0.0014536052360918784,1595.897227090759,5.891352419719375,5.497202318755726,4.020532568232256e-05,1.8812732922627054e-05,0.2942434182776046,0.26123207882118277,0.3449886652010263,2013-07-04 00:00:00,2017-01-07 00:00:00
3,2.439583333333333,0.9940999999999999,0.0375,,2.353510522497868,0.004546124936057758,0.0045779152427970135,15.381634222088362,-1.31,6.6899999999999995,3.320841290509258e-05,2.4324379415282957e-05,1.3363541773561156,0.5698984355861969,0.7413005838404811,2.567976127009145,0.0032644763064779273,0.053033008588991064,,2.6135519805591487,0.0008736263716324085,0.0008639802526281666,12.144491814166862,2.1213203435596424,4.129503602129438,1.795302037486272e-05,2.295729731730226e-06,0.611942122084813,0.07290593793353688,0.07247741609343825,2013-07-04 00:00:00,2017-01-07 00:00:00
4,3.859791666666667,0.9883645833333332,0.05833333333333334,,3.6869700057988037,0.00497929243757409,0.005037504406135254,21.622894941439853,1.5,7.484999999999999,1.648690923996914e-05,1.1359140903044717e-05,1.5592619372161733,0.6617050313187767,0.7696230051157419,2.6937822084952523,0.016454964053862,0.047140452079103175,,2.9381889451664285,0.0010535738412572329,0.0009712496858255993,30.579391283953566,1.5839191898578666,3.6133156518632576,1.460457172807479e-06,4.718841222989735e-06,0.5191811937455829,0.08793639141466514,0.03134517649336722,2013-07-04 00:00:00,2017-01-07 00:00:00
5,4.5512500000000005,0.92756875,0.029166666666666667,,3.3624531270699913,0.004960510707523645,0.0053819530745570845,149.07911860521585,2.27,7.4350000000000005,8.02699893904321e-06,-4.925215241197117e-07,1.3246875134576952,0.6989771543366939,0.7600271721936371,5.121220862743571,0.022689288841323377,0.005892556509887893,,5.486326246699941,0.001876191373787461,0.0019006538135998754,45.27663954427822,4.270924958366747,5.352798333582165,2.8179640858924344e-05,2.1571859450710663e-05,0.8046998518588818,0.043006750592107026,0.012780420233521722,2013-07-04 00:00:00,2017-01-07 00:00:00
6,2.501250000000001,0.9831416666666666,0.004166666666666667,,2.2594148348056393,0.0046426557253788445,0.004701489374701326,44.47063584147897,-1.5250000000000001,5.140000000000001,-2.3798032407407404e-05,-8.3352502583378e-06,2.8248960075402993,0.620691686066134,0.8169429068427657,5.72992195021499,0.02384128363900655,0.005892556509887896,,6.071928520691595,0.0019345530472560167,0.0018513497024602611,62.890976334376326,5.494219689819475,4.949747468305834,7.066286929789744e-06,1.530443696598074e-06,0.32907741897261533,0.036775991975053324,0.0711424486450821,2013-07-04 00:00:00,2017-01-07 00:00:00
7,-4.195416666666667,0.5906863095238094,0.0,,-17.247680458260334,0.002149124454264081,0.003193583457790656,1631.551664093814,-6.32,-2.2900000000000005,-3.9694827835648166e-05,-3.87829984629098e-05,1.0956662485406898,0.7407274274087289,0.5206640279574729,9.069234767654509,0.4530521886128906,0.0,,20.843551591302013,0.002162096272881794,0.0022863825467285587,1819.6807818361706,10.37050143435697,8.045172465522414,4.9604239759313004e-05,4.0190553037497406e-06,1.3925633691861266,0.1474967609211653,0.39785093144099587,2013-07-04 00:00:00,2017-01-07 00:00:00
8,0.10312499999999991,0.6286625000000001,0.0,,-10.283053736353772,0.0020625715403553356,0.00402156956207742,1293.956495664168,-2.4650000000000003,1.4800000000000002,1.1855483217592595e-05,-2.887567790779263e-05,1.223920939824222,0.7611732572272292,0.5487236964528965,7.028936032819777,0.4570207903503955,0.0,,6.715533472606402,0.0006347830569066879,0.001951010220463281,1604.8829167995532,9.779286783809953,5.727564927611035,3.452424988833383e-05,6.335776944025444e-05,1.4898576915674362,0.23522950501774761,0.3574685935064773,2013-07-04 00:00:00,2017-01-07 00:00:00
9,1.9416666666666664,0.9829729166666666,0.0125,,1.6579644398517754,0.004299109765579034,0.004381415344152967,43.95688970213435,-0.6900000000000001,4.48,2.1343255690586416e-05,5.864972036551458e-05,0.6672020127761757,0.7058898546795322,0.8245528180981899,1.685271161827938,0.020120134203012223,0.005892556509887897,,1.337925717167745,0.00036559865795467346,0.0004694297330296146,30.78698004277693,3.7900923471598946,0.42426406871192857,6.203351696301868e-05,2.6233447375809732e-05,1.3561279637572399,0.21290815389972967,0.10655183903550783,2013-07-04 00:00:00,2017-01-07 00:00:00
10,4.499375,1.0,0.0875,,4.499375000000001,0.005225051006728736,0.005225051006728736,-2.6560489682181204e-13,1.64,7.66,2.969191502700617e-05,2.428136226596164e-05,1.1260128875527537,0.6566252001255684,0.804031182808756,0.30022575417878655,0.0,0.11195857368787002,,0.30022575417878783,9.468070676147487e-05,9.468070676147487e-05,5.643660774395048e-13,0.3535533905932738,0.12727922061357835,2.304922924484658e-05,1.2070107153173617e-05,0.389522339506013,0.01092091995581408,0.02386376612923656,2013-07-04 00:00:00,2017-01-07 00:00:00
11,5.340416666666668,0.9404125000000001,0.049999999999999996,,4.33770669660929,0.005219145312470244,0.0056275844818063775,125.48049539190689,1.5699999999999998,11.885,9.763481385030881e-06,-1.5486760428167128e-07,1.331163965436029,0.4924142697590824,0.6038851356930781,1.2704351835318317,0.0021507831261090415,0.07071067811865475,,1.2576574339666997,0.00043403374339142715,0.0005629301957823078,2.3957014356885336,0.8768124086713188,1.6051323932934625,1.823348287643229e-05,1.3864710338931498e-05,1.4381310991070255,0.021205201709206006,0.009255575499081055,2013-07-04 00:00:00,2017-01-07 00:00:00
12,4.289375,0.9597687500000001,0.0,,3.6456516360555087,0.004945587666944917,0.005195928839244491,80.6444187937349,0.825,8.105,-1.22013286072531e-05,-7.173621820080567e-06,3.271506546732196,0.6014931427205152,0.7410220317444145,2.445705579428972,0.010862927925978297,0.0,,2.264836896553177,0.0007931537687590044,0.0008683928859570958,22.655412688392637,1.1950104602052651,0.16263455967290624,1.3643474619037405e-05,9.417361540225066e-06,2.392861757042011,0.04511810699388641,0.1100214282984656,2013-07-04 00:00:00,2017-01-07 00:00:00
13,2.4389583333333333,0.9304374999999999,0.0,,1.137120041194562,0.004141979910977676,0.004654876630962437,168.16860743176548,-2.085,9.985,-2.1481110146604938e-05,-2.1073357763122207e-05,2.237607283086381,0.43222242427720986,0.555838661369034,0.8953739616774656,0.0789366870064582,0.0,,0.6475366509197638,0.00021267804744855124,0.0003887554586268829,194.33962003819016,0.6434671708797584,2.170817818242701,1.7997483942184734e-05,2.6376367767830315e-05,1.946650796593291,0.08285100169919805,0.092185618633399,2013-07-04 00:00:00,2017-01-07 00:00:00
14,2.843958333333333,0.9012104166666667,0.004166666666666667,,1.0765499817480024,0.004161066570218087,0.0048027758310838446,230.7945557984246,-2.83,9.445,4.701562500000001e-06,5.005178156747135e-07,-0.927301040511963,0.4208781116568081,0.5719165642770712,1.2070902010505355,0.1324676166205348,0.005892556509887896,,1.1837593387563576,0.0004038973342899235,0.00046395415840916993,296.15608510938563,0.15556349186104027,1.4637110370561537,3.6186503251295066e-06,5.014427017279302e-06,2.060332386320266,0.036519287671368264,0.09132751996612397,2013-07-04 00:00:00,2017-01-07 00:00:00
15,4.766875,0.9028125,0.041666666666666664,,3.095368476963856,0.004740333779346205,0.005332815610522594,208.3472227405943,1.2349999999999999,7.825,2.2322747878086413e-05,1.5190377454370651e-05,0.6484907444329083,0.6331767323590058,0.7358203277170652,0.5765866544925312,0.004790648442538881,0.05892556509887896,,0.513955287635766,0.00020287626889245935,0.00017790704860909935,7.506368067907727,0.00707106781186556,1.7606958851545034,7.3193872360842404e-06,1.591168965970303e-05,,0.07544147155885135,0.1135119009109116,2013-07-04 00:00:00,2017-01-07 00:00:00
16,2.5275000000000003,0.9863458333333333,0.0,,2.3134807932071157,0.004543000340304232,0.004635896468338133,32.44174247906215,-2.2649999999999997,8.44,-2.599644820601851e-05,-5.174761105377248e-06,0.38073709989129134,0.4699454166394503,0.6541849678935656,1.4136243067221068,0.018378883754340363,0.0,,1.1246654530459643,0.0003304736703844942,0.00045588087536326465,29.354547890766852,2.595081886954629,1.060660171779821,2.3103953635396777e-05,1.3986268798257994e-05,3.435687532777779,0.05625002463874668,0.006511482313147175,2013-07-04 00:00:00,2017-01-07 00:00:00
