Date,Tavg,RH,Precipitation,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,tendt,tendq,bowen,R2,R1,std_Tavg,std_RH,std_Precipitation,std_SAvg,std_dewpoint,std_q,std_qsat,std_lcl,std_Tmin,std_Tmax,std_tendt,std_tendq,std_bowen,std_R2,std_R1,period_start,period_end
1,-3.873125,0.9039260416666667,0.0,,-5.468370121885711,0.0027117564257491244,0.0031235390081105806,274.3753637156691,-10.3825,1.5725,1.837817563657407e-05,5.931669835902456e-06,1.6016415682095084,0.40938903428013,0.6170569561180175,5.649483398826048,0.06767487903221901,0.0,,5.418263940961304,0.00124125548411042,0.0014028752376928136,129.82966259098868,7.548816132348172,6.1129500515981094,2.708354623288351e-05,1.1198621682105116e-05,1.26484303562321,0.08126290755482535,0.13390822940254232,2014-07-04 00:00:00,2019-01-01 00:00:00
2,-1.4607291666666666,0.9010770833333331,0.05,,-3.053317783271651,0.003165334486155115,0.0035540836889209806,240.7996037103565,-4.5575,1.9725000000000001,2.8005011815200606e-05,1.1894375918427719e-05,2.000101628023952,0.671767361439717,0.7297058699528034,3.976324674089523,0.08738268514525312,0.0748455199183749,,4.740010291205722,0.001184204435013258,0.0010936525212116208,198.2759617023495,5.90812082363476,4.391608475262793,3.0319986362020407e-05,1.1290604058222084e-05,1.2746328270134424,0.267276735272056,0.21079941576973915,2014-07-04 00:00:00,2019-01-01 00:00:00
3,-0.29260416666666655,0.8441000000000001,0.03333333333333334,,-2.729561186093274,0.003244899610724148,0.0038113680467646944,328.9607698750786,-3.8275,2.9175,1.3560525173611112e-05,2.0864710713157574e-06,1.6999342554523422,0.6183631681172924,0.6704061036737919,3.8318865381885896,0.11375068335163067,0.061237243569579464,,5.118225314662412,0.0011419630983541585,0.0010186367131489594,243.08352123766463,3.23515455581337,4.871381563102334,3.381498779908452e-05,2.041201992302683e-05,1.052418960188102,0.09251002720752008,0.07401723692358066,2014-07-04 00:00:00,2019-01-01 00:00:00
4,-0.9424999999999999,0.911946875,0.014583333333333332,,-2.3019727993019723,0.0034310745782779274,0.003748384964106566,209.44296233329035,-3.5825,2.5549999999999997,-7.544508342978395e-06,4.88214762571105e-06,1.3220583078537942,0.642706427444781,0.7117447133323191,5.7251965031778616,0.05437729916116196,0.029166666666666667,,6.386723196638387,0.001439721469975519,0.0014501937009407085,148.79361208966378,6.072678568803061,6.762723810221243,2.4584244829359227e-05,7.967051281523854e-06,0.8116137997186432,0.06573127477324789,0.06576834508560601,2014-07-04 00:00:00,2019-01-01 00:00:00
5,0.7010416666666662,0.9082354166666666,0.04166666666666667,,-0.8078599034985945,0.0037123040054653717,0.004143425802827276,208.29819774937053,-2.0175,3.96,1.9079540412808634e-05,7.374802307010756e-06,1.5623833258345172,0.6610340211533384,0.7276036184765974,4.537202552489233,0.09179937902613139,0.07232898092384188,,4.492970261905855,0.0012570290120607847,0.001450056603115409,181.30823259198723,4.100084348725849,5.853978703981307,2.6407909108792657e-05,1.712368156735978e-05,0.32757155226541845,0.12289620296285926,0.12726107400848566,2014-07-04 00:00:00,2019-01-01 00:00:00
6,-0.29260416666666655,0.8609291666666666,0.0062499999999999995,,-2.596871889604518,0.0035682675400322333,0.004040956338169118,321.2889379735859,-3.8375,2.7225,-1.1535032069830241e-05,-3.7771312490068288e-06,1.687160023655551,0.6338413057821031,0.7037354300983965,6.816995478817453,0.17809082989342714,0.012499999999999997,,8.931502943706265,0.0020166383058313098,0.0020777087311147006,416.4152268336941,7.152651606222688,7.5112598810053175,5.352210918892287e-05,2.8873861390142994e-05,0.3984961764606247,0.16508595663447548,0.20170207888225955,2014-07-04 00:00:00,2019-01-01 00:00:00
7,-3.0735416666666673,0.8528166666666666,0.025,,-5.487835915067512,0.0030916017770900384,0.003530233074993937,369.6409448074173,-7.200000000000001,1.0775000000000001,-3.228333695023149e-05,-1.2499814842904458e-05,2.5714402612073335,0.5553850810756635,0.6498003943651641,8.677644679721567,0.19259095004530155,0.031914236925211274,,10.850101063006543,0.002222283533072823,0.0023904831877345134,444.1122183185626,7.663980688910954,10.748628982340028,3.2541596381537964e-05,1.4269103751001656e-05,1.312476059350457,0.11350727986410401,0.22366415200288028,2014-07-04 00:00:00,2019-01-01 00:00:00
8,-3.693854166666668,0.884621875,0.0020833333333333333,,-5.670333427719849,0.0029601662660201696,0.003213250783728832,312.5233425689881,-8.23,1.1775,-7.201081452546296e-06,-3.4466909098212674e-06,2.1838962615623676,0.5153703211665253,0.6425554793090902,7.024683088731227,0.21020224893118808,0.004166666666666667,,10.091486260037808,0.0018100364566810924,0.0016438983964161271,502.5509672769129,8.446711391620608,7.861167746164264,3.1139942252986154e-05,1.6771093714082697e-05,0.546212016734651,0.18022644030267346,0.2391505144069174,2014-07-04 00:00:00,2019-01-01 00:00:00
9,-0.5151041666666671,0.91703125,0.14773550724637677,,-1.758960717655846,0.003711912347049773,0.003913825776911982,191.28280642394873,-3.4875,2.8375000000000004,3.690146122685184e-05,1.9713366371749754e-05,1.8752778146016553,0.6433757043971895,0.7290551275538223,6.56717096885284,0.13507540047565067,0.28994207254127774,,8.415511856498224,0.0016871768494650164,0.0015416698786441464,315.11651454794344,7.933689242716783,6.403641542122733,2.6720964983175982e-05,1.6918083468816853e-05,0.19955096430425617,0.17199671973742653,0.17061236690035048,2014-07-04 00:00:00,2019-01-01 00:00:00
10,0.15375000000000072,0.9207656249999999,0.05833333333333334,,-1.0382697362129134,0.004125124812749272,0.004313681941792704,191.05218798694636,-3.7149999999999994,3.9174999999999995,7.76459177276236e-06,1.0835851268491697e-05,1.2438976842505152,0.5874014153226366,0.7124562421713974,8.800895636503686,0.12450546667191814,0.05651941652604391,,10.60814226573062,0.0021585529534683344,0.0019794026748287045,315.3640340432788,10.951019739427617,7.4661832060743505,4.116721379562814e-05,2.7456772218971997e-05,0.07497176295372966,0.16936914453817123,0.16769638102280943,2014-07-04 00:00:00,2019-01-01 00:00:00
