DATE,std_SRAD,std_TMAX,std_TMIN,std_RAIN,std_VAPO,std_WIND,std_q,std_TAVG,std_RH,std_dewpoint,std_lcl,std_tendt,std_tendq,std_bowen,std_R2,std_R1,SRAD,TMAX,TMIN,RAIN,VAPO,WIND,q,TAVG,RH,dewpoint,lcl,tendt,tendq,bowen,R2,R1,rolling_mean_SRAD,rolling_std_SRAD,rolling_mean_TMAX,rolling_std_TMAX,rolling_mean_TMIN,rolling_std_TMIN,rolling_mean_RAIN,rolling_std_RAIN,rolling_mean_VAPO,rolling_std_VAPO,rolling_mean_WIND,rolling_std_WIND,rolling_mean_q,rolling_std_q,rolling_mean_TAVG,rolling_std_TAVG,rolling_mean_RH,rolling_std_RH,rolling_mean_dewpoint,rolling_std_dewpoint,rolling_mean_lcl,rolling_std_lcl,rolling_mean_tendt,rolling_std_tendt,rolling_mean_tendq,rolling_std_tendq,rolling_mean_bowen,rolling_std_bowen,rolling_mean_R2,rolling_std_R2,rolling_mean_R1,rolling_std_R1
1,1.4561995884422267,6.101008019219014,4.412912088796724,4.474408713264059,1.541681422731494,1.3470657767520307,0.0009463862274255999,4.807453504237176,0.12271005810730552,3.7800902781377403,258.1951951947155,3.0464095741396034e-05,1.2895482026504413e-05,2.4073386379111867,0.17768475782335083,0.16400866199004566,3.75,4.666666666666666,-2.6,1.9633333333333336,5.533333333333335,0.83,0.003396726704498725,1.033333333333333,0.8210027676802053,-1.8628145993409977,380.92728484539725,-3.4025782247765005e-06,6.106017998587644e-07,0.9297090253282431,0.622259344735483,0.6510765933413237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1.5422069572046986,5.599737268056812,3.8304526907523546,7.224333083804147,1.4778673668577258,0.693185218485245,0.0009072129308517203,4.325298474851387,0.10734405846275513,3.814586011912504,233.16452190870078,4.587638535719889e-05,1.9065480217833612e-05,2.5115552116819444,0.16178293897309948,0.151461370504146,3.823333333333333,4.613333333333333,-2.1733333333333333,3.606666666666667,5.606666666666668,0.4533333333333332,0.0034417435644378655,1.22,0.8183888603402479,-1.6718313645758944,377.7891860525133,2.166975308641975e-06,1.1804968130602837e-06,1.322119895299381,0.6392930223153229,0.6588605682641001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1.6179346846143576,6.089595422833367,3.585765280059218,4.205881213444954,1.4823288604674445,1.3705607544392897,0.0009099516913010121,4.4939822470478905,0.11501645833482328,4.195526913521554,260.7850858026232,2.8503645890207385e-05,1.5746078455425033e-05,1.5327635514320221,0.1763657375542994,0.16466668261946027,4.123333333333334,5.16,-2.043333333333334,2.1766666666666663,5.516666666666667,0.8466666666666666,0.003386495599967103,1.5583333333333336,0.7829784242768659,-1.9642402185547367,454.77238127815144,3.92764274691358e-06,-1.4487915433012542e-06,1.189856218915436,0.625848870766086,0.6250006297266767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1.3855618388204123,5.499304031201239,5.265039760358977,3.129079406316573,1.755529850920019,1.4208990192791695,0.0010776605647888004,4.991488157151983,0.11689542688423042,4.749518843963519,247.94549530040078,2.1900506804932463e-05,1.6795749629832263e-05,1.3026481926635902,0.1632486842530826,0.14634614440641217,3.976666666666667,5.479999999999999,-2.9266666666666667,1.07,5.553333333333334,0.7033333333333333,0.0034090040299366723,1.2766666666666668,0.7945226431880441,-2.0324656634765303,434.90706476691327,-3.2698109567901237e-06,5.902484065301389e-07,0.7723481254167248,0.5689468268708695,0.6016693885906637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,17.511059231305765,5.967044552343746,5.072247002579076,6.6888730731346495,1.800332025571631,1.0330236836754918,0.0011051631087150796,5.149707055612066,0.10724587865129748,4.927023684951503,230.01608918219094,2.9671905002575346e-05,1.598590717491287e-05,1.4913370792581393,0.1680155606556102,0.15046442254814957,7.526666666666667,4.029999999999999,-3.3299999999999996,3.5033333333333334,5.346666666666667,0.59,0.003282138333744551,0.35000000000000003,0.8126182091491939,-2.609272991495874,396.4585181314365,-1.0757484567901228e-05,-3.3268546549880727e-06,1.1057248359455842,0.6114103267069478,0.6379499722257113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,17.549486353291595,6.722065227260164,5.535508158670949,2.012775289945724,1.8771952666053457,0.675013835532961,0.0011523468599343946,5.729197502529346,0.11499677640296281,5.25309339693376,259.17290898877934,2.7563667240380132e-05,1.836845882026929e-05,1.5101693530546367,0.1890793401323478,0.1687434745765414,7.363333333333334,4.826666666666667,-2.8233333333333333,0.9666666666666668,5.54,0.42333333333333323,0.003400819146311374,1.0016666666666665,0.8010744451426561,-2.200496961003995,426.20073107630486,7.565065586419752e-06,3.1122188707952954e-06,1.2660682254204643,0.6069717658683829,0.6288078967538161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1.9023548625292035,7.678843902447875,5.010581905775291,2.9227683303066763,1.6788611356046335,0.6328279895578388,0.0010305962263469843,5.794541624984514,0.15497434712795852,4.632597200794177,348.305734076923,2.896081997286502e-05,1.978492908584777e-05,1.7008531618934382,0.21127994635192882,0.18892886980039905,4.136666666666668,4.853333333333334,-3.06,1.653333333333333,5.473333333333333,0.3433333333333333,0.0033598947281848835,0.8966666666666667,0.8163774703208216,-2.19610978122644,413.356874342833,-1.2189236111111084e-06,-1.073178920963894e-06,1.2092020651364768,0.6115548949440212,0.6420096289474959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1.5448431085016554,6.200227100030613,5.698316952570646,1.6648357759609624,2.083862461541233,0.6866209113201177,0.001279212880413173,5.669153274570614,0.0886182137147775,5.658876823383985,189.29955842580966,3.563702044338727e-05,1.5875970273536693e-05,2.2269717799206905,0.1570589165535825,0.13571917201242936,3.936666666666667,3.083333333333334,-3.156666666666667,1.0933333333333335,5.4399999999999995,0.45999999999999996,0.0033394325191216396,-0.03666666666666689,0.8333168331248524,-2.597050801303297,351.8749522606164,-1.0834876543209876e-05,-5.365894604819509e-07,1.1709658926068756,0.6566488857279001,0.676898015105943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1.6908169826937267,5.965725861743168,5.450968489292922,2.4483538922323294,1.955716642616434,0.6337264357767464,0.001200548484290572,5.212963505123273,0.11115896829161707,5.733928655786395,249.51178655801158,2.1335107995914655e-05,1.24806729406392e-05,1.8360630780207614,0.19381795534403398,0.16483007793265406,4.109999999999999,3.033333333333333,-3.526666666666666,1.3266666666666669,5.3,0.4333333333333333,0.003253491241056008,-0.24666666666666662,0.8261133708836318,-2.9450306929370376,367.30947713037335,-2.437847222222221e-06,-2.253675734024179e-06,0.8260212284448294,0.6531400778737257,0.6692110710664506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1.7721504567556645,6.266756846991141,4.7091510326465285,2.7011470530681687,1.851920407415583,0.5568383657016113,0.001136831476350844,5.201418904557645,0.10571932867144433,4.82011165462725,227.37528453035915,2.5234729954187453e-05,1.489801933489882e-05,1.6135095695135429,0.15751078305573826,0.14915881371089437,4.35,4.25,-3.11,1.1966666666666665,5.426666666666667,0.36000000000000004,0.0033312476354963407,0.57,0.8130295672797956,-2.389538661776734,395.2768726178828,9.480516975308639e-06,2.039039949831401e-06,1.1753568746617535,0.6098047515017427,0.6400842761417939,4.709666666666667,1.452196675793326,4.399666666666667,0.8171063820006376,-2.875,0.47905578427198237,1.8556666666666666,0.9797531183106825,5.473666666666667,0.09630776285006988,0.5443333333333333,0.187709060404725,0.003360099350275516,5.912008733554716e-05,0.7623333333333332,0.5887721058207434,0.8119422591386314,0.015140492725448672,-2.2468851735691535,0.3902262981913314,399.8873342502422,32.24886498955541,-8.781320508727112e-07,6.850284017198904e-06,-1.1064844736834674e-07,1.98666706609974e-06,1.096737238717577,0.1882596914525998,0.6205878767310483,0.025548844252542783,0.6431568040163974,0.022164126196414075
