Date,Tavg,RH,SAvg,dewpoint,q,qsat,lcl,Tmin,Tmax,Precipitation,tendt,tendq,bowen,R2,R1
2013-04-11,11.6875,0.7663000000000001,9.8875,6.8732322956815475,0.0061805612425184925,0.004789193013093959,603.5639112389719,3.37,19.26,0.2,,,,0.34854821130754515,0.4713794478695275
2013-04-12,14.303749999999996,0.7526041666666666,10.5125,9.369757743801223,0.007371302613542733,0.006478516508356882,621.2158564569843,7.71,21.92,11.4,0.030371513310185134,0.031225331921718478,0.9726562198386279,0.3997250957349575,0.4662068858355053
2013-04-13,13.264583333333334,0.7929666666666666,11.729166666666666,9.1686612497135,0.007227980031292248,0.006694502282960588,514.6312659325896,8.19,18.87,1.0,-0.012063474151234503,-0.003758410777984208,3.2097274257245094,0.49864162620085384,0.554336576411298
2013-04-14,12.687083333333334,0.6428291666666666,11.779166666666663,5.064887821878587,0.0054617863613111335,0.005259523820795168,951.658760640994,4.7,19.53,0.0,-0.006704079861111117,-0.04631566931764537,0.14474755433485645,0.3762904898882026,0.41527734805098443
2013-04-15,11.40125,0.630875,11.970833333333333,3.9790543804890013,0.005041554538964797,0.005241126320023484,926.2495768365939,4.65,16.78,0.0,-0.014926977237654335,-0.01101992292881027,1.354544612887404,0.44572389473507834,0.44509402386390745
2013-04-16,12.8125,0.6010375,12.358333333333336,4.5504416967781,0.005265769967508768,0.0053411560680279154,1032.0207531489355,4.92,19.18,0.0,0.016382913773148156,0.0058796992769585615,2.7863523288256804,0.39053176880182267,0.40010963784462605
2013-04-17,14.476666666666667,0.5552208333333336,13.154166666666669,4.489960483718364,0.005242403370504327,0.005053153380384564,1245.6105962500787,4.13,21.45,0.0,0.019318971836419754,-0.0006127524961336467,,0.32115302763550796,0.3579521142967771
2013-04-18,15.515416666666672,0.5650416666666667,13.895833333333334,5.654419778721917,0.005686407994802856,0.0060524770161660725,1231.877250062273,6.72,22.89,0.0,0.012058637152777845,0.011643327515003438,1.035669325391667,0.352124000318159,0.3567500560010622
2013-04-19,15.292083333333332,0.5418583333333334,14.299999999999997,4.9126433928289055,0.005399933719613041,0.006576729872838899,1294.8588324664345,7.93,22.64,0.0,-0.0025926311728395814,-0.007512340250797904,0.345116313463599,0.3883504571067375,0.3423991638611122
2013-04-20,16.251666666666665,0.5542,14.512499999999998,6.325904951561394,0.0059933031223244814,0.006425496177553836,1241.7626251154823,7.59,23.61,0.0,0.011139607445987647,0.015560185446415789,0.7159045426771312,0.35781877056676453,0.3511483581920332
2013-04-21,16.79208333333333,0.6189000000000001,15.104166666666664,8.635082847862515,0.006987979175538231,0.007471419484022168,1024.3924906702173,9.81,23.84,0.0,0.006273586998456776,0.02608382531419743,0.24051637069667314,0.41007763639684286,0.40027812460671686
2013-04-22,16.032500000000002,0.6919708333333333,15.195833333333333,9.656872277948235,0.0074656193390896354,0.007721664022951619,802.2098060435319,10.3,23.97,0.6,-0.008817848186728336,0.012525366976380039,-0.7039991884754171,0.4204466473467132,0.4230786806079076
2013-04-23,16.760416666666668,0.6887458333333334,15.629166666666668,9.946855023545163,0.007661604188152614,0.00837731993798508,855.4063849379418,11.52,23.47,0.2,0.00845023630401233,0.005139396440349951,1.644207914701544,0.46991275188582354,0.45458385610851504
2013-04-24,17.703333333333333,0.5758375,16.2375,7.792092813267376,0.0065959110998437724,0.006639915207818261,1241.5200730096333,8.07,26.15,0.0,0.010946127507716034,-0.027946136095448885,-0.39168661708115865,0.31766254892759577,0.34372261228486733
2013-04-25,19.533333333333335,0.5316166666666667,16.920833333333338,8.3904883690813,0.006896790311725459,0.0071505767853215834,1397.4932806186525,9.16,28.3,0.0,0.021244097222222244,0.007890087207828656,2.6925047420443655,0.30143535986025427,0.31366220519165333
2013-04-26,20.47708333333333,0.5296666666666667,17.595833333333335,8.994492617649323,0.007190786980125014,0.0076032911407824385,1440.4435008725247,10.07,29.89,0.0,0.010955801504629563,0.007709603258983973,1.421059052794034,0.29224824154274154,0.30219020735401647
2013-04-27,20.85833333333333,0.5161833333333335,17.99166666666667,8.645734721162897,0.007058275046923753,0.008316242370428542,1527.8936885132869,11.41,29.52,0.0,0.00442585358796298,-0.0034749183983074465,-1.2736568404365156,0.3264021364287738,0.308001809911765
2013-04-28,20.432083333333335,0.5521625,18.083333333333332,10.158770197682392,0.007758036472994848,0.00985784289681168,1291.5901559103813,13.99,26.5,0.0,-0.0049482494212962505,0.018350150021486236,-0.2696571644102273,0.46105972975708254,0.38278482023311544
2013-04-29,21.564999999999998,0.5207083333333334,18.391666666666673,9.812653869316206,0.00760637503770972,0.008810296108746167,1475.4275271703657,12.28,30.31,0.0,0.013151798804012302,-0.003977084169359855,-3.3068947610754726,0.3303235499059145,0.31005691296145804
2013-04-30,23.27541666666666,0.4797833333333333,18.949999999999996,10.694006796286779,0.008099466597708561,0.010197578240142557,1583.19704023001,14.51,30.77,0.0,0.01985587866512342,0.012930555705407104,1.5355781389055376,0.3720798099629695,0.30877675345028593
2013-05-01,24.358749999999997,0.4722583333333334,19.654166666666665,11.72016134908124,0.008653070010545386,0.012995831488110926,1592.9604647257495,18.29,30.97,0.0,0.012576195987654349,0.014517384496313184,0.8662852451726538,0.4679992810983321,0.32073288748067974
2013-05-02,22.719166666666663,0.5934833333333333,19.299999999999997,13.258654338612688,0.009562790914239437,0.011617989552371089,1194.9443332133126,16.53,30.71,0.6,-0.019033588927469147,0.02385600926046447,-0.7978530155507898,0.424999439214787,0.3705640874817713
2013-05-03,20.61,0.7210416666666665,19.104166666666668,14.489519127800742,0.0103272221998738,0.010171080927097648,775.1248411082598,14.47,27.08,0.0,-0.024484886188271566,0.02004601604187736,-1.2214340314365275,0.45964781684047673,0.4884076811578575
2013-05-04,20.0525,0.6631250000000001,19.2125,12.973250278254609,0.009317983133473028,0.008821953378842326,896.3061473661942,12.3,26.46,0.0,-0.006471903935185197,-0.026465717580319004,0.2445391444816887,0.41384469503479643,0.4501028546601487
2013-05-05,20.051666666666666,0.6522375,18.858333333333334,12.760531258423105,0.009197397110853114,0.009515703312539564,922.231490255035,13.45,25.33,2.0,-9.67399691357145e-06,-0.0031621800275468885,0.0030592808851165267,0.47711888928043344,0.4733636412728786
2013-05-06,18.739583333333332,0.8741916666666666,18.187499999999996,16.446027569647192,0.011640390445721517,0.009691770680208047,293.1597329421763,13.73,24.09,21.799999999999997,-0.015231708140432103,0.06406368302983814,-0.23775885837437444,0.5233025844826094,0.6296967509882078
2013-05-07,17.52958333333333,0.91865,17.549999999999997,16.078432606796856,0.011327346887187962,0.01080320348573276,185.2224184562848,15.4,21.46,5.0,-0.014046643518518528,-0.008209078191982275,1.7111109420589687,0.6837942808214176,0.7193809237510365
2013-05-08,18.678750000000004,0.7852625000000001,17.95,14.566517202683565,0.010298741943158435,0.010768352584047784,522.5399405289926,15.35,23.31,0.4,0.013340441743827236,-0.026973557461949304,-0.49457479839825175,0.6090196179087555,0.5906102353303989
2013-05-09,18.165000000000003,0.659525,17.941666666666666,11.324851701248988,0.008358108203829408,0.010547658438268688,863.0601863518792,15.03,21.68,0.0,-0.005964019097222242,-0.05089008757368605,0.11719412132248093,0.6587871185050503,0.5303626733166412
2013-05-10,19.408333333333328,0.6329208333333333,17.974999999999998,11.558201374519655,0.00849474191426895,0.00787324570777198,991.526005904604,10.59,26.07,0.0,0.014433603395061632,0.0035830055661044496,4.028350815752228,0.3781723065183971,0.4223845480645188
2013-05-11,18.291666666666668,0.8286916666666665,18.620833333333334,14.98499248494582,0.010604059687149447,0.009342478910770403,420.7673061815122,13.17,25.03,11.2,-0.012963155864197454,0.05531356278477091,-0.234357636926011,0.4769345955540019,0.5486323123561064
2013-05-12,14.272916666666665,0.9590541666666671,16.98333333333333,13.606352653105814,0.009631403890617743,0.009087885284431402,84.68715594369864,12.75,15.97,2.4,-0.04665285011574077,-0.02550637848936187,1.8290660171611037,0.8119045620804097,0.8598644897272503
2013-05-13,12.389166666666666,0.8341749999999998,15.133333333333333,9.602442470018008,0.007406301080773221,0.006855996668962775,351.7132576345692,8.54,14.36,0.0,-0.02186807002314814,-0.058349844465032205,0.37477512105886074,0.6802428855848726,0.7335747348620316
2013-05-14,13.124583333333334,0.7473625,14.804166666666665,8.360567691239494,0.006840960299429016,0.006285986741488834,599.4337026059777,7.27,17.91,0.0,0.008537302276234577,-0.014825178645780918,-0.5758650523016935,0.49740036413435773,0.5498379161415049
2013-05-15,15.244999999999997,0.7662583333333334,16.2375,10.639895663288845,0.007961240331928429,0.006699069133057527,581.6632033172415,8.2,21.91,0.0,0.024615485146604905,0.02937759341474631,0.8378999872143704,0.41353053240288834,0.5046842019590633
2013-05-16,18.940416666666668,0.6792625000000001,17.179166666666664,11.933979376112438,0.008768689407227302,0.008157109034388056,884.1548048749443,11.12,26.05,0.4,0.042899339313271646,0.02117409036053279,2.026029859267692,0.3922039367968238,0.44079672600376124
2013-05-17,19.322916666666664,0.81295,17.870833333333337,15.529208165312241,0.0109791946976924,0.009641173261792632,482.80625448942743,13.65,26.06,1.7999999999999998,0.004440364583333295,0.057967047327930836,0.07660153118052213,0.4628697335254721,0.5399700987717486
2013-05-18,18.613333333333333,0.6266875000000001,18.587499999999995,10.029714357747956,0.0077028112527940526,0.008597087023564466,1077.4403936283904,11.91,25.06,0.0,-0.008237408371913552,-0.08591803649332651,0.09587519347644048,0.4382948522878941,0.42259236202545386
2013-05-19,22.07375,0.5507833333333333,19.708333333333332,11.408522463250797,0.008468317538855451,0.009141916867815039,1343.6956215630519,12.84,30.45,0.0,0.040171272183641984,0.020074206248388207,2.0011387591909098,0.33994733320220316,0.33561768019800464
2013-05-20,18.632083333333334,0.5423916666666666,19.770833333333332,8.371332905459136,0.00691098885259939,0.00868871720796642,1286.0196943991623,12.07,24.17,0.0,-0.039953607253086415,-0.04083851147099292,0.9783316240961663,0.46717717145893584,0.38621444559910734
2013-05-21,17.539583333333333,0.6380791666666668,19.025,9.701951803961611,0.007572381969887096,0.008591388706266575,983.8035731629649,11.9,23.09,5.4,-0.012682609953703716,0.017344001074124333,-0.7312389972475851,0.49305596545307717,0.45272782854498334
2013-05-22,13.487499999999999,0.9834791666666667,17.041666666666668,13.216300912880977,0.009377754433376202,0.008821953378842326,34.485207003191285,12.3,15.75,16.599999999999998,-0.04703980999228396,0.04734307196052758,-0.9935943749383972,0.7994440207146585,0.8497837856722207
2013-05-23,14.174583333333333,0.8863791666666669,16.304166666666667,12.21284616946248,0.008797798419588984,0.008980671195107892,248.5035326973746,12.57,16.84,1.7999999999999998,0.007976210455246917,-0.015208440280298234,-0.5244594651549965,0.7591239472989976,0.7470912397011377
2013-05-24,13.984166666666665,0.8153958333333334,16.42083333333333,10.467364772985942,0.0078552793389151,0.007567585635801619,443.47657841609094,10.0,19.46,3.0000000000000004,-0.002210508294753097,-0.02471609020460904,0.08943600207207864,0.5430232791783326,0.5757656411724715
2013-05-25,13.608333333333334,0.8469916666666665,16.96666666666667,10.646977684271326,0.00793608118629822,0.007516835853974097,373.26894240934206,9.9,19.07,3.0,-0.004362972608024662,0.002118902194735751,-2.0590722020412886,0.5526679700812265,0.5980022536244548
2013-05-26,10.35375,0.9690875,15.049999999999999,9.837761912149118,0.007494549911317529,0.0068187819574576985,65.1402402679526,8.46,13.61,8.0,-0.03778179494598767,-0.011578467793751447,3.2631083506901812,0.7103112440967427,0.7818751829241903
2013-05-27,12.006250000000001,0.9233791666666665,14.137500000000003,10.688901288837789,0.007984467645105213,0.0066172874392155835,166.77589308222136,8.02,16.24,1.8000000000000003,0.01918353587962965,0.012847327072122963,1.4931927685763866,0.5819491380216719,0.7017336006904924
2013-05-28,14.88458333333333,0.7764250000000001,15.19166666666667,10.460940609991587,0.007884588416088094,0.00622580163076307,558.1891261608611,7.13,21.63,0.0,0.03341398533950612,-0.002619176719678591,-12.757438277630413,0.3910643124971189,0.5082831728007319
2013-05-29,19.18583333333334,0.7791291666666665,16.829166666666666,14.752929418875835,0.010483051145108375,0.008833624329159186,564.1974953051541,12.32,25.92,1.7999999999999998,0.04993233506944454,0.06814062497054278,0.7327836381164733,0.4278405476551354,0.5173771361538478
2013-05-30,14.761249999999999,0.9085375,17.316666666666666,13.135778587461717,0.009413052963690053,0.007011419877348874,206.02887893897608,8.87,18.05,2.0,-0.051364086612654396,-0.028059030435537036,1.8305723973840977,0.5496948612842089,0.7368257395082072
2013-05-31,13.008333333333333,0.8392291666666667,16.025000000000002,9.89286565348136,0.007579261224289597,0.00612381643433099,392.6635724547512,6.89,19.34,0.0,-0.020349252507716038,-0.048088323066184144,0.42316411158087763,0.44310542209339143,0.5602651074443524
2013-06-01,13.523333333333333,0.9234333333333332,15.916666666666666,12.153374096033899,0.008769792147501886,0.007836417337681768,173.60150786476936,10.52,17.86,3.4,0.005978530092592599,0.031219813256674764,0.19149794534130965,0.6214557497676211,0.699476429171678
2013-06-02,15.457916666666664,0.8204499999999998,16.64166666666667,12.006899504984665,0.008699108087285058,0.007831168638408959,436.5501089013296,10.51,21.64,0.0,0.02245818383487651,-0.0018535790353422182,-12.11611882022077,0.4911246458738097,0.5569343348469399
2013-06-03,13.519999999999998,0.8892708333333333,15.541666666666666,11.67485175993329,0.008483496576235093,0.008146234578280554,233.78882615472608,11.1,15.52,0.0,-0.02249687982253086,-0.005654074984299329,3.978878929798761,0.7494762648948508,0.7814424439592598
2013-06-04,12.224166666666667,0.9623500000000001,14.27083333333333,11.626707219643245,0.008459766790762066,0.0077580136378401915,75.73557568477413,10.37,13.87,0.0,-0.015043065200617255,-0.0006222765462403317,,0.7941518928193091,0.8641819291645214
2013-06-05,14.895833333333334,0.9460916666666667,14.720833333333331,13.98984442145197,0.009884566827979595,0.009028182586248549,115.4101260848572,12.65,17.78,1.0,0.031014834104938275,0.03736315472597156,0.8300914184684598,0.7190666035783887,0.7872387381404783
2013-06-06,16.53625,0.8904666666666666,15.875000000000002,14.508596635838593,0.010289897369925596,0.008162551090275744,258.16133508354886,11.13,22.05,0.2,0.019043262924382697,0.010629160133562082,1.7916056099533852,0.49914035765022696,0.6315555068355853
2013-06-07,18.69375,0.8972000000000001,17.337500000000002,16.780878139810692,0.011866069105024817,0.010664397419091646,244.44120017381385,15.2,22.92,6.8,0.025045978009259288,0.04133264098464096,0.6059612309449636,0.6175864531147537,0.6915686316285006
2013-06-08,19.855833333333337,0.8553916666666667,18.51666666666667,16.962442657449426,0.012065803068664888,0.009774493950646898,369.60896339301775,13.86,27.16,6.600000000000002,0.013490388695987676,0.005237711112142676,2.5756267207469072,0.439759471133912,0.5504083168941972
2013-06-09,21.737499999999997,0.7915291666666667,19.89583333333333,17.202937491790504,0.012289706900583253,0.010098527921865233,578.3218171617924,14.36,28.9,0.4,0.021843885030864128,0.005871528142321751,3.7203066222938177,0.4103874254447833,0.5166823847010824
2013-06-10,20.517499999999995,0.8512666666666665,20.283333333333335,17.5678579646931,0.012554678391784454,0.010824162013573236,376.7991311584739,15.43,28.25,7.0,-0.014162731481481509,0.0069484633387964815,-2.038253753517621,0.4566126830849709,0.5353968601087531
2013-06-11,18.515,0.8208333333333333,19.554166666666667,15.048825031312873,0.010626596317449511,0.009016283883770614,441.21060261927005,12.63,24.1,0.0,-0.023246614583333266,-0.050560939771192706,0.4597741792089497,0.486736215008882,0.5826546108338337
2013-06-12,17.997083333333332,0.8342041666666669,18.679166666666667,14.885899333472508,0.010552643837099784,0.00904605675709616,396.151824871208,12.68,23.48,0.2,-0.0060123890817901406,-0.0019392882464210547,3.100307080644649,0.5069132996620916,0.5950037797053727
2013-06-13,21.040000000000003,0.7333541666666666,19.645833333333336,15.516440428617853,0.010989147237015995,0.010144644700129341,702.7524244558575,14.43,27.56,0.8,0.035324599729938316,0.01144661962624026,3.086028966050389,0.44573076922639704,0.49591473368861233
2013-06-14,22.32916666666667,0.6798875000000001,20.591666666666665,15.10385065230681,0.01074760302858876,0.0097362364816794,916.1428030176561,13.8,28.85,0.0,0.01496567322530864,-0.006334119453178579,-2.3627077663965728,0.3969003833253111,0.4614595581359268
2013-06-15,23.106666666666666,0.6966,21.008333333333333,16.328883698387504,0.011624353313104204,0.010351129425012238,861.7349046363605,14.74,29.57,0.0,0.009025839120370327,0.02299140628909799,0.39257446921157574,0.40460040278263026,0.47543286563194803
2013-06-16,24.89333333333333,0.6980666666666667,21.79583333333333,17.973549440611265,0.01294352567764956,0.011323545456878832,882.6087568140715,16.13,32.65,0.0,0.020741049382716033,0.03459323405338236,0.5995695386765398,0.3710596237512922,0.44497717188731956
2013-06-17,26.119583333333335,0.6674833333333332,22.675,18.144048701415155,0.013114566995870006,0.012235119933016179,1015.8178000416206,17.34,34.96,0.0,0.014235286458333378,0.0044852913182714515,3.17377076497662,0.3521250061841898,0.4021723832877306
2013-06-18,27.635833333333334,0.6203458333333335,23.233333333333334,18.69706992005353,0.013616390872116258,0.014166739157553723,1140.8935413380311,19.66,35.37,0.0,0.01760183738425925,0.013159547054751346,1.337571674087672,0.39809505864260475,0.39948173307937657
2013-06-19,27.76166666666666,0.6556166666666666,23.75833333333333,19.519948554178843,0.014300605508052533,0.013694489732233209,1053.4247432599238,19.12,37.18,0.0,0.001460773533950526,0.017942459742060157,0.08141434089587093,0.34847871884396003,0.3850347583865685
2013-06-20,28.139166666666668,0.6722166666666666,24.183333333333334,20.65180257590943,0.015365514122477707,0.014336304656165704,960.1705760571166,19.85,35.85,0.0,0.004382320601851949,0.02792556449359014,0.1569286308557107,0.39227998742210796,0.4341391008952714
2013-06-21,28.355000000000004,0.6722208333333333,24.98333333333333,20.822211650422286,0.015487296175622464,0.015258788961983492,966.202787284441,20.85,36.0,0.0,0.002505565200617315,0.0031935440592632085,0.7845719846418467,0.41385460532617424,0.4360167438552025
