Date,HC Air temperature [°C] avg,HC Air temperature [°C] max,HC Air temperature [°C] min,HC Relative humidity [%] avg,HC Relative humidity [%] max,HC Relative humidity [%] min,Precipitation [mm] sum,Soil temperature [°C] avg,Soil temperature [°C] max,Soil temperature [°C] min,opstina,mesto,usev
2013-03-08 00:00:00,8.73,8.85,8.58,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 01:00:00,8.27,8.59,7.9,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 02:00:00,7.85,7.99,7.75,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 03:00:00,7.56,7.98,7.1,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 04:00:00,6.92,7.22,6.61,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 05:00:00,6.59,6.78,6.41,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 06:00:00,7.27,7.58,6.88,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 07:00:00,7.74,7.9,7.58,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 08:00:00,8.8,10.23,7.98,100.0,,,0.2,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 09:00:00,10.72,11.83,10.05,99.34,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 10:00:00,14.38,14.57,14.13,85.86,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 11:00:00,14.61,15.58,13.75,84.21,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 12:00:00,17.16,18.63,15.59,69.33,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 13:00:00,18.53,18.97,18.28,59.42,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 14:00:00,19.4,20.01,18.96,56.16,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 15:00:00,19.63,20.55,19.03,55.35,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 16:00:00,19.03,19.56,18.45,58.07,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 17:00:00,17.98,18.69,17.42,63.3,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 18:00:00,16.8,17.31,16.05,68.39,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 19:00:00,14.98,15.83,13.67,77.93,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 20:00:00,12.96,13.61,12.25,91.75,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 21:00:00,12.04,12.67,11.55,99.02,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 22:00:00,11.87,12.06,11.63,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-08 23:00:00,12.34,12.6,12.03,100.0,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-09 00:00:00,12.54,12.72,12.13,98.11,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
2013-03-09 01:00:00,12.73,13.25,12.17,96.18,,,0.0,,,,Zrenjanin,Novo Milosevo,Jabuka
