Date,HC Air temperature [°C] avg,HC Air temperature [°C] max,HC Air temperature [°C] min,HC Relative humidity [%] avg,HC Relative humidity [%] max,HC Relative humidity [%] min,Precipitation [mm] sum,Soil temperature [°C] avg,Soil temperature [°C] max,Soil temperature [°C] min,opstina,mesto,usev
2016-01-01 21:00:00,-2.9,-2.83,-3.0,91.51,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-01 22:00:00,-3.08,-2.98,-3.21,93.87,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-01 23:00:00,-3.23,-3.11,-3.33,98.13,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 00:00:00,-3.09,-2.97,-3.26,99.94,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 01:00:00,-2.9,-2.68,-3.17,98.21,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 02:00:00,-2.89,-2.74,-3.05,98.4,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 03:00:00,-2.8,-2.65,-3.05,93.69,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 04:00:00,-2.67,-2.6,-2.74,94.33,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 05:00:00,-2.58,-2.53,-2.66,95.18,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 06:00:00,-2.5,-2.46,-2.55,89.5,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 07:00:00,-2.52,-2.49,-2.57,88.83,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 08:00:00,-2.48,-2.41,-2.53,90.59,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 09:00:00,-2.31,-2.18,-2.39,91.51,,,0.4,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 10:00:00,-2.0,-1.84,-2.2,88.85,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 11:00:00,-1.95,-1.78,-2.12,83.13,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 12:00:00,-2.27,-2.11,-2.4,79.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 13:00:00,-2.44,-2.31,-2.73,75.47,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 14:00:00,-2.7,-2.55,-2.9,72.53,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 15:00:00,-2.84,-2.73,-2.96,71.18,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 16:00:00,-3.16,-2.94,-3.27,71.05,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 17:00:00,-3.41,-3.28,-3.63,74.12,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 18:00:00,-3.76,-3.69,-3.84,77.64,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 19:00:00,-3.88,-3.85,-3.92,77.1,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 20:00:00,-3.91,-3.88,-3.96,77.42,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 21:00:00,-4.0,-3.96,-4.03,79.98,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 22:00:00,-3.97,-3.94,-4.02,81.91,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-02 23:00:00,-3.98,-3.87,-4.11,84.75,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 00:00:00,-4.44,-4.13,-4.89,88.63,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 01:00:00,-5.06,-4.96,-5.17,98.14,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 02:00:00,-5.34,-5.21,-5.51,98.59,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 03:00:00,-5.69,-5.54,-5.8,98.62,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 04:00:00,-6.01,-5.84,-6.19,99.39,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 05:00:00,-6.3,-6.23,-6.43,98.99,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 06:00:00,-6.67,-6.46,-6.83,97.9,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 07:00:00,-6.83,-6.81,-6.84,96.55,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 08:00:00,-6.95,-6.85,-7.04,94.54,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 09:00:00,-7.1,-7.01,-7.28,94.3,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 10:00:00,-7.41,-7.25,-7.49,96.76,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 11:00:00,-7.55,-7.51,-7.69,96.1,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 12:00:00,-7.77,-7.7,-7.93,94.62,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 13:00:00,-7.98,-7.91,-8.07,96.17,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 14:00:00,-8.16,-8.04,-8.31,94.92,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 15:00:00,-8.53,-8.32,-8.73,96.02,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 16:00:00,-8.79,-8.72,-8.92,96.13,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 17:00:00,-9.05,-8.92,-9.15,95.1,,,0.6,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 18:00:00,-9.12,-9.08,-9.19,90.73,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 19:00:00,-9.13,-9.09,-9.17,90.48,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 20:00:00,-9.03,-8.99,-9.09,86.69,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 21:00:00,-9.03,-8.92,-9.12,80.91,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 22:00:00,-9.24,-9.11,-9.39,78.98,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-03 23:00:00,-9.64,-9.44,-9.75,84.57,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 00:00:00,-10.02,-9.8,-10.23,86.51,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 01:00:00,-10.41,-10.18,-10.69,80.28,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 02:00:00,-11.07,-10.68,-11.47,79.17,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 03:00:00,-11.55,-11.26,-12.02,79.71,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 04:00:00,-11.97,-11.74,-12.14,81.77,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 05:00:00,-12.32,-11.97,-12.59,81.8,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 06:00:00,-11.89,-11.8,-11.99,75.37,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 07:00:00,-11.51,-11.35,-11.81,73.71,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 08:00:00,-11.1,-10.58,-11.39,70.73,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 09:00:00,-9.84,-8.93,-10.53,68.41,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 10:00:00,-8.2,-7.77,-8.77,65.64,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 11:00:00,-7.31,-6.98,-7.7,64.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 12:00:00,-6.62,-6.27,-6.92,64.34,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 13:00:00,-6.45,-6.31,-6.61,77.58,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 14:00:00,-6.27,-6.04,-6.47,82.19,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 15:00:00,-5.91,-5.76,-6.07,87.34,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 16:00:00,-5.76,-5.68,-5.83,92.58,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 17:00:00,-5.88,-5.79,-6.0,94.37,,,0.2,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 18:00:00,-5.82,-5.68,-5.96,96.41,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 19:00:00,-5.28,-5.07,-5.64,98.01,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 20:00:00,-5.32,-5.09,-5.53,99.19,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 21:00:00,-5.62,-5.52,-5.7,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 22:00:00,-5.34,-5.23,-5.47,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-04 23:00:00,-5.36,-5.27,-5.44,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 00:00:00,-5.1,-4.95,-5.22,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 01:00:00,-4.89,-4.87,-4.92,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 02:00:00,-4.96,-4.94,-5.0,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 03:00:00,-4.83,-4.76,-4.94,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 04:00:00,-4.57,-4.32,-4.78,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 05:00:00,-4.05,-3.91,-4.28,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
2016-01-05 06:00:00,-3.69,-3.48,-3.9,100.0,,,0.0,,,,Pancevo,Banatski Brestovac,Jabuka
